"","R3388_YZ_1","R3388_YZ_2","R3388_YZ_3","R3388_YZ_4","R3388_YZ_5","R3388_YZ_6","R3388_YZ_7","R3388_YZ_9","R3388_YZ_10","R3388_YZ_11","R3388_YZ_12","R3388_YZ_13","R3388_YZ_14","R3388_YZ_15","R3388_YZ_16","R3388_YZ_17","R3388_YZ_19","R3388_YZ_20","R3388_YZ_21","R3388_YZ_23","R3388_YZ_24","R3388_YZ_25","R3388_YZ_26","R3388_YZ_27","R3388_YZ_28","R3388_YZ_29","R3388_YZ_30","R3388_YZ_31","R3388_YZ_32","R3388_YZ_33","R3388_YZ_34","R3388_YZ_35","R3388_YZ_36","R3388_YZ_37","R3388_YZ_38","R3388_YZ_39","R3388_YZ_40","R3388_YZ_41","R3388_YZ_42","R3388_YZ_43","R3388_YZ_44","R3388_YZ_47","R3388_YZ_48","R3388_YZ_49","R3388_YZ_50","R3388_YZ_51","R3388_YZ_52","R3388_YZ_54","R3388_YZ_55","R3388_YZ_57","R3388_YZ_58","R3388_YZ_60","R3388_YZ_61","R3388_YZ_62","R4163_YZ_1","R4163_YZ_2","R4163_YZ_3","R4163_YZ_5","R4163_YZ_7","R4163_YZ_8","R4163_YZ_9","R4163_YZ_16","R4163_YZ_17","R4163_YZ_18","R4163_YZ_19","R4163_YZ_20","R4163_YZ_21","R4163_YZ_22","R4163_YZ_23","R4163_YZ_25","R4163_YZ_26","R4163_YZ_28"
"Homo sapiens: Nephrin family interactions",0.0881320275721211,0.152698203013415,0.259729007240577,-0.483221145449388,-0.416836229180166,-0.299511200220312,0.362452446709427,-0.09231235390503,-0.0580098855254527,-0.325320888957237,0.167047235321545,-0.269738575298629,-0.302177446066059,-0.179140570118973,0.209584289294138,-0.301041374912974,-0.417771508962016,-0.0510220557142429,-0.0668780321259794,-0.302342419823923,0.339557587331358,0.141702631273229,0.110809839329092,0.282077490009823,0.227719661956904,0.319468618784416,0.15999232681332,-0.137744244419112,-0.04451822269126,0.0012958632078747,-0.524440744822384,0.206026331461021,0.0712528871285817,0.324613329826481,0.256970309367927,-0.297206980228813,0.137003676944336,0.127331416264885,-0.434438028470832,-0.363405456907328,-0.194586708789352,-0.19932043940208,0.181759272970197,0.313344229233502,-0.395717303819154,0.207956167510721,0.17550124151394,0.0725561638851521,-0.109609202809934,0.0485259743872128,-0.363817795651559,-0.126068826517353,0.400285372683417,0.234205019802348,-0.153411536488969,0.234273988115926,-0.549828198364362,-0.379738306869992,-0.14001818447737,0.476537350442402,-0.434172984668456,-0.518903703504485,-0.0159477414638266,-0.335252248665742,0.167113260689436,-0.00566297872994262,0.663372961424739,0.465960405301472,-0.259660824899939,0.377777205552008,0.190373495616735,-0.0745882805885979
"Homo sapiens: Netrin-1 signaling",0.13092228053012,0.274901554006391,0.330916466082072,-0.230404591211539,-0.127665896750121,-0.344164569482862,0.349216065185525,0.0863759050660361,-0.0849475580800128,-0.0375045045219326,-0.0384212519409722,-0.15257467369366,-0.310306307111612,0.182844740963688,-0.181962896597191,-0.0756816521147142,-0.141547043283006,-0.0155948271879945,-0.0215039032492212,0.0953437860778096,0.19288166932639,0.166826259683295,-0.128264757573394,0.0159352429812848,-0.247026819454417,-0.0388906304848995,0.0749397228893126,-0.0951080526322231,0.0426304204333633,-0.0709936910043867,-0.145746619160008,0.0103582772978697,-0.207240626992269,-0.0131411427960704,-0.0503021266858419,-0.0442874365537743,-0.168959082544928,-0.124868757948314,-0.178897308156804,-0.0489262289026106,-0.2138001265486,0.175984598974031,0.0549258735111408,0.0723877530004192,-0.102960604055837,-0.0458818752932285,-0.0498641735582854,-0.067058211986751,-0.130623218728891,0.00547730153621641,-0.291138371582185,0.0913887217303334,0.206001271308127,0.413193985842728,-0.0180132494577984,-0.235395160310837,-0.481579226367783,-0.329893152218262,-0.0620059976490607,0.140077033519242,-0.302581099128259,0.00967149000964021,-0.0630093386484424,0.00787639298073309,0.0107102268772229,-0.0607395708521022,0.52395651509888,0.405750854159197,-0.153600772212046,0.335835920145602,0.319194278175991,-0.251257530999122
"Homo sapiens: Neurexins and neuroligins",0.0247081694189946,-0.0424507723142269,-0.239163971773069,-0.115326249613281,-0.143432517912399,0.286025904008733,-0.187308994856197,-0.133304710449967,0.135501457006582,-0.216205335540233,0.290987953633669,-0.368721365661593,-0.103462593088368,-0.13304329876575,-0.321051632793737,0.330556678923951,0.00606998671448417,0.143051376437823,0.237334054596915,-0.0651460353551695,0.0311927256121286,-0.132833135321248,-0.0642667277209372,-0.242292818357742,0.0894933479359075,-0.240883074074012,-0.193079699301809,0.240273864034979,-0.00698500197370341,0.297011356391776,0.00122143478124064,-0.0554529389783255,0.083538774332993,-0.165781258462576,-0.40814738755123,-0.294238757275161,-0.162656554837204,-0.207166499489369,-0.279342423711877,-0.0723009058482272,-0.126574666454211,0.239498019078399,0.0876407092378655,-0.239978965341359,0.0884184038960212,-0.0197199378109427,0.323989129340321,0.144880799617234,0.0333446495768726,0.323283904152609,-0.198364023546435,0.195689627593292,0.139366379632032,0.0992954294108423,0.0575820929332709,-0.0697108717385194,-0.390973712645127,-0.151202175655277,0.213744793888538,0.038457315267373,0.0635686273500655,-0.021705497936943,-0.0756536092986822,0.0886782870231868,0.161294182065619,0.00215846457179134,0.135470223677853,0.115303006735993,-0.0927094647772247,0.0813257520495412,0.0688601825509069,-0.0858051647352429
"Homo sapiens: Neurodegenerative Diseases",-0.141010405882358,-0.235936631014094,-0.128040905217564,-0.184533198509395,-0.356803033060058,-0.119760828115893,-0.0553418239846438,0.15166208786818,-0.618686809073406,-0.48323769866649,0.460167122684022,0.209458134764548,0.0722942184661426,-0.227244914116408,-0.537613976583262,-0.480624247867198,0.240671930827936,0.425743628915313,0.0555439499408323,0.169887919003733,0.34099168065484,-0.166966711755049,-0.284448456417418,0.242468157471925,0.537111397404025,0.10588239222856,0.450094893913882,-0.233441856380787,-0.339541471508871,-0.161633470876887,-0.410789124899873,-0.282244997870052,-0.0028582499927827,-0.05404702939433,-0.271575453179072,-0.104133524090482,0.179457277070221,-0.420364067189182,-0.169455575981697,-0.350902272736043,0.328873385917999,-0.0365948255194699,0.182397675592729,0.41787804133941,-0.279982737567058,0.353159657201917,0.0188968583340481,0.0911437289603914,0.360080841254104,0.458539727766607,-0.471864552909074,-0.407686415361975,-0.0134495786780552,-0.189320057592829,0.104073488234519,-0.0760627332456988,0.0136753174886343,-0.19569324229047,0.29042346032288,0.0176736880655859,-0.176110032393827,-0.107361252581948,-0.0381936324631312,0.00506161878570455,-0.221419013612605,0.0613899650984972,0.253738365250379,-0.0566408251078851,-0.404779561300422,0.369757300925677,-0.300364111488097,0.34355432526861
"Homo sapiens: Neuronal System",0.0194063988861108,0.0788714792630813,0.0422450508286465,-0.104696357631154,-0.0465422871699808,-0.00615180197367649,0.0726205605256567,0.0385815045549155,0.126803477703487,-0.048407895392921,0.136046597739229,-0.216511659041315,-0.169270850207859,-0.146272619710342,-0.197033770716493,-0.00455842130302742,0.0410000277086648,0.0358489017663154,0.0361320127105314,0.132894404049395,0.0394982760508924,0.0115432266649333,-0.039966819644055,-0.0514847263576514,-0.0208533606318719,-0.211388389770034,-0.0838592909788446,0.0337782185630016,0.111287561679407,-0.00926985449401788,-0.0633858528709958,-0.0435092076910722,0.0170760233006509,0.0556014123614344,-0.211672555788252,-0.186833620602082,-0.00940810160077085,-0.0977499441114355,-0.235076439642473,-0.0538801809753136,-0.0208803650788169,0.0322749510515489,0.0489433136575902,0.0168676843346053,0.088897403399906,-0.00653329612091677,0.269225211842974,-0.0391339789372835,-0.0213237990579235,0.133675736756285,-0.20017698152155,0.102801904547751,0.0415847593724857,0.156399877795075,-0.00302526393193134,-0.0435473180331197,-0.196742630865527,-0.0358521490562327,-0.012716684743358,0.0864382108191327,-0.0587945056380803,-0.132604703850073,-0.0743464647055423,0.00885343345100859,0.0267916082733,0.0573602990962467,0.178881888241984,0.130565660503817,-0.0810127119490063,0.246038998150745,0.111208017451998,-0.145955502356566
"Homo sapiens: Neurotransmitter receptors and postsynaptic signal transmission",0.0190222929711054,0.0391786069366808,0.105833078409861,-0.144325968622176,-0.114072077514115,-0.128673238684841,0.131688829443814,0.119211880928923,0.0547098975431016,-0.0760160899883473,0.102720831455734,-0.106983731552703,-0.198292109372625,-0.163219099813019,-0.0877867850172728,-0.151754611545179,0.0296329407515735,0.132664206894329,-0.0604246753587525,0.0270829805630464,0.0470795784452053,0.0176349035479877,0.0150598263657985,-0.0664552159949127,0.0519148896421907,-0.133249067102528,0.0159312534258526,0.0198711843402776,0.0521580218239322,-0.113741519977923,-0.167019360136048,0.0313602386379008,-0.0296507821342331,0.0929926770696071,-0.214004571856247,-0.155756902706056,0.0103988913034819,-0.0949871139897502,-0.205882618712607,-0.0149220660078686,0.035590372550459,-0.0690452494997413,0.0346412496671783,-0.0160755833604825,0.0635698996349081,0.0456046534186166,0.199735486276858,-0.120940082363381,0.092201285643575,-0.00104983973691597,-0.286834920905037,0.0168143583795648,0.0919154159155321,0.157239860522198,-0.0512647309914645,-0.0404712800774985,-0.140972925158597,-0.0636666215127158,-0.0833984573926005,0.224352326736789,-0.0596644109861733,-0.123257283891202,-0.0207483450529207,-0.0887736606751555,-0.0280500322982616,-0.0245245237095779,0.287689580626021,0.158532476933706,-0.140897754978155,0.261841775937321,0.115247013028326,-0.0879769705360584
"Homo sapiens: Neurotransmitter release cycle",0.132971618110707,0.173747363150286,0.0590878187488671,-0.296690077223011,-0.222085980747067,0.068160634822081,0.0557154472242645,-0.101841924305194,0.0242423917134695,-0.0675325351352217,0.186665717252238,-0.183992186573453,-0.0754164998130558,0.195063846601961,-0.185928454513555,-0.055755297793728,-0.112926305472059,-0.124469332748595,0.172403342587863,0.287464085745245,0.132725246331824,0.0354180807974604,0.0981570394491092,0.15974203146777,0.126157255747413,-0.34272578939312,-0.216113828926935,0.0209258373840565,0.0688728613023208,0.0560641732177592,0.160171834937785,-0.15029533856445,-0.217028398429319,0.0438877774125218,-0.123379507719698,-0.0941246230426878,-0.0624499630259999,0.0658289799214911,-0.316930227576884,-0.147462852900909,0.0805515941312412,0.0878144578480054,0.0327694490703695,0.197815746904706,0.0012718292299603,0.0652770127086323,0.303192448061496,-0.031264620316086,-0.12642054599938,0.370534714907836,-0.065667980661952,0.204901895465733,0.00645837178889191,0.100491279444432,-0.150050161641327,-0.052667775472976,-0.1927778357314,0.0620214204353921,0.0613091364025954,-0.0735059743267148,0.108577434308367,-0.106283025666964,-0.0888003628703936,0.136023198305154,-0.0329532567152854,0.0722704139001964,0.119406683361589,-0.0949415448978001,-0.0262643905211052,0.110059544619221,0.0264307516434732,-0.0869118161858961
"Homo sapiens: Neutrophil degranulation",-0.281167477501279,0.29457780198612,0.163988295534571,-0.0577390131041709,-0.190501308692171,-0.391530424198953,0.408823545653002,0.180359782366505,-0.384821561076875,-0.350206278354477,0.198239784042867,0.345154144529204,-0.156280486902634,-0.327097783605168,-0.0711565591226869,-0.392844618201896,0.0848855518952636,0.0963440501600831,-0.250464194979923,0.179295267878243,0.370993429595501,0.0592092638306378,0.398678004286825,0.292498927913446,0.416417058792424,-0.0694104854610968,0.430528313359007,-0.439877519338647,-0.303403558796154,-0.566072257461711,-0.268187944391994,-0.264447029163262,-0.300374840434509,0.469081028343774,0.270368475933168,-0.0535128033046922,0.242710019533487,-0.191673095888523,-0.317104106605008,-0.204404555206943,0.130714339686354,-0.393101640049758,-0.0372026197999179,0.0692941390687268,-0.17413505525015,0.173697208232533,0.394084261036733,-0.0948310424195641,0.129541182180399,0.41379247489281,-0.321740145268508,-0.372982288371655,0.0926252385505131,-0.109831149486013,-0.220862559682236,0.127702472175113,0.323433131722456,0.374638910177784,0.285310087520626,0.0842231764175433,0.0564322618096889,0.0311249457336913,0.280599235420612,-0.237942937350032,-0.407418657184983,-0.0680604674297621,-0.0154615955782263,-0.209577020554929,-0.365682165276269,0.385187185723126,-0.472492243011781,0.21280608903484
"Homo sapiens: NGF-stimulated transcription",0.369992966486045,-0.35169201841213,0.394430298174306,0.0266300130939892,0.0445662770937466,0.0964752809347929,0.517162480286122,0.0819073193545053,-0.410620844572858,-0.343861539827039,0.226429720097329,-0.00119401398810132,-0.449691737313157,-0.17202614381675,0.106388794138643,-0.417961307582447,-0.0720402805598577,-0.188835665281737,-0.363633189857478,0.572920452527634,0.265195433644453,0.355191116363705,0.00105904006038796,0.0613899167549858,0.0703040713668917,0.118061047253275,0.0220347428526296,-0.404188034468562,0.165009007220365,-0.300341935729433,-0.503487712509755,0.177254383026261,-0.24490845993436,-0.129014762493748,-0.485208362658913,-0.263011885026559,-0.107557867554241,-0.15472362072348,0.311045123586278,-0.175905684768187,-0.367807237883156,0.00381493332830157,0.391359953503985,-0.285333291437311,-0.127182552170506,-0.042093732046851,0.26380846764357,0.466401796974979,-0.130719226711125,0.197403776438102,-0.553302883526268,-0.31693662770388,-0.0708343288830199,0.165194688667012,-0.0398605821515582,0.161658992605873,-0.0534903570520021,-0.246509932066408,0.179111720458729,0.263623370351653,-0.57229579887563,-0.219037725997085,-0.0502969673798452,-0.193469202022744,0.121471214464675,0.186895132993521,0.48550626136695,0.444972408039831,-0.453884477200467,0.287549544040553,0.182791128323909,-0.161311332441041
"Homo sapiens: Nicotinamide salvaging",0.0660725994074474,0.209752406930388,-0.0821633563360382,0.278360785415931,0.0179796640001385,0.421774826444176,0.0139463521143282,-0.26202280346454,-0.380306197643315,-0.141552854674487,0.320987902934018,0.137251013513474,-0.290361763209605,0.12121466229646,0.130069150280096,-0.0116816347508583,-0.22673057824594,0.200318326609211,-0.421833107663487,0.317820775352952,0.0944243442798784,-0.216945225329875,-0.146520616435906,0.00868778208444476,0.237715051745203,-0.0124216362039612,-0.230556210248248,-0.40918521226349,-0.473996262714792,0.0288941951204372,-0.394719226968024,-0.225293685715226,0.0466633505410778,0.162579385266251,0.34146456597822,0.161635904238383,-0.250578636512902,-0.0718685191850358,0.0506845202042512,-0.0825259932813971,-0.378512606076497,-0.235516091927472,0.0459701247447979,0.293196376374024,-0.165404502562217,0.316160487802661,0.223255964025739,-0.179484402434062,0.0736158556444829,-0.056597795137546,0.0366154832471901,0.427729254503726,0.171356506733928,-0.211127477259728,0.0553520194656743,0.0207972325821767,-0.0967378344689377,0.0917753663057245,0.338496567569243,0.138102662535755,0.181317163873104,0.206277520123693,0.0346318244637359,0.34206949090208,-0.234101604213121,-0.238315198875851,-0.227862703568429,-0.137803928392601,-0.538541978298175,0.411938755174391,-0.346658744924917,0.263992472284094
"Homo sapiens: Nicotinate metabolism",0.0779809365978148,0.266272349908948,-0.0660473146310562,0.210030667251571,-0.106345324931651,0.300537543601478,-0.048886971142938,-0.211607169934805,-0.131926572234548,-0.0993744821815125,0.322096035618195,-0.0750375196110508,-0.0603871296673057,0.308524059032353,0.0343147011500454,0.00443820433316616,-0.153227407019199,0.099381879630641,-0.336801910459586,0.0951539482781601,0.0987835624475053,-0.150242941234122,-0.0751456305588498,-0.111297785523023,0.185332557431426,-0.0635897354607279,0.0140748747972291,-0.368637606067607,-0.426189580190886,-0.177674601980955,-0.301291874652208,-0.197979430079166,0.100235143904293,0.161205009668487,0.26247269524974,0.0165500227090677,-0.165155034457217,-0.0266017647095657,-0.0648109829523452,0.0121958964067183,-0.206547817901819,-0.0765745889786973,-0.194668528832624,-0.00611026806119608,-0.187840257538797,0.210708327579919,0.204693468504379,-0.30957794341968,-0.0488787480030727,-0.220809073641562,0.0234074922357753,0.305044116665637,-0.0125775855961069,-0.232056005513095,-0.0578836829897951,-0.103621865098137,0.180893090704277,0.170670682032774,0.43708515743361,-0.00941813611718748,0.275064034379557,0.25235807595192,-0.207195968144556,0.341888640859501,-0.24325423357721,-0.133976405293672,-0.298823684490996,-0.150324856335707,-0.407399360246855,0.295711823198258,-0.376917359283214,0.141751006044118
"Homo sapiens: NIK-->noncanonical NF-kB signaling",-0.499110522918765,-0.270720702511053,-0.165419638383047,0.451952628883848,0.0102593515364372,-0.192929202731168,0.604412301786515,0.626729412015103,-0.590979807001747,-0.341073170156555,0.0890020713849974,0.461679888162875,0.0431915943058905,0.0171499131988596,-0.436366534250337,-0.598490017818878,0.27509506488238,0.531738480282454,-0.397200469218031,0.157249496683695,-0.19793775443171,-0.206086814145259,0.200517662890993,0.215269613479211,0.567720980573962,0.120493225682966,0.649835385827668,-0.502131323178635,-0.498768061951905,-0.619049202257217,-0.478143537413401,-0.26225709903177,-0.420441095961142,0.0923488013923213,0.325329092986903,0.465361321437376,0.572727003298241,-0.425133292990233,0.231499921080166,-0.408828689571113,0.223962545824938,-0.255045583262821,0.233525339018963,0.217508967631141,-0.460715828963882,0.462426555549751,-0.40727475800224,-0.0513955456437896,0.294184142253429,0.396813707702023,-0.352680517649061,-0.498210640320325,-0.299656088063895,-0.546947863098403,0.158795951732242,0.140601159770232,0.399056070470796,-0.144772961523191,-0.155051341243999,0.344311907588179,0.0350720319141188,-0.113552594755499,0.427438739952934,-0.405392117495441,-0.225876913982865,-0.194155205168041,0.27805822509856,-0.202416401712406,-0.370283281628556,0.0368114335943018,-0.523461367083863,0.515590125340282
"Homo sapiens: Nitric oxide stimulates guanylate cyclase",0.364990139985111,0.429023093933042,0.497862675810456,-0.323595958049771,0.0494470589818737,-0.320011505235097,0.449664913919169,-0.280025701714285,0.437453048895313,0.00832178241043205,-0.221684139521557,-0.00524506824248436,-0.497504744147105,0.0428631876152711,-0.136689506542265,0.402621454160861,-0.379415606788194,-0.0527651673718441,-0.0807593738954331,-0.21651827505936,-0.330362873724553,0.392254497272016,0.125043228603079,-0.188276084383009,-0.374997641019747,-0.377440588213648,0.204407445051533,0.216339644391847,0.41261742864282,0.0492779175979407,-0.243798144328564,0.599216438860357,0.357060415190993,0.313896598508177,-0.162779837564371,-0.037344771863147,-0.430813375674709,0.047155950087778,0.003037045675823,0.21688036724569,-0.463163008628933,-0.140116731011814,0.186068885236959,-0.198376665347456,-0.319626517734923,-0.437704909443976,0.389351850477593,0.0468309519040961,-0.402277901222,-0.217788148462936,-0.490711119673541,0.129699885227689,0.449083852515667,0.434033017226825,-0.550268574173181,-0.400830835371839,-0.45409625769693,-0.363439266097507,-0.182795935631814,-0.153073283209949,-0.290182339191498,0.075557049200237,-0.409922335699524,-0.145320128667736,0.380951824978446,0.468234086629587,0.480044331393136,0.543612236223167,0.324535976054862,0.522985187004038,0.573312559412325,-0.582775596201803
"Homo sapiens: NOD1/2 Signaling Pathway",-0.339749678518824,0.224630718811521,0.0401517743618179,-0.028320306276214,0.130905896359941,-0.00788557845407328,0.327251710754649,0.0180087471228629,-0.464798348561578,-0.282423020558525,0.0818256730679338,-0.0162840988442614,0.149181174554491,-0.0826726154728865,-0.0533889650542257,0.0460433084022731,-0.38814708809694,0.0724928155530692,-0.13924269162134,-0.0841089331360764,-0.099725101824857,-0.0566530620870486,0.469728889317477,0.198278515465895,0.314206168412317,-0.16418796931868,0.326665757238695,-0.198040148855628,-0.380217618453552,-0.5277253613972,-0.315697011079592,0.307231807503346,-0.347233303834054,0.0775195910284161,0.373102846224815,-0.180125143845208,0.276412913175699,-0.206434462471521,-0.180205936551427,-0.41684562732559,0.109935639090578,-0.288615641750012,-0.0668284144355815,0.170698858453431,0.0371950436511769,0.0178890742882307,-0.00721485229525445,0.0581782698575276,0.0990235276377044,0.0822009200056064,-0.106489140824105,-0.274627539568201,0.156635890047489,-0.265283088817899,-0.300545670076601,0.423547290224697,0.197492347114674,-0.0624711121076005,0.0960255091878562,0.493105000472643,-0.327589223465632,-0.364005447368131,0.341455591110795,-0.172713219524091,-0.350768064415804,-0.431070668356632,0.164179267019438,-0.0415565475390531,-0.317515220583698,0.369840617725158,-0.48749648360851,0.353756936822275
"Homo sapiens: Non-integrin membrane-ECM interactions",-0.211046445099838,0.264088535416134,0.373387834515045,-0.513088218195952,-0.198823899939852,-0.349591702715121,0.32271743090486,-0.205458490217791,-0.321770668094412,-0.23120663134028,0.487839578420174,-0.30711702558014,-0.337045621739942,0.291906437353084,-0.385785353740344,-0.0177072289006582,-0.21738804778289,0.33235527585628,-0.159134398547309,0.118135046742394,0.290661644454792,-0.246262837410252,-0.106050715156078,-0.307602200265962,-0.00532971580055783,0.0566012933808844,0.492962040536625,0.257457006603012,0.174943868961957,0.145363456356788,-0.28442250754081,0.134564405181763,0.198393357860942,0.364667250558817,-0.249083762067101,-0.315187802243852,-0.284826643116619,-0.382110694430501,-0.444959494768114,-0.0903874130325958,-0.165232672640975,0.156630369949754,0.254720167299207,-0.07697852236036,-0.322704193177316,-0.296985617975359,0.494285885580111,0.254550365449549,0.0885293519443957,0.498713879809991,-0.34782636873547,-0.161166339091981,0.399602382953584,0.0310588782692086,-0.308749183309958,-0.277901094866948,-0.50779468123456,-0.389827356690922,0.285651567496154,-0.38367536312409,-0.280130793369211,0.0724707504785217,-0.50069483385471,-0.184076127659153,0.392433769376536,0.392317647946913,0.414828825307708,0.495627216691492,0.054831224647399,0.509162451932679,0.431795270679893,-0.49163647612283
"Homo sapiens: Nonhomologous End-Joining (NHEJ)",-0.362921840182123,-0.347926865682726,-0.374986568441708,-0.271295085697377,0.0152262607543176,0.286021931707878,-0.263897071947236,0.483999406722322,-0.488666485152806,-0.224007886240672,-0.358344712568077,0.473520485122364,0.356123160145268,-0.177141632006945,-0.314676710789474,-0.151151655490181,0.523535757475582,0.648583556101409,-0.399445623039576,-0.435211747863501,0.336279656905987,-0.418358412944287,0.183811822087848,0.0795664404078262,0.359092941045196,0.122244644803407,0.559727006270358,0.040785006291402,-0.345825008392932,-0.398038620704726,-0.304891436000376,-0.106526170341639,-0.264877099024885,-0.363033585119557,0.24980915599801,-0.417875208150377,0.481072124832788,-0.354393938201268,-0.0264366344867049,-0.488854053624663,0.357364890854785,-0.440676608823014,0.539187342941196,-0.292974337654198,-0.205530749560773,0.566241413212496,-0.374310023201226,-0.330644574558875,0.341606441411232,-0.029149081293309,0.299991292716326,-0.562392645342733,-0.0212957588815883,-0.535214676075505,-0.489307607130371,0.209072548812083,0.59121379297562,0.0586100522026915,-0.0727727362648851,0.343120091362917,-0.154518634139431,-0.207303556646838,0.116180622696039,0.199318800098084,0.203584096200259,0.0452621163041762,-0.462717665934645,-0.331232307568839,0.240234658118127,0.102096122343407,-0.279851493333737,0.43307965518038
"Homo sapiens: Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)",-0.0829314327760171,-0.397917662566942,0.310253195386399,0.346161194547789,0.0886024803634536,-0.276954022584779,0.573976971513696,0.343925942782566,-0.4044337444197,-0.245885626560952,-0.197194000561163,0.450834095042834,-0.388697654547388,0.255581081629455,-0.211003245695366,-0.61048968786949,0.545356789169538,0.456220253279724,-0.348011546150561,0.613638026572118,0.246467936157625,-0.575629586468061,0.490302042095139,0.544972802744577,0.501848692682603,0.433326807343056,0.63505435915465,-0.703314360560465,-0.573178636178036,-0.671239031428338,-0.530838580255106,-0.476089661544929,0.544522490912463,-0.0860707673451536,0.27286419362257,-0.524345775853823,0.376936598795581,-0.190373741652225,-0.533963211459693,-0.607144242078603,0.449452531995401,-0.318992881118471,0.223842773363124,-0.293641416744143,-0.228215197572187,0.551350376429529,-0.288348811581002,0.168410210253576,-0.211935180342219,0.576790668924912,0.594864419766889,-0.714861766169551,-0.49333678751684,-0.482508303014597,-0.423339528995963,0.352449461452617,0.606051702832505,0.0749068607849664,0.374982512224588,0.349583901907073,-0.544537839927444,-0.566110405832139,0.425333449794515,-0.429757157485216,0.126178750139042,-0.183871258175572,0.339000983372806,0.367060558107228,-0.429349580665374,-0.109492847775253,-0.508975152463903,0.54463469640484
"Homo sapiens: Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)",-0.0881771029888135,-0.399636901295858,0.368420844443076,0.396976369541271,0.0850788830856626,-0.315323759740297,0.655798304080485,0.385364183329722,-0.39561098736761,-0.262850512885957,-0.234584430208068,0.478955185312951,-0.460984568434284,0.30549768903867,-0.2316296345794,-0.650364668910979,0.601028155091497,0.453440844682653,-0.320939614504513,0.658125566388637,0.297554236993245,-0.644423215265566,0.568624396328484,0.595256624574163,0.573534151438313,0.467416451939345,0.732198767484389,-0.750121927048913,-0.589194074495251,-0.742636905288604,-0.562213487220224,-0.542322495118364,0.578055390912205,0.0206916148127196,0.292937678291336,-0.594966608903754,0.382511515736646,-0.196505011943545,-0.625291119905317,-0.678288519841256,0.490761943807744,-0.306522734101085,0.18919269122581,-0.335098379600182,-0.236736745321587,0.571709540488811,-0.174974174707419,0.145085584180795,-0.237532288945594,0.659292052541963,0.623172174435295,-0.787555516600721,-0.532619910176775,-0.523923773085404,-0.529111127140025,0.357076211001376,0.661382801171021,0.168312462451538,0.521652861938072,0.247413948458723,-0.596541262163387,-0.634712422537199,0.449768342032894,-0.450982511388481,0.15580804074571,-0.155280862595568,0.328193372723607,0.446960133797888,-0.419314005516856,-0.0163364040669655,-0.511348551415754,0.567694468394144
"Homo sapiens: Nonsense-Mediated Decay (NMD)",-0.0829314327760171,-0.397917662566942,0.310253195386399,0.346161194547789,0.0886024803634536,-0.276954022584779,0.573976971513696,0.343925942782566,-0.4044337444197,-0.245885626560952,-0.197194000561163,0.450834095042834,-0.388697654547388,0.255581081629455,-0.211003245695366,-0.61048968786949,0.545356789169538,0.456220253279724,-0.348011546150561,0.613638026572118,0.246467936157625,-0.575629586468061,0.490302042095139,0.544972802744577,0.501848692682603,0.433326807343056,0.63505435915465,-0.703314360560465,-0.573178636178036,-0.671239031428338,-0.530838580255106,-0.476089661544929,0.544522490912463,-0.0860707673451536,0.27286419362257,-0.524345775853823,0.376936598795581,-0.190373741652225,-0.533963211459693,-0.607144242078603,0.449452531995401,-0.318992881118471,0.223842773363124,-0.293641416744143,-0.228215197572187,0.551350376429529,-0.288348811581002,0.168410210253576,-0.211935180342219,0.576790668924912,0.594864419766889,-0.714861766169551,-0.49333678751684,-0.482508303014597,-0.423339528995963,0.352449461452617,0.606051702832505,0.0749068607849664,0.374982512224588,0.349583901907073,-0.544537839927444,-0.566110405832139,0.425333449794515,-0.429757157485216,0.126178750139042,-0.183871258175572,0.339000983372806,0.367060558107228,-0.429349580665374,-0.109492847775253,-0.508975152463903,0.54463469640484
"Homo sapiens: NoRC negatively regulates rRNA expression",-0.406002695883089,-0.330159669320237,-0.27050741322331,-0.300030675594915,-0.124184931423856,0.277074350918047,-0.0460189373926191,0.600289093195223,-0.466139778478666,-0.379350744299463,-0.19348397218926,0.460114908069451,0.377128467094968,-0.377587698162144,-0.33100898480786,-0.19540228174315,0.531070207855774,0.630566614867734,-0.29724321843876,-0.271207027905041,0.261044298188536,-0.419130088206439,-0.00175676440267569,0.221860074038691,0.402912674400012,0.244833185737783,0.628651187236418,-0.0377318002805602,-0.31115223918468,-0.396355755200417,-0.268734719680311,-0.278889251931944,-0.347792521434039,-0.368619713658123,-0.00271049333600293,-0.406136334731925,0.495283985309662,-0.444222517848073,-0.17200288042099,-0.490560025363911,0.438354174972365,-0.370418433991366,0.385215578412697,-0.283074778122454,-0.16593384195197,0.567262856249549,-0.286748695492284,-0.379743938044429,0.402041268096933,0.330329187244312,0.281303339534864,-0.522451438556891,-0.121832801614247,-0.53108671609741,-0.452272679453432,-0.0238365484728193,0.572543940791097,-0.173943829188458,-0.167938969841057,0.274550873947988,-0.287374500851747,-0.304921492815757,0.156244376163944,0.11944061772397,0.0146197857149516,0.17410217760742,-0.218013248188585,-0.138697752259342,0.255791248927604,0.188097189702032,-0.120358001086752,0.395206899358557
