"","R3388_YZ_1","R3388_YZ_2","R3388_YZ_3","R3388_YZ_4","R3388_YZ_5","R3388_YZ_6","R3388_YZ_7","R3388_YZ_9","R3388_YZ_10","R3388_YZ_11","R3388_YZ_12","R3388_YZ_13","R3388_YZ_14","R3388_YZ_15","R3388_YZ_16","R3388_YZ_17","R3388_YZ_19","R3388_YZ_20","R3388_YZ_21","R3388_YZ_23","R3388_YZ_24","R3388_YZ_25","R3388_YZ_26","R3388_YZ_27","R3388_YZ_28","R3388_YZ_29","R3388_YZ_30","R3388_YZ_31","R3388_YZ_32","R3388_YZ_33","R3388_YZ_34","R3388_YZ_35","R3388_YZ_36","R3388_YZ_37","R3388_YZ_38","R3388_YZ_39","R3388_YZ_40","R3388_YZ_41","R3388_YZ_42","R3388_YZ_43","R3388_YZ_44","R3388_YZ_47","R3388_YZ_48","R3388_YZ_49","R3388_YZ_50","R3388_YZ_51","R3388_YZ_52","R3388_YZ_54","R3388_YZ_55","R3388_YZ_57","R3388_YZ_58","R3388_YZ_60","R3388_YZ_61","R3388_YZ_62","R4163_YZ_1","R4163_YZ_2","R4163_YZ_3","R4163_YZ_5","R4163_YZ_7","R4163_YZ_8","R4163_YZ_9","R4163_YZ_16","R4163_YZ_17","R4163_YZ_18","R4163_YZ_19","R4163_YZ_20","R4163_YZ_21","R4163_YZ_22","R4163_YZ_23","R4163_YZ_25","R4163_YZ_26","R4163_YZ_28","IP.108b","IP.115b","IP.124b","IP.127","IP.138b","IP.140b","IP.148","IP.197","IP.214","IP.28","IP.31b","IP.36","IP.38b","IP.52","IP.57","IP.58b","IP.67b","IP.73","IP.82b","IP.89b"
"Homo sapiens: Nucleotide Excision Repair",-0.0608024997722493,-0.247907272684254,-0.101703876800776,-0.0269969057616541,0.00480080845730393,0.189405990912512,0.121128856431312,0.291843865710865,-0.238594756833598,-0.0867862316122599,-0.172845084639856,0.175221474039991,-0.0170638028986983,0.0848805644178623,-0.195204122577711,-0.39902835621126,0.146381112460893,0.350509328530753,-0.302915351343632,-0.0359978540182302,-0.216445829875358,-0.279950477061522,0.103679598766079,0.107690592897324,0.288991677910947,0.0665904939867018,0.314325600183247,-0.243368954687288,-0.262195679386813,-0.198487929767074,-0.356544499342155,-0.291618154338323,0.0893396006818682,-0.191175447496151,-0.0777617612948937,-0.0194889593124528,0.315876244667669,-0.180692787040604,-0.0231444386360825,-0.304857580403842,0.191775376649858,-0.0637793646680673,0.132902520437336,-0.0989548776138256,-0.306475833342248,0.320944887652728,-0.332316750170725,-0.239283659548425,0.104949629182731,0.0250757801579751,0.127873983948685,-0.289526653805466,-0.226610272586355,-0.211966376875602,0.0409785963552134,0.110700522854735,0.415183589397339,0.232328772226857,-0.0569789949474758,0.344434549810282,0.127952877474316,-0.246400741310681,0.197743436424806,-0.312903219017193,-0.189827168345662,-0.348660813999347,-0.129652890444814,-0.219496817952347,-0.28413788300171,-0.262960479267495,-0.186498357797982,0.313807095563075,-0.385652738708157,0.144677813088852,-0.147042416776669,-0.107000963017057,-0.349366748911221,-0.375562581045807,0.0836698285769276,0.47094655179244,0.0385745155038273,0.204919834746414,-0.299052963109877,0.288377813883693,0.43393217227338,-0.00476586499706771,0.224699155936269,0.0305447687264107,0.0120939518804845,0.163651113029542,-0.0768320785044377,-0.297124934502312
"Homo sapiens: Nucleotide salvage",-0.23698365242481,-0.235401322231209,-0.438682434047331,-0.0082806887295124,0.0689139527657095,0.198973285550375,-0.101872745336993,-0.268570680370134,-0.307644119705805,-0.468007822275704,0.380207815021146,0.16664882938396,-0.0924277375394041,-0.214736583800944,-0.245589539107182,-0.0725297054397042,-0.0123973830021419,0.456558764206061,-0.20236863689556,-0.284024669467881,0.190786485539731,-0.183907996931193,0.183310084674521,-0.246253586936884,0.399067965117344,-0.035148050939236,0.333198255813451,0.0567619399398631,-0.323685315712733,-0.206683797927405,-0.0271139766176643,0.0585591824417027,-0.169921547710235,0.156292189984304,0.105244190203155,-0.19011545415591,0.350737127286876,-0.318393033072444,-0.122478027311561,-0.115571687748813,-0.0095187030004775,-0.254053083249032,-0.24355958706265,0.275717232805271,-0.111109908008779,0.0180313124875184,0.301667411437543,0.0286145266979295,0.430941406541006,-0.157727917121827,-0.340144586216388,-0.18434145635093,0.129592419622664,-0.371896783186967,-0.266245869545297,0.137428876412337,0.421208528880411,0.0177757515937724,0.415375515454426,0.278392725822059,-0.181102028220341,-0.0642280631686027,0.204680784147496,-0.385635670806702,-0.329722594453592,-0.170068739171684,-0.0533358452943504,-0.297128548535229,-0.212204961265004,0.43533168176574,-0.210377935717297,-0.242366908208422,-0.0851883878332909,0.305426957587768,0.094306248362251,-0.299200016511577,-0.215665519550779,0.11341733197266,-0.281013586435779,0.386028802618922,-0.21341839476867,-0.228207300833957,0.174811332296595,0.0782178595074745,0.09801080067554,-0.129496184102046,0.0080619018902022,-0.0268737175963523,-0.080785143682599,-0.136515114521875,0.155188445594527,0.225758507045148
"Homo sapiens: Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",-0.289380602946801,0.345024610902039,-0.00264642373228041,-0.0843096527705742,-0.0347986965836651,-0.0586123871199508,0.375396786879843,0.0557748906875416,-0.413577010762147,-0.42320947800327,0.232619154535419,-0.195956610193859,0.108925870314507,-0.21442184656594,-0.083095876460033,0.0833853404151018,-0.232095762283979,-0.184194597284969,-0.177668068120281,-0.0773728235405843,-0.0606124906031158,0.0139021898978685,0.474962489790665,0.295992494244593,0.363430945341096,-0.138701015371456,0.274859145371767,-0.313531786046381,-0.33879695564818,-0.515602936420515,-0.327872153309217,0.328681063706319,-0.304110590544527,0.119927583786594,0.367549966640834,-0.0378513079422434,0.303911514459308,-0.0736175282836374,-0.28129238289513,-0.421483621751215,0.0734700661687865,-0.368364720812121,-0.179661789139043,0.282737713152494,0.126076131276854,0.0119103356896282,0.198543823432848,0.0356887427728545,0.0943790411910957,0.155248391385571,-0.235814355928744,-0.184778500602871,0.165766072237717,-0.154890331154704,-0.380968496067027,0.458104538570865,0.0360655557199473,-0.0818418239300363,0.10794659347744,0.428620123624578,-0.317286781144203,-0.34797757267588,0.36021671333124,-0.159204798287465,-0.302448180758608,-0.337721141084604,0.266737520001982,-0.00958293774581177,-0.186800137036078,0.437291246839531,-0.503758318049797,0.305804616347607,0.340173501022097,0.248341618489947,0.233331698650629,-0.147934362571561,-0.0571600752548807,0.0324991172162261,0.207255235843738,0.0904154546482827,-0.249419872479565,-0.347270149410604,0.123651649417696,-0.0708329845594217,-0.0842142018604798,0.328364349333449,-0.00799606819681734,0.0310676429223854,-0.0108118130454957,-0.0589103602108953,-0.0649493022101734,0.0485945655354328
"Homo sapiens: Nucleotide-like (purinergic) receptors",-0.157811926644105,0.531717944920315,0.0619058606675176,-0.31501500608779,-0.384548800593777,-0.12707389035173,0.293618837276645,-0.209182886340334,0.16833360329819,-0.449162517587568,-0.232194361126885,-0.0116206256440025,0.160517384215636,-0.326699708438627,0.051870687670552,0.126073899440036,-0.341949166605037,-0.199746740036863,0.14584820462572,-0.245601839519412,-0.0813325365109427,0.224217842149666,0.345917555318244,0.0936607226121802,0.483080609576764,-0.0981515972192615,0.344856441461127,0.37827023501953,-0.221683209352407,0.012605831120121,0.108764434357147,0.340617365708293,-0.00427443367771091,-0.00930746420889836,0.141651096309979,-0.0689834881148988,-0.278782722441622,0.329933040044612,-0.347922094519144,-0.627962880466216,0.203702976700014,-0.273510138357277,-0.420752545312743,0.287719161081565,0.508304826560613,0.288970296400972,0.406425420352025,0.366232780040586,-0.00138925264622106,0.294206176502708,-0.448391952076316,0.00795424124414887,0.270796610808585,0.0495188933097833,-0.395647033856188,0.19814975326648,0.0685079547296462,0.125974334726851,0.298276019717215,-0.0357243988152347,-0.224948329389737,-0.0563758785826038,0.210472800839513,-0.138470280886685,0.057454067540091,-0.189089896432291,0.0509882306910024,-9.99489646490714e-05,0.21602120683791,0.467537842647527,-0.0768002681008103,0.441070671957775,-0.27647300693039,0.0792530711362894,0.254581541795313,-0.298105366028218,-0.0399487908436557,0.41485511285052,0.290507699146717,-0.166455941444475,-0.126880791336725,-0.507696687602485,0.0127192624001077,-0.455200840956821,0.159419008498268,0.159161835078584,-0.367303826105648,0.144070592090683,0.0393452930614391,-0.112484358833698,-0.335385523996795,0.280769080091589
"Homo sapiens: O-glycosylation of TSR domain-containing proteins",0.381610279287873,0.387887030891105,0.285970468192821,-0.475322542674907,-0.26018211326632,-0.367493343914251,0.191127440363636,-0.211285553533992,0.392763993081701,-0.417845481002374,0.415923208593503,-0.577614470945426,-0.498733488732517,0.137685030320007,-0.319356260847265,0.33923038421068,-0.124621148599272,-0.0827739096745251,0.142025059357503,-0.07807949786574,0.207096957190015,0.350839903071159,0.0955091929527094,-0.446543458409145,-0.134549469693521,-0.109991313673954,-0.072694732711229,0.371049811916901,0.24459888466102,0.324887130423371,0.0419021883338818,0.49026476021758,0.3731593907964,0.342912788996324,-0.332197362326974,-0.0573515125702319,-0.330064113806073,-0.130367786304328,-0.265715730797663,-0.197783348296655,-0.432094045500249,0.181588532022108,0.484609103055501,-0.396679870496499,-0.326818333028537,-0.402876296928068,0.475016398671234,0.27468013892466,-0.266187074109613,0.106238319347938,-0.456149467863447,0.125325897132063,0.576773011102431,0.071894087676933,-0.572740571428434,-0.148321307523184,-0.364462068137685,-0.650479155715332,-0.327814557242798,-0.174442803732478,-0.524362437934853,-0.301346050059447,0.154462491366286,-0.0737709010455374,0.491657172290616,0.337106064953961,0.651664237027716,0.64405257122734,0.190824645764361,0.48933334117678,0.516961781360621,-0.483063392938994,0.508414540873812,-0.348582399523194,0.391778030645377,-0.367360282512306,0.369436569624421,0.25999868191404,-0.161206836911892,-0.513768881334997,-0.571821790633779,-0.162440171202546,0.463287143930829,-0.350117552739185,-0.365317589514714,-0.282273089237988,-0.221178549482118,0.403698032446116,-0.3751781793624,0.508779097982945,-0.07692116714043,0.553813891973203
"Homo sapiens: O-linked glycosylation",0.193932962604013,0.0124464359565254,0.0139538328331464,-0.16076327985608,-0.267804624511619,-0.199004287791834,-0.072052330154466,-0.14343892663931,0.208446822037852,-0.170613638327391,0.325288890622052,-0.13994058630855,-0.317132366923343,-0.122962757823855,0.0498129098416735,0.0698746144638284,0.0260678429752763,0.0925316391229218,0.189854080680419,0.095352362479588,0.267996363770122,0.0114040153817984,-0.239491115672319,-0.161524968004203,-0.0694772089596207,0.167074852577394,-0.0373233572818481,0.075528536591386,0.0374040393073015,0.115010276048016,-0.17881352051438,-0.0610557552157111,0.225893321076828,0.17367050625676,-0.116038263142467,0.00615225204063413,-0.256455020093752,-0.272465457885007,-0.0419521615987692,0.134496460362661,-0.345691042185498,0.149522022281172,0.0950132854806237,-0.221060359915146,-0.00269488857345132,-0.120047437027935,0.239104597171455,0.087181014210826,-0.137200119097922,0.238634556285406,-0.212872652096758,0.192761719690869,0.134133606347274,-0.0263498642584882,-0.104101952755276,-0.194517823034926,-0.223420187684487,-0.268956930146957,0.0216762782355396,-0.135155067355335,-0.0443673608409877,0.136874100149099,-0.0419193598025898,0.120664245610149,0.047640149862064,0.193520941002856,0.201904270493597,0.277228173330528,-0.128904971732071,0.146633228634902,0.288335503330511,-0.141628406367057,0.0995481827252327,-0.117754076831268,0.0759539203675952,-0.292417600292104,0.331996684778027,0.110306882952981,-0.302085055165157,-0.230362036606634,-0.0964353491665996,-0.189995554951242,0.217697754634241,-0.310086866222955,-0.274026605908515,0.0110770650434045,0.0839654247750222,0.281441738742911,-0.174462116189098,0.26529815683998,0.101031750500671,0.377215013837211
"Homo sapiens: O-linked glycosylation of mucins",0.122463371507297,-0.214545674117491,-0.164374124405045,-0.0960035776236231,-0.323418286437266,-0.0422958547414238,-0.235029254477411,-0.162040988381298,0.00412689532577559,-0.133209015313508,0.239567669692792,0.0917639155297865,-0.116148988657873,-0.240683323501624,0.382119677307228,-0.000395056617304879,0.0275099283538538,0.0607991751798746,0.18007620918473,0.0667964181743192,0.28090585066101,-0.133657426142417,-0.271677756806631,0.121837274527536,-0.0132647729526863,0.263149068404755,0.0428873328116024,-0.108737602631019,-0.113676370141617,-0.0474755123440947,-0.281901096924268,-0.339371624771993,0.165438176050892,-0.0402109549701796,0.0555724603142642,-0.02558579346589,-0.129806280251306,-0.237016309717222,0.133621945874647,0.256895552262016,-0.351629286176439,0.085325444501023,-0.168473497436299,-0.0338920402648568,0.196178684151626,0.0434761211432151,0.120145094476043,0.0961899791844211,-0.127890578353949,0.333170980156099,-0.0782316449290072,0.295891667160606,-0.260386535363382,-0.131180478024589,0.231005452450801,-0.0709931881988727,-0.122572444685006,0.080820535314383,0.265933993106966,-0.0407630684998128,0.293571150603458,0.244638320463928,0.0392334296494949,0.218975312291555,-0.266157520426144,-0.029049694594888,-0.238692410648745,-0.155130728215646,-0.239349942994465,-0.121081074419062,-0.0568597944917413,0.217803189944622,-0.0960896129728297,-0.0160491309644191,-0.152939720410268,-0.314918702687545,0.304692312130793,0.0688585956617891,-0.31639067849863,-0.00899034035864502,0.200782760291435,-0.262109928325979,0.0615618728065652,-0.339204450365103,-0.309613610860776,0.153857644005056,0.182757078061169,0.161933016265961,-0.0668426648928045,0.200161326518845,0.0874972016555998,0.203333041384434
"Homo sapiens: Olfactory Signaling Pathway",0.0991828579118485,0.0984984854895103,0.1902901793758,0.0587788846728015,-0.0536916349204384,-0.138130113616779,0.237104192765275,0.201495251166974,0.177748566760787,-0.129699941770533,-0.156871758312816,0.0518665981433717,-0.130611573579339,-0.0888343908262117,0.111231748985858,0.0463976518922039,0.0304008010278905,-0.147422388118788,0.0575702144758089,-0.154317832323931,-0.0223057214831415,0.336609696904723,0.187895094807048,-0.0354854765623288,-0.00402400831057971,-0.0633642139458808,0.113200500939044,0.166450170173457,0.184100495255398,0.106083709801397,0.20832406556104,0.158659303944437,0.188901291631577,0.128905860502439,0.314950708714573,0.129877643674756,0.198038443070747,0.0570863849089866,0.0710645991213738,0.231552723475412,-0.0122253064916367,-0.0222607556915365,-0.00305452587031867,0.0957952302810934,0.277373353522442,0.142134840475651,0.071507724197111,0.221741571845844,-0.0448881111289615,0.169618259551592,-0.0200051720043542,-0.103990625137577,-0.0196381698423874,0.0439980263849881,-0.0786754371276036,0.0290553095124655,-0.00868642456338153,0.0851706811223494,-0.0927322466074488,-0.125254084972224,0.0188200437935215,0.0133858531702416,0.053620792243427,-0.0633676950492894,0.0938321456016969,-0.00252856057361658,0.0733756385087218,-0.0153478440837511,0.129068962069552,-0.0955641709537689,0.0615662824564988,-0.063999450613236,-0.0941998955291964,-0.163711805257689,-0.0251187062073755,0.0119735049161502,0.0270804209074455,0.0557287980891393,-0.0720019028336324,-0.0825198283137161,-0.0769155936656165,0.212887767990891,-0.0303316453092043,0.21066000936887,-0.025062490268907,-0.0357026191469934,-0.147402720609865,-0.0786576156762795,0.0938712701660132,0.0539981408209468,-0.0569364057238277,-0.0298800738547053
"Homo sapiens: Oncogene Induced Senescence",-0.151118796377294,0.113554915851542,0.234194027906063,-0.076574045988258,-0.0305462406924185,-0.262947571470488,0.339421434250822,-0.0317619120866965,-0.324964672869151,0.0814203582047761,-0.158074350372346,0.0766004151154389,-0.235901823310706,-0.178962512630647,0.0008718325950971,-0.158610788772687,0.0670044357486401,-0.0242940813203081,-0.126069800298742,0.00531616400614962,0.295626046470176,0.0897375091355153,0.0956682640659321,0.185671025020598,-0.0277538090387695,0.250711529609946,0.314490644132687,-0.151545542659906,-0.0900732123673812,-0.219475862807943,-0.220992886824486,0.191368602757004,0.117088908866854,-0.159392660359455,0.3159154080687,-0.219709483232981,-0.0277461111898329,-0.154944474013402,-0.209365863779195,-0.22425020068735,-0.119717900044432,0.0281239104323549,0.25185955301828,-0.13834559403979,-0.0758657521536645,0.104946444733369,-0.0953676536099746,-0.157026418865514,0.155646399105695,-0.0307971772496938,0.0754253317591223,-0.361675223436403,-0.00281075726469887,0.0607917272568734,-0.0498942628018206,0.390456830280317,0.221621916660652,-0.16069636779538,-0.00297459047012288,0.347493337826615,-0.33661162214339,-0.329236663277789,0.222630182637287,-0.08487687323608,-0.107660955261954,-0.307876059085336,0.430827414052546,0.142870284971536,-0.256901072699448,0.271752565115821,-0.161402214560938,0.163354631860861,-0.0343827076798553,-0.161227955808887,-0.168762769684852,-0.123271317051759,-0.127207346643786,-0.156735242450679,-0.375713548270023,0.233204998502449,-0.140453662806716,-0.108734512798969,-0.167855912184531,0.131803109018372,0.227059409996402,-0.0203548964466064,-0.0563878784194591,0.407640457347188,0.166714319812548,-0.228044827128276,0.0576809623747476,0.0311355028897466
"Homo sapiens: Oncogenic MAPK signaling",-0.0252992971023669,0.068115304000085,0.235359280571699,-0.212542437652706,-0.193617410483569,-0.0466134806821875,0.32764307459605,-0.0144408341991396,-0.235055588377392,-0.254338607126218,0.00952637618524407,-0.0611593763991607,0.107462536731921,0.064986240909842,-0.0936736927550182,-0.258242049143017,-0.0714014278058838,0.04198719504629,-0.293424281036105,0.0686547841431606,0.034443895801874,0.115094415984894,0.200203302573297,0.237190070155203,0.157637130618381,-0.0862412764782968,0.104756478770211,-0.232019553436336,-0.335842330673438,-0.37711134350015,-0.194608336100466,0.0701977252860319,3.04972175245721e-05,0.323122236391092,-0.155889131481543,-0.0843719215323976,0.0471981402503945,-0.0896960404395825,-0.159205332703392,-0.261942445979905,0.0632018157194251,-0.0983464091437384,0.102975557454179,0.0858624732359021,-0.24221313304534,0.183835712121592,0.10617815824571,0.0438267062269421,-0.109925313952144,0.250549402768842,-0.228021317970261,-0.0981808720535543,0.251835514458435,0.187661731281659,0.0319456175875829,0.158524100740266,-0.161943001320624,-0.0582033880341835,0.0900833243099075,0.270579576134361,-0.177409408841759,-0.125732006148107,0.262267819007504,-0.1487197461038,-0.101292889172857,-0.23028632600238,0.310461149108983,0.0680097997696547,-0.377355135851204,0.316998416676702,-0.216088238256695,0.170509527830476,0.102645847416663,-0.111169633690799,0.0480399149380145,-0.19113049967314,0.0365919637607293,0.0506455007866116,0.168665447587224,0.0361206422079801,0.109162227641456,-0.0922205971740501,0.043957262875997,-0.223004689631771,0.108190832317331,0.0742059139678237,-0.0777649756511754,0.0135325260772302,-0.00719662325163054,-0.241019218668282,-0.0652209029299104,-0.00478498034722036
"Homo sapiens: Opioid Signalling",-0.0212672650687403,0.351676171938458,0.17675347866196,-0.0107766755259176,-0.249349622279783,-0.254601781113608,0.311723970242241,-0.234595009858853,-0.00644451017405587,-0.180050067414336,0.150645291287608,-0.122491434049604,-0.274692664781727,-0.135845676941349,-0.1452968194614,-0.275800883310532,0.118057779202541,0.0710360687028579,-0.0706151893310906,0.0936657870158224,0.105572242764077,0.00255455542299177,0.104360530861705,0.099641891488425,-0.0411733477999287,-0.0527831385199442,-0.100672680253756,-0.216563702649506,-0.0442329238168646,-0.296136771547884,-0.306076750850375,0.286394153511946,-0.0324367603259818,0.156312407654076,-0.211024641995376,-0.0142138493655173,-0.00971406287203613,0.120963888447054,-0.197639304632403,-0.0856117807131447,-0.056585898896332,-0.100431275370082,0.105674997811227,0.105568937699806,-0.0576993063845951,0.0177481349137589,0.312442852574777,0.11907194509651,0.00304273850745126,-0.0440475585910923,-0.33294918344376,-0.0812085308979826,0.244740042918531,0.25638427824318,-0.199188321923287,0.061010247457257,-0.136498390652463,0.00355668871605533,-0.125356132254669,0.22820144414521,-0.280646309727857,-0.100840760099982,0.180345404962654,-0.244276581860625,-0.0454743501776954,-0.051790412552255,0.369187245101178,0.217801887916954,-0.332943640762028,0.298137850598573,0.0960189033336384,-0.126123928685838,0.00988518452039208,-0.1503464728753,0.0882481008485454,-0.256128943760539,0.108868776949677,0.0585660481710682,0.0701214464855007,-0.114995528511905,0.279729136474601,-0.0978528097911199,0.0758275141506689,-0.260567858629193,-0.171381418764777,0.244910318560038,-0.0881981479847331,0.181314486452512,-0.197881783175528,-0.0869605005082446,0.204234126460625,0.0242698610525343
"Homo sapiens: Orc1 removal from chromatin",-0.489363534298469,-0.364898543449023,-0.182242286434902,0.0876473341778489,-0.0210754707756571,-0.193665253706791,0.246889738935643,0.640450392280194,-0.530561971076953,-0.21193073107438,-0.0635574620315436,0.462553345348291,0.0139966351588978,-0.126640330290676,-0.380166697316481,-0.491030489467602,0.273456608890984,0.560262292870486,-0.369709637324821,-0.266821303876912,-0.329328097306274,-0.0397274605233396,0.0657346151770175,0.0534291012535267,0.558676141703204,-0.00665247256036258,0.650637985086293,-0.314004022330597,-0.234489126827593,-0.469518897795966,-0.422158839985935,-0.141191807507944,-0.280266253865403,0.124882977551862,0.271838569931645,0.346300090822084,0.61619982016074,-0.362917426496685,0.150782049364256,-0.372334972295282,0.256056277711028,-0.177600366861761,0.283638601275956,0.324347251204122,-0.448617810847132,0.408938838792124,-0.393842664934289,-0.244329042122509,0.314544992380843,0.0405691830076913,-0.233340187721049,-0.457307345543261,-0.317235513300015,-0.517447029642103,0.0110533845681841,0.146076908156411,0.405857078090067,-0.0553071089762205,-0.283145982557033,0.115411377647673,0.124272605346112,-0.142691689314771,0.305566606394638,-0.337059566737543,-0.142814085744265,-0.175000736212181,0.161869659218847,-0.227897528451135,-0.0198445032599692,0.0741665955052651,-0.400630637712407,0.48411887285605,-0.390584158301171,0.494696950461805,-0.456715617416351,-0.172823882771939,-0.603337117526655,-0.462616785217879,0.288553479380018,0.620072744464863,-0.00390861496479711,0.26367534226209,-0.427472723662312,-0.0454447518792113,0.533561618064581,0.0810967136458293,0.331409222782836,-0.00595786687851527,0.417873815340613,0.205716386748308,-0.090939201015494,-0.567608988291181
"Homo sapiens: Organelle biogenesis and maintenance",0.320600625191132,-0.219714606395657,0.019013842689678,-0.0232787909597361,-0.123833025805963,0.123673582426007,-0.073709935219725,0.184719519832096,0.0848283613313477,0.110324101542758,-0.189683383333335,0.146688445140951,-0.0773034647184857,0.0772539571173688,-0.0502467901304133,-0.0623148290093484,0.162809140266691,0.063020506850858,-0.277751170407961,-0.0691660509884099,0.194711085893493,-0.0968634998837996,0.0332865003538838,-0.124187239712292,-0.173980784487223,-0.137768936080754,0.154260890501172,0.0037320971765451,-0.0265566302539803,-0.12268445076949,-0.157122574214758,-0.213490905776573,-0.196877282458963,-0.111850362115899,-0.071187755412144,-0.0601649411160678,0.00438835683057362,-0.15668856689101,0.0636860448019728,-0.0743221400645652,0.143134523036923,0.0757312998947691,0.116006089545532,-0.212964949570476,-0.370398051758863,0.0764409960498184,-0.287972633901967,-0.20581911439149,-0.0544125909401013,-0.181576582657061,0.0767023996447557,-0.0102740920897559,0.00642768836210139,-0.0429410479712424,0.151951135942797,-0.0303070303291909,-0.00791124719609648,0.0378836940606378,-0.219027628727571,0.100059854394959,0.0642728216377348,0.00455941970584461,-0.165553034922951,-0.0465704019989345,-0.193828797623535,-0.167502124583168,-0.0872341964031722,0.0339236906610335,-0.120325163643744,-0.0184010481839505,0.10983305095887,0.140276722357365,-0.0927448248070279,0.220626366059434,-0.0867681206834434,-0.114421242234572,-0.168603819126343,-0.240605430056805,0.00875506735660911,0.275979378710976,0.166481030318966,0.0578220597659852,0.0641036776254258,-0.00742050593064525,0.3301979607148,-0.0326254977271904,0.16280571288454,0.0154403116089626,-0.0983584849884415,0.0412498371220552,-0.123810952007007,-0.177373618001504
"Homo sapiens: Other interleukin signaling",-0.485034268678051,0.357891858603306,-0.309022536698357,-0.140154837776714,0.0330332408077999,-0.287679847912794,0.147792621524254,-0.0559066882132759,-0.308153797395577,-0.629975822040315,0.598307053104764,-0.319644932942269,0.160649425137171,-0.436392789368097,-0.129859279697868,0.103413587312635,0.363404907194987,-0.143831104374383,0.237623100326746,0.409296899803972,0.362350282778184,-0.170617968590769,0.0655711101627194,0.31609952398227,0.283961588360915,-0.15278179257083,-0.14526828218119,-0.297987921764743,-0.387522753798664,-0.0420745134587279,-0.136890427634055,-0.00512265926457967,-0.266800614917337,-0.163270761477597,0.166265746845641,-0.063895751224038,0.380965185605084,-0.172718838144046,-0.604942177931485,-0.412623720119837,0.082647320051295,-0.263186953624876,-0.328645310181507,0.235216422476015,0.346041888760476,0.136152897726657,0.349330962685164,0.20737422318035,0.46953956370574,0.333446208732134,-0.34954039907385,-0.292340705216196,0.221660635342896,0.0148013021294835,-0.284484422687177,0.155894713061792,0.166747001319854,-0.0337121935349519,0.260438146179043,0.32968179493851,-0.200799366368271,-0.136259994499944,0.0857044087579144,0.0246870065413909,-0.230108507130985,-0.242235739062471,-0.10967458278211,-0.116098457956487,-0.379215377244682,0.535585805314453,-0.30069081075557,0.00875719520023652,0.317945931056168,-0.379284270018691,0.023966497281021,-0.442138341962483,0.485479897615169,0.471794002751726,-0.0516691670611593,-0.493490997433383,-0.465942051577922,-0.300059367778636,0.0998726163213657,0.0480669768416008,-0.44363830003996,0.387216345657425,-0.0687285983001404,0.462411372230535,0.334738204257333,-0.473372443064817,0.335102504895618,0.383646070147295
"Homo sapiens: Other semaphorin interactions",-0.398012051501752,0.436029642295088,0.133815338368886,-0.363903095389162,-0.317525855800251,-0.378113181415189,0.353318738604427,-0.159226097632032,-0.0984105286312631,-0.477513435602619,0.25781111306679,-0.219615844024623,-0.0701731751767398,-0.421734319371076,-0.0432006242980392,-0.175368622365645,0.0234856152558818,-0.269832464235565,-0.266406407988912,-0.00421160301377638,0.312476698566347,0.282038957147358,0.217389456381364,0.138637916083978,-0.0807029844448129,-0.395127909389639,0.318061905332982,-0.0929150724266241,-0.206707754074274,-0.340191943530312,-0.2120023405212,0.466719206087581,0.169378606928965,0.373806264262762,0.10739328304009,-0.451533623258414,-0.185497614541999,0.0758791396043912,-0.365554166665858,-0.22396930511402,-0.290243309585701,-0.240559392271286,-0.131638047435855,0.205702911770455,0.153029731738349,-0.200903231021308,0.582605939680677,0.397148419632456,-0.131609280092176,0.341676909794757,-0.38696398405857,-0.245918897003,0.444170059850612,0.28161434038251,-0.196692799748808,0.0148747922090062,-0.331514765769807,-0.237804728836918,0.0293649751991565,0.342829143603249,-0.605314720936654,-0.013838458771387,0.0975547824707036,-0.0398440320967972,0.191184235368485,-0.0274537393292635,0.428676139531024,0.432476320399034,-0.107084527736846,0.612661936984465,-0.163449563170829,-0.302416647593792,0.245848071297308,-0.129673153017043,0.568225766328787,-0.342504962513844,0.395061388271163,0.474575396210653,-0.0335524741824269,-0.34297947745368,-0.151048641216516,-0.438419124236561,0.458522759831693,-0.639045113890467,-0.192921600969117,0.21137739783775,-0.314094607243584,0.317193514090237,-0.402298240664273,-0.0133873921437748,0.14932806869569,0.385552812300884
