"","Patient1","Patient10","Patient100","Patient102","Patient105","Patient106","Patient107","Patient108","Patient11","Patient112","Patient116","Patient117","Patient121","Patient125","Patient126","Patient127","Patient13","Patient130","Patient131","Patient132","Patient133","Patient134","Patient135","Patient137","Patient14","Patient140","Patient141","Patient142","Patient143","Patient144","Patient145","Patient146","Patient147","Patient148","Patient149","Patient15","Patient150","Patient154","Patient155","Patient156","Patient158","Patient159","Patient162","Patient163","Patient165","Patient166","Patient167","Patient168","Patient169","Patient17","Patient170","Patient172","Patient173","Patient179","Patient18","Patient181","Patient183","Patient184","Patient185","Patient187","Patient188","Patient189","Patient191","Patient193","Patient195","Patient196","Patient197","Patient20","Patient200","Patient201","Patient203","Patient204","Patient205","Patient206","Patient21","Patient22","Patient23","Patient24","Patient25","Patient27","Patient30","Patient31","Patient32","Patient33","Patient34","Patient35","Patient36","Patient37","Patient38","Patient4","Patient40","Patient42","Patient44","Patient45","Patient47","Patient48","Patient51","Patient56","Patient58","Patient6","Patient61","Patient62","Patient63","Patient67","Patient7","Patient72","Patient73","Patient75","Patient77","Patient78","Patient79","Patient8","Patient82","Patient83","Patient86","Patient87","Patient9","Patient94","Patient96","Patient98","Patient99"
"Homo sapiens: PPARA activates gene expression",0.00993135684508209,-0.0294121200239954,-0.000833243157907559,0.002516764553604,-0.176776569918399,0.211150358815988,-0.120354968883443,0.00133775255183061,0.0999352894150851,-0.245920479604753,-0.0752234099070579,-0.00817374029071827,-0.18647248239511,0.0539665941658048,0.135365878146545,-0.0966892880214201,0.10168788541903,-0.0431914393696535,0.181300501302857,-0.0220441338034954,0.00427863086890184,-0.059850220769145,-0.157615735654138,-0.0758329502675837,0.154657168618989,0.0380446007893621,0.100087372147578,0.00707102806732826,-0.244553902326333,0.00626987370479745,-0.0060192179441953,-0.13558948874931,-0.214610821626463,0.0395905966457735,0.145922390647453,0.148417421304645,0.147055214119844,0.00707105437380753,-0.15111262502933,-0.13297232857783,-0.207813908188502,0.0195033944081146,0.165442302873691,-0.211020419901306,-0.0189690967607751,-0.132267929608606,0.0240470458063657,0.0438964841174647,-0.0950827636477176,-0.115660263309881,0.150821088689954,0.152212082912348,0.0240353288249874,-0.155340630280027,0.0533302336208855,-0.282097363302307,0.112909907748691,-0.132883498848698,0.00110263674302938,-0.0118942380370568,-0.189173750652563,0.0322547665573222,-0.149229407277653,-0.282394563329023,-0.241822705102306,-0.0467625972219232,-0.137936560197038,-0.0541391554227642,-0.0342343548260377,-0.11481303092165,-0.206808277915261,-0.196165168637656,-0.225292289803108,-0.241214853962425,0.140090604044027,0.208188734795992,-0.0911194733781498,-0.0365374186588411,-0.0459572603621216,-0.0290571308666441,0.0449023231554597,-0.0617665177152275,-0.0219468572574457,0.158895315665171,0.178277981105944,0.00571866348376732,0.0181639325415755,-0.143945580490552,-0.262137830855244,-0.0202073727850658,0.000319009234756529,-0.177317129297721,-0.0584953488136975,-0.150662887219083,-0.128404525775572,-0.00337266379546855,0.212796874455935,0.0232575186512419,0.0300412381496235,-0.0469846051001915,-0.324997636753391,-0.0575748053019367,0.126940819633717,0.101588726416155,-0.0931496578802997,-0.0875491459707836,-0.10163402553969,-0.311818712793834,-0.219250178177363,-0.0678194622433475,0.0510484050879683,-0.111087537482412,0.234978407546931,-0.111035709319681,0.0311231024262995,-0.167587238840446,-0.0768180464272378,0.129942736882748,0.0837236383415446,0.0661833975960849,-0.106891971611929
"Homo sapiens: Pre-NOTCH Expression and Processing",-0.434230547019551,-0.1162484629561,0.057398140442995,-0.247384905779509,-0.226953701512681,-0.404515177517837,-0.342193397273107,-0.0669996754158023,-0.125982112055661,0.13872165676982,0.0161933286848512,-0.167850268292354,-0.167285324737298,0.0564194775614998,0.121397007707709,0.181649942639778,0.117544856641346,-0.211941421179356,-0.209979182394369,0.153394505839206,-0.344289008042884,-0.045672474910008,-0.228952140211582,0.0455481016511561,-0.263490672252953,-0.114904686947763,-0.157143945597193,-0.0826433973197321,-0.333698152273129,-0.133525021972175,0.210036969513202,0.102545761477611,-0.010566710134437,-0.191382345259277,0.171231556060283,-0.0593357745461046,0.306430987298882,0.0145582402526336,-0.162709911799,-0.173221992096666,-0.0662323294093291,0.0771508417497625,-0.0508349738147836,-0.119861038970039,-0.171635872954323,-0.149097052771694,0.010571401394817,-0.268167589609321,-0.088481950184573,0.105182481373106,0.081641256647937,0.160745421197807,0.0906058136962272,-0.0241257118507547,-0.116707276858813,0.0440232079792147,0.150027472431323,0.211276646278314,-0.137101961775124,-0.167161942645386,-0.0394625403574428,0.167274823493293,0.15858473249332,0.119466980404478,-0.146532206914546,-0.283911732372663,-0.0823564236634321,0.151015885514864,-0.306003588388281,0.419167482943585,0.329551647657936,-0.105012637226704,0.150537621350723,0.356348726296598,-0.251054633215701,-0.0343430344483986,0.0594856850234259,-0.0782534154129097,0.198802389917768,-0.0774045302378012,0.0248608042607982,-0.08922103431923,0.00667388773707758,0.0306496874901361,0.0188039923396479,0.00214696293250236,-0.096052323967386,0.0187736871497979,-0.065440380815285,-0.0807247819327403,-0.307585114066355,-0.0909325315703018,0.0427179865601489,0.0579819194361482,-0.0094578370436722,-0.293538498229552,0.192577522301001,0.112673890078733,-0.190624186110709,-0.200146383055652,-0.485689876177455,0.255124331374388,-0.0871430063425347,-0.220679034196962,0.0254956512873024,0.10084505632452,-0.250944353186689,0.0259764268266393,0.0671762974614491,-0.0195191859155368,0.126403398719114,-0.254801262999349,-0.0685491153239528,-0.239604443944712,0.0211633057356271,-0.0192076934599706,0.260286396722663,-0.0193056210116923,0.154224828096049,-0.0201304927962348,-0.195122985258449
"Homo sapiens: Pre-NOTCH Processing in Golgi",-0.476229595400312,-0.221908731392588,0.158099471706053,-0.0635118008814264,-0.239196754673566,-0.314786007525179,-0.202956366893869,-0.195453952136728,-0.155006220800851,0.192938257832506,-0.24788090163656,0.17817556478673,0.150409525210481,0.0233071554613026,0.0376108351058501,0.142533549149454,-0.311273309181142,0.102352194675412,-0.654836188506048,0.0777886658383817,-0.200573821821606,0.0653298689723812,-0.171690091251148,0.274419735475504,0.085189444789859,-0.405994568193807,-0.0763470417549017,-0.42701057676693,-0.413668244928139,0.163523124227424,0.124613411564534,0.127784992899762,-0.134933290986655,-0.233458589502987,0.19056630885115,-0.201360822669843,0.203789328397229,0.0630696357395133,0.432827047012065,0.497941717201481,-0.249261016427886,0.0186381858647801,-0.088990160098228,-0.419260921219959,0.0127809640786236,-0.0449362575604152,0.483211264754116,0.0172089344185069,-0.195526405495316,0.503494597841489,-0.157759364562846,0.0929283323423286,-0.0558537694302311,-0.393949632915509,-0.444047312434298,0.175737633463139,0.0958517753070892,0.469456329633601,0.106301267026088,-0.140617397609792,-0.440312430196646,0.259571820045246,0.184640506126923,-0.123745685112454,0.16783629731413,-0.386934769467443,-0.272493096432788,0.325021312094381,0.176823180721182,0.47765323113457,0.391277062876351,-0.468319205395512,0.33112239134315,0.416394698871731,-0.381858299473617,-0.0666257274506782,-0.134709350677092,-0.0290693223332825,0.0698426142941648,-0.282069722324243,-0.421676499759257,-0.437215994181751,-0.232725689817895,0.205463294982266,0.14050313568815,0.00626970955688372,-0.411683992341299,0.199774358941431,0.0220980484848093,0.0153594254477305,-0.311351121048827,0.0804289662533162,0.335884327434291,0.674335434813345,-0.495117406092666,-0.253636674576938,0.3381609773154,-0.00949559814083295,-0.280404857169969,0.0428180891086287,-0.562260081992769,0.224466825578073,-0.132788246969655,-0.200794612786226,-0.226024338224316,0.132809703787448,-0.413648737171192,0.231430881355793,-0.0379160694484387,0.260018861872228,-0.065690385190239,-0.369695570952785,-0.454780024047317,-0.467841926993247,0.0999771051913802,-0.124965584910546,0.131454571404054,-0.171249416563412,0.151016501546279,-0.170554870312509,0.244369471569551
"Homo sapiens: Pre-NOTCH Transcription and Translation",-0.490523267633987,-0.12076057255285,0.167781552843738,-0.335688629653538,-0.255412664530729,-0.438551588321045,-0.401770249317004,0.0131048885579117,-0.112719987928156,0.160736418312196,0.205500928141924,-0.27577387686034,-0.331965907282963,0.227742423929273,0.207448182919091,0.162173647311287,0.424294660207854,-0.356043460133604,0.040099956941,0.191566248530969,-0.459406347797403,-0.0719770852903226,-0.308839372252388,0.00556092970447247,-0.332404866945304,-0.0634055488009817,-0.171113765998046,0.0568410736006678,-0.306079055473759,-0.322214242695977,0.299675589653971,0.0206483736702711,0.0142635125144866,-0.179261264119776,0.193459870153454,0.0230576708566892,0.234941239821047,0.07310251976757,-0.359231829076956,-0.487892299286718,0.0924584063554441,0.126979354884781,-0.110329749058624,0.0349414856792956,-0.361836531077575,-0.211138526930397,-0.309985847112127,-0.41367288323973,-0.179235635228677,-0.209425243425387,0.214303438861972,0.295523219665058,0.203575609247859,0.143007140040615,0.0124097513127431,-0.0407786307795612,0.0628424378041988,0.0285863708539585,-0.225351384888422,-0.331641566360129,0.214841052008696,0.183869022293155,0.0735419500301619,0.183664318516593,-0.268751610867542,-0.337397558774214,-0.0480254913926643,0.0494829670113921,-0.449824483745416,0.345634965373543,0.318108851021888,0.0785075954194698,-0.0498086473575022,0.407133219896628,-0.321855809401264,0.0260463919106671,0.0446761221697374,-0.101175290081959,0.364669038142725,0.03161067053421,0.119576703615448,0.0163607579933897,0.113723958125538,0.0338512172390314,0.0623425838901832,-0.010789886357071,0.118660214264272,0.0171141365823911,-0.105983160029524,-0.18076224387177,-0.372119775601636,-0.124225362290578,-0.0579653472259927,-0.243029450524374,0.246236073455675,-0.356931879815024,0.200318084161797,0.249201380824493,-0.168327507064855,-0.33425932978795,-0.486643656991053,0.364739637487283,-0.171446565109494,-0.179199104572291,0.19792190420628,0.101374099963799,-0.208638113447862,-0.15968162090343,-0.0477795815872958,0.0210604158109454,0.246763459981758,-0.276442109958018,0.0396516618126639,-0.0617027156270728,0.0345386458562953,-0.00839886427603323,0.383254141389971,-0.00991624461894264,0.18084520539743,0.172479272794247,-0.438368190610463
"Homo sapiens: Prefoldin mediated transfer of substrate  to CCT/TriC",0.0238010833077065,0.157633666510868,-0.510615663804181,-0.101715269305492,-0.204670057278041,0.3411689114176,0.465560413884795,0.317421369824406,0.123751631578037,-0.124526009404852,-0.457292004781131,-0.11771080767154,-0.129155162432721,-0.384068258496665,-0.361682742991207,-0.631715918054029,0.339220573430777,0.174395236845766,-0.0363583928124523,-0.0123243177323042,0.33795996733842,-0.219698984512579,0.0819895695981081,-0.0833038824274465,-0.479067184888836,0.234327192174886,0.487866220942354,-0.16799365385159,-0.196588611100808,-0.372854578544386,-0.366698485832566,-0.381994212832663,0.46102280977474,0.294766105747283,0.0358742862742553,-0.224228343773482,-0.449261791336729,-0.602186249625471,0.185065018532992,-0.291051585601233,0.305180798154752,0.087597024661531,-0.0932441369343366,-0.0969280638152666,0.549548853578936,0.505129512703425,0.00447207733279786,0.533345514496563,0.0576642408225898,0.156512849534815,-0.275543826917684,-0.468828192123897,-0.180833580779106,0.340513157268876,0.317532525457069,-0.662600107748664,-0.210125969334238,0.0826559268865724,-0.382912722958917,-0.126221247676775,0.116722436305897,0.114511652090685,0.476317947483634,-0.557012974440492,0.556545584675796,0.478858701310635,0.452901551029931,0.261594131071891,0.0572068525432119,-0.263242455500463,-0.201358367721377,0.148178700103493,0.197214952601117,-0.525792503340567,0.485360379157827,0.60248863967335,-0.0328843030169939,-0.311670005397358,-0.433666680355912,-0.177739553605009,-0.429467831255325,0.225030535478509,-0.444686298252026,-0.663285268520593,-0.386384058314222,-0.122993062140154,-0.343210723657685,-0.35685815271533,0.0121425757667383,-0.454283779926496,0.135840301465515,0.425315758125175,-0.42857088327116,-0.11228076400538,-0.21789087535891,0.383683545941458,0.0799610801453768,-0.452333721708822,0.330755317684024,0.54259420927401,-0.500885891819933,-0.0493947651588456,-0.216251938612061,0.152252781467633,0.22073525413338,-0.348393617295293,0.422577118555654,-0.0202519157105479,-0.0871164780789575,0.37729244351507,-0.222694162483908,-0.0428204821709992,0.475829108524531,-0.058047163071912,-0.507012118875487,-0.0978068308422217,0.476068711065237,0.0390374960416373,0.0396925084778423,-0.417315121469987,0.328783630675606
"Homo sapiens: Presynaptic function of Kainate receptors",-0.401022710942118,-0.198741602474605,-0.119931312740158,-0.134783641427474,0.0562168783440803,0.0366449663219017,0.155615721742569,0.235510164888041,-0.222202743979534,-0.284557291905164,-0.0467413520340738,-0.011947118007321,-0.211401979634466,-0.328887363562624,-0.029487158762072,0.165254951361197,-0.0289554992089293,-0.296437548068965,-0.263442508130269,0.214647180684,-0.2479264231635,-0.298244546361988,-0.108160209315017,0.418860928535376,-0.129307436921334,0.360501866714881,0.0870119357740959,-0.153184328282304,-0.351117315256871,0.0429302251909529,0.271938701742421,0.0740976682638554,-0.296715740251547,-0.0282026107403205,0.363703836713978,-0.181673275203579,0.224170716976185,-0.320151942065512,0.0341850089877273,-0.265632161286119,0.195767584937818,-0.309786516761355,-0.307929621227609,0.0761429844511033,-0.0380870972276622,0.433069123783103,-0.0583939170896315,0.0509425192877283,-0.101819343147286,0.16603097629725,-0.136349697521212,-0.0945780604393469,0.399009248400919,0.27434510332877,0.0335569787269544,-0.271290404792745,-0.249373910547692,0.157464133921553,-0.497454541714165,0.254822990371907,-0.21650891051094,-0.215374525518395,0.385568828620829,-0.153361743050917,-0.0461719698228439,-0.156845675426849,0.22214684621721,0.0949624541431708,0.275304613107309,0.530433974836313,0.15553750199209,0.320830350373116,0.134307879603772,0.146301363006159,0.061663182261452,0.323497968230345,0.291560551801871,0.0890349222263616,-0.269945904490616,-0.210144547172918,-0.27292471840928,-0.0652585015952231,-0.109660317506254,-0.350463411277936,-0.532846613277308,-0.239154974765247,-0.28460893908652,-0.0794843597938242,-0.416223768819054,-0.109873621003234,0.0292795653216877,0.41833415429012,0.128727663719934,0.320512920638649,0.198511222023028,-0.333617383667506,-0.0890215167160816,-0.451623044091576,-0.289285307006845,0.0906365796533248,-0.329634135469566,0.121157021326308,0.251088658309134,-0.104452959691283,0.091800677681182,-0.224341261921647,0.0446124567964232,0.202859516256758,-0.149234354425238,0.390643427294377,0.145597263213412,-0.26007134694459,0.345233453069367,-0.335967332043175,-0.249532446027802,-0.445809271308039,0.402491331889231,-0.00146816259837609,-0.181092038424509,-0.5507079783728,-0.10691222625086
"Homo sapiens: Presynaptic phase of homologous DNA pairing and strand exchange",-0.0748267043066164,0.485446826041404,-0.517562271732896,-0.440945209029032,0.452876358287586,0.404687584368814,-0.0802036908612657,0.0946980634290026,0.0572344126570937,-0.33079322509716,0.00103028946749045,-0.634625441571384,-0.468188817463432,0.164735653540565,-0.544459979797039,-0.564571816151008,0.37082246502925,-0.0605979494237439,0.540548671326331,-0.328492031579787,0.459574197198585,-0.246061055926803,0.562444730938854,-0.0808512528141639,0.0959753268036022,0.50854738613507,-0.273034563785907,0.381689388119729,-0.508775501294387,0.439079963303872,0.449584585105359,0.022197872041141,0.430281176549861,0.380471859992413,0.060679412901428,0.355862327605446,-0.153389774318701,-0.535492271893726,0.170748972642958,-0.433627381947001,0.139415349921588,-0.120025575988819,-0.376400450594094,0.453387826796087,0.529444755612887,0.275107075523136,-0.165257064614014,0.42120223819694,0.639926272472061,-0.531646425395152,0.324808766923238,-0.38516361249243,0.389305355724613,0.512936359473553,0.314111508443517,-0.0899821295926317,0.0331795320469031,-0.495018644913697,0.28015296631884,0.146531145220135,0.470804199662381,-0.636194216368786,0.338251664411275,-0.62423414314949,0.0595331641272275,0.346316482942943,0.366338125701142,-0.253117557627077,-0.274904143111904,-0.480914133016979,0.0428780422051692,-0.35863690885525,-0.218075601101957,-0.64427923855726,0.0517932290153414,-0.335632665947518,-0.316740527934856,-0.530150739850253,-0.251234184200117,0.467188437846724,0.195286910086956,-0.389177388024999,0.184764939435394,-0.447940513465068,-0.672349402784835,-0.687636619503167,-0.539017739632302,-0.4948234761058,0.110607376823616,0.0871410281394749,0.56343388597914,0.0840358612197272,-0.265000724104246,-0.0525794791574728,-0.232444524450779,-0.222358791918649,0.23149909738026,-0.373562047811359,0.300343648252474,0.219624469684434,-0.0939223783702137,-0.0923025337163358,0.467353106850419,0.581385399419596,0.437784354491553,-0.230572931059436,0.0231134350016237,0.0151099716416118,-0.133473677558189,-0.260259129049667,-0.639474284932487,-0.4139466088813,-0.154185125874717,-0.240065120764055,-0.562628789607991,0.444439267110552,-0.3116744855646,0.386753932919976,-0.633511911892791,-0.52135938594047,-0.176489628104861
"Homo sapiens: Processing of Capped Intron-Containing Pre-mRNA",0.0188431908435776,0.495591706956877,-0.270739334739897,-0.427476595221342,0.0422888634039628,0.405439634787373,0.16428816908386,0.236347322448135,0.307713803586619,-0.269027182235507,-0.0201846706050591,-0.490014463595609,-0.246534632333269,0.319813196062563,-0.263516801331059,-0.331355081138004,0.523644485933935,-0.12450854761694,0.0690978978984602,-0.289496154808505,0.230044148274167,-0.435677613300656,0.0428426851568188,-0.204146240324687,-0.403030945041619,-0.0765416851800296,0.323836069778499,0.327995982906521,-0.48893827104907,0.0714471883683211,0.0563066230530641,0.0308838113317372,0.296568953641364,0.167412315813596,-0.0882202599358749,-0.397859852287643,0.0545650202660662,-0.375783563700822,0.130040308711687,-0.329977341671807,0.564276653270577,0.0336124590662473,0.196110813379246,-0.00474659144741701,0.342211028815678,0.176731203470417,-0.399846608037881,0.0929373717138626,0.0926069457331953,-0.133352150868178,-0.216670216425957,-0.394413919526575,-0.222445948716311,0.528755199549722,0.40715136102429,-0.384322478477164,-0.190692449114392,0.0426571890390848,-0.317684560116051,-0.0631059600814309,0.510868743034726,-0.372422561014513,0.311207276909734,-0.354252308450246,0.31613105368042,0.240439266505928,0.168157187306318,0.124756948059084,-0.434030030788756,-0.0345313944310326,-0.450753451266261,-0.0341739473469443,-0.0513499288655273,-0.415049107767314,0.400766613093858,0.00388652877676743,0.153001333573295,-0.0250492842826845,-0.524750137465202,-0.185115275261056,-0.409319232978044,-0.0746083159955756,-0.234099496139895,-0.513784644728456,-0.378346286647472,-0.134222082223082,-0.408374120870486,-0.382868082317256,-0.283041428102158,-0.363877197662136,-0.00885549114938636,0.183636293624614,0.0170663477874018,-0.0139232082961881,0.11787866238634,0.234399560831919,-0.0686207522207581,-0.442798033304988,0.324871612581944,-0.33677171201816,-0.316768567821539,0.02051132983895,-0.314337829600917,0.08274005070464,-0.0330874200964001,-0.183485946164168,0.0452846783377451,0.159251207502569,0.0283559827820098,0.00457635333612305,-0.387393207035462,-0.374145460707983,0.118038130857519,0.0688823012554409,-0.418959950535911,0.263260731220829,0.0948093250490159,0.26473006482848,-0.0740056402908631,-0.365312277991735,0.0951219425748453
"Homo sapiens: Processing of Capped Intronless Pre-mRNA",0.0878565618839088,0.567159707415612,-0.34498379360601,-0.502976388726846,0.0582680694122757,0.320737845366751,0.143540409095172,0.131424784766771,0.313230783145912,-0.300168418305379,-0.0788166503380242,-0.570605245496469,-0.214420513422704,0.253885157948474,-0.381858600632219,-0.419647664940767,0.441405765854997,-0.380334190933005,0.0143545286611966,-0.139921817582764,-0.00710270405113556,-0.274417313564371,0.260295355386367,-0.286167907150931,-0.53136884965643,0.0219928213831007,0.401799022561923,0.0101873393185372,-0.477773200529289,0.033518819334154,0.310282748754579,0.136484934540499,-0.0196379382206112,0.336823466363502,-0.0932696787080664,-0.219849458071255,-0.0399295766900096,-0.457721128716622,0.156569172026742,-0.419295416576083,0.556350917108013,-0.132099184551966,0.227967897151839,-0.0679335354848782,0.325459966804212,0.240367578711425,-0.484110670567021,0.166899908526002,0.378630560293552,-0.334424803542395,-0.133657502918742,-0.377772358259319,-0.0658076843903092,0.425487314429018,0.143099015961036,-0.507294611411899,-0.362190975817967,-0.0848472657316429,-0.30962464946309,-0.0233010540493489,0.588770308837638,-0.512050282706556,0.374932674080135,-0.464919318162646,0.35195079278076,0.280272744527186,0.0217610943095002,-0.154115205138102,-0.464802483886087,-0.0628903792866649,-0.156563310307673,0.0973543523879206,0.0685888400675918,-0.468904711753562,0.321959664636108,0.343861224205292,-0.0662956561323085,0.0290904951220043,-0.532131133521289,-0.209160841754316,-0.341293373060969,0.266195914750521,-0.164299228546497,-0.485045515041286,-0.480336472743925,-0.235909707575196,-0.422574628991354,-0.426641403916822,0.132511476258317,-0.101974588753595,0.176579631632337,-0.255913944694554,-0.208095024809068,-0.254325684851897,0.0201891367063259,0.383169830581539,0.0911771068037732,-0.500636322858623,0.234388108752715,-0.329748481666559,-0.332264871997578,-0.270405940065299,-0.264130249081494,0.430622281033959,-0.148580147375952,-0.128399290364407,-0.104216067249921,0.267613006042157,0.0128020632336512,0.250279872087967,-0.523398271911051,-0.176617143892826,0.200061871264861,0.175384964480388,-0.418664443116618,0.409410286790567,-0.0264627227019921,0.360312688920944,-0.213267737276559,-0.335413101215988,0.135131726500065
"Homo sapiens: Processing of DNA double-strand break ends",-0.220935632406523,0.469068442777863,-0.43409593645833,-0.493665909161234,0.40459164087375,0.329361990329719,0.0224391038631346,0.336712895889846,-0.0547482648023532,-0.295669915948902,-0.0631810751728603,-0.628119364925168,-0.424892297265134,0.186712226477118,-0.432693774290624,-0.433142032572986,0.415133002259866,-0.174328140362699,0.465815664856838,-0.230636522600289,0.40083610877359,-0.214635976352778,0.485257169421769,0.0478691163357946,-0.0796707566727984,0.527231697369349,-0.107411083479839,0.397862378897443,-0.514060332193753,0.351360434575749,0.423166980283768,-0.0633001870234284,0.323713737217636,0.381213867571862,0.129094509206766,0.132912063274514,-0.0774858312005286,-0.513934457117046,0.252794133611213,-0.330455534854098,0.247590862707022,-0.0336091477589607,-0.282110463040449,0.287843687374274,0.364516116400727,0.264577433768314,-0.226550478406152,0.333262615951304,0.401378234981728,-0.467401711172455,0.145835347628654,-0.394432318304821,0.183212694228251,0.547800784776188,0.350673801457085,-0.233254067423901,0.047679901414463,-0.453959481885569,0.0590167191194751,0.158041724791894,0.424846353179104,-0.48753421657249,0.27869875896984,-0.57003694989158,0.201154766776953,0.132112423469396,0.243159903798991,-0.121966674263835,-0.159672313371197,-0.418305073605399,-0.112310919967583,-0.349485739407627,-0.000860344589859424,-0.540129607322053,0.228961638127556,-0.0916407454541297,-0.139568172056937,-0.466710400732845,-0.333398490237899,0.285924604381275,-0.155891654594233,-0.18913320773829,0.034472279179712,-0.509669840063329,-0.536067429168154,-0.594610928025109,-0.494548693650799,-0.400275083137539,-0.0736475118047109,-0.213822607281279,0.391368509930323,0.0654337057709937,-0.190480491430424,-0.0558480268700594,-0.064836900470473,-0.0467884505836013,0.09456064752337,-0.325105896913855,0.332003541962624,-0.0602733606438771,-0.241895117332776,-0.0796272570810838,0.325198300871744,0.428649492491873,0.285506897847612,-0.295131720880471,0.179918924745443,-0.00311452609900015,0.155271497956492,-0.153864239034182,-0.596021608545342,-0.332561277866298,-0.0900615081931277,-0.16772035467662,-0.511126686566153,0.249201585627059,-0.154798705118446,0.189509215652499,-0.511761474132555,-0.491333865377117,-0.00162608077860446
"Homo sapiens: Processing of Intronless Pre-mRNAs",-0.07725184555386,0.474577217274148,-0.159333786974322,-0.440328199129069,-0.00328813271630685,0.228710660951537,0.104734805936574,0.0947991168952779,0.329764850883214,-0.245374929973791,0.222389499707656,-0.527458241813894,-0.0457902507795462,0.375741351619839,-0.382730814061959,-0.320805229370155,0.426667592297979,-0.372815739767855,-0.130756449736775,-0.0501184039572519,0.0125336735722385,-0.129562072397878,0.114229812228436,-0.190652051042032,-0.572543434352673,-0.0768568195625612,0.291243791593963,-0.184935404971119,-0.516276470094257,-0.0117317016579052,0.201085300953762,0.115125586995886,0.0556621205532994,0.254561158906195,-0.0456576410191707,-0.347144340526311,-0.0998828878744762,-0.163113689510835,0.0702138738742724,-0.302300291740836,0.498372436963488,-0.168101078702765,0.176094045508624,0.20996022990896,0.162203077364241,0.309020648013283,-0.553476816598771,0.187862352005945,0.177405607680435,-0.179969007128865,-0.127135343557468,-0.301196606795102,-0.112579795030938,0.398272462265533,-0.0601349581488438,-0.451566437912704,-0.434383493578073,-0.1395437527375,-0.376850110511177,-0.119502251995284,0.587813223587702,-0.496869066040324,0.277292220591698,-0.405310006133448,0.269099831387623,0.323870813411788,-0.0198859862895197,-0.320673009370328,-0.446053646901464,0.0930528056141891,-0.277128929063925,0.0715099336141367,0.116370924836758,-0.319058841355069,0.107617974344133,0.207332508818038,-0.119829246809217,0.238174270385324,-0.450136717571796,-0.281187027153301,-0.0351597114712169,0.212316627253059,-0.112644544021453,-0.318506463121679,-0.373095340573811,-0.0718013924119782,-0.305831189590279,-0.429660629143545,-0.0244765054579997,-0.273858466677135,-0.00620127925468228,-0.392224492605374,-0.000310127083582634,-0.246668534436032,-0.0138817510286136,0.273357002478617,0.10277756500862,-0.420567724148565,0.208513793917907,-0.429921277739002,-0.209058526008303,-0.308827147489802,-0.475852963076934,0.395910668343895,0.0987843338451519,-0.0275569665330903,-0.142748497785183,0.403839271762225,-0.0509468061675728,0.18464529070583,-0.452209607416205,-0.36477727792964,0.216295511649408,0.141535609444133,-0.269325721354834,0.338863259609018,-0.142594767004145,0.352615009842766,-0.0901970186821281,-0.191969021244836,-0.0185208879799655
"Homo sapiens: Processing of SMDT1",0.276321094577648,0.0158091591977342,-0.585065671665382,-0.32370447732896,0.13627471824462,0.197044842926062,-0.0194576065289575,0.227611578650683,-0.0680899298734955,-0.199373772162356,-0.268968316603395,-0.410101514981021,-0.145311793978978,-0.0593142120659828,-0.420344875991002,-0.468340536021628,-0.074408107831563,-0.198008773946166,0.320088272865654,0.157970333126798,0.336273162726067,0.0169500218092388,0.323295799989475,-0.467375740849258,-0.364636484113216,0.237035853454372,0.623899682813832,0.253409888518985,-0.614982113342323,0.00810852208283686,-0.36112174800551,-0.456479292098514,0.45717230491244,0.614301825854883,0.0154076059922524,0.0922992846457593,0.174033105882882,-0.183525546147512,-0.0285869985112101,-0.394762404431934,-0.282674097733681,-0.247770949584146,0.0113742095262065,-0.0812382118066375,0.489471690519161,0.24861074386741,0.132618943188721,0.0823689965878861,0.385051272474538,-0.379698589177596,0.125468861277559,-0.00775431283602065,-0.369351634864716,0.568980047754192,0.409501673262544,-0.426598899633914,0.441425023933013,-0.141207932799372,0.275539996773837,0.148131669678701,0.109843477500775,0.0716354794055897,0.042109393500849,-0.499274512596239,-0.442909765911235,-0.0685002998702495,-0.493669149166828,-0.0517554727061564,-0.0820519593059891,-0.252595984190804,-0.21609658605776,0.0416850289124245,-0.587114952188428,-0.588695860059598,0.379756901461283,0.418936782855263,-0.442219431476277,-0.455537976192959,-0.252539064935577,0.0503377758599479,-0.212800037241471,-0.164358993507588,-0.149045839044018,-0.394238278329682,0.408486124855015,0.0423338899603967,0.0253574534384388,-0.286724811313303,0.315775948132765,0.0191324058505329,-0.19154510751447,-0.0250549661332495,-0.347021594739426,-0.384572602401906,-0.511560208120202,0.552503914066387,0.139641785291168,-0.561528243621325,0.325057556380975,0.253439229340172,-0.587363191731599,-0.241799238854342,0.125843599765619,0.422229662063054,0.018503497318191,-0.245773676767489,-0.0450630280670309,-0.283152546169126,-0.435957216803252,-0.239621149657023,-0.433613621544317,0.202983821144416,0.062704119572559,0.0957984470711047,-0.406915496151248,0.000312669965325529,0.259966694755644,-0.0454742220235127,-0.387064294823941,-0.556009749195433,0.308712450174899
