"","LP.01.04","LP.01.12","LP.01.14","LP.01.15","LP.01.17","LP.01.18","LP.01.20","LP.01.22","LP.01.25","LP.01.28","LP.01.29","LP.01.31","LP.01.37","LP.01.38","LP.01.40","LP.01.43","LP.01.45","LP.01.47","LP.01.48","LP.01.52","LP.01.57","LP.01.61","LP.01.63","LP.01.64","LP.01.66","LP.01.70","LP.01.72","Test.FFPE.01","Test.FFPE.02","Test.FFPE.04","Test.FFPE.05","Test.FFPE.06","Test.FFPE.07","IP.108b","IP.115b","IP.124b","IP.127","IP.138b","IP.140b","IP.148","IP.197","IP.214","IP.28","IP.31b","IP.36","IP.38b","IP.52","IP.57","IP.58b","IP.67b","IP.73","IP.82b"
"Homo sapiens: Class C/3 (Metabotropic glutamate/pheromone receptors)",-0.0289261033636541,0.217260839110011,0.358405304751192,-0.298296049981652,0.0174360564491152,-0.526798982356933,0.170499072731372,-0.136879005578283,-0.496423708156832,-0.184684684972547,-0.082477271293614,-0.463299153193967,0.0589149944704519,0.41478520757572,0.399785868647235,0.316001982989179,0.472793223300717,-0.398948251724062,0.17223423835832,0.127159443361706,-0.342514676858853,0.172939107843937,-0.068783055657186,0.305867505150084,0.294912223699612,-0.123776439179234,-0.271840391433284,-0.197345757608997,0.365583766094327,-0.363189702021157,0.313226516340045,-0.0527354404440616,-0.0378503500667206,-0.13270847389351,0.311953881998852,0.0453878463059273,0.174550346985651,0.122857282900094,0.00323316683135369,0.036309868271485,-0.197959255597319,0.344795760500399,0.187437940739268,-0.0110599694606203,0.236747757349316,-0.144066189487057,-0.263574611676524,-0.447585665037385,-0.400766542539536,0.075404833922468,0.267859099526429,0.00851619412619814
"Homo sapiens: Class I MHC mediated antigen processing & presentation",0.0247392514212472,-0.126484813273968,-0.0609071752075851,-0.235855025033831,-0.352368314058574,0.314426341312982,-0.128746586319501,0.12239210730738,0.171416364724075,-0.225178087059058,-0.237789784047519,0.165378093183588,0.0403643457649582,0.0933959537702699,0.37649584291429,0.158309152880494,-0.162979993536012,-0.273843195626018,0.199884416643472,-0.356047312553432,0.0259184672403493,-0.0868890030448082,0.227394580988826,0.151641154537522,-0.110562543073201,0.0112922937719816,0.111944653530355,-0.0247093027705648,-0.00659632686441883,-0.198002459949913,0.0664387761445403,-0.0965786926162715,0.170375229833991,-0.0182721517503039,0.126698239045502,-0.0741631426360391,-0.0837681310591264,-0.337734265202761,-0.215467926130771,0.156606705012151,0.23275666671324,0.213626635509352,-0.0141830844893237,0.0722527974782489,-0.108178991711156,0.161913674684651,0.172707235319128,0.026371032962449,-0.0756982658437842,-0.101835725915189,0.061338009558751,-0.133736609008493
"Homo sapiens: Class I peroxisomal membrane protein import",-0.237719265943089,-0.21707289713164,-0.219228490095656,0.0388029819073366,-0.394290425451771,-0.32368572484221,-0.00488416894087323,0.506402565046004,-0.163592530556624,0.0587360793992681,-0.165900023767325,0.510626520454109,-0.279575916287747,0.190391873411452,0.188500587762205,-0.425211945573332,0.261833930579225,-0.474836100268098,0.0286125407746995,-0.293793171951912,-0.263751423762849,0.0840393927058595,0.43714526194899,0.0194158978263769,-0.173416061056206,0.463501547838091,0.107909621165353,0.119173005569848,-0.0696934074676815,0.403816812063407,-0.560693009963637,0.329943216950365,-0.345832242176758,-0.531998504872665,-0.0574414857739619,-0.260796997826543,0.340836782503788,-0.365787471743055,-0.326377568157694,-0.20269073777541,0.357991875448266,0.261206722028879,0.112007815221687,-0.46504095188035,0.434668129012783,0.0748180484372936,0.595362224939337,0.168495290817745,-0.00575485889234578,-0.182322033319932,-0.131223614250072,-0.181382002063289
"Homo sapiens: Clathrin-mediated endocytosis",0.0131991841158934,0.274788670008315,0.00243252455831219,-0.22522704190343,-0.114143384518492,0.398779509153111,-0.245685400429048,-0.161101308212137,0.315825559311451,0.290948525160564,-0.260959880571193,0.169509889969363,-0.128755832225534,-0.0514472272682816,0.283865547354146,0.129737914980383,-0.195932759076305,-0.00618970783706091,0.0471040425090046,-0.243261300373792,0.112585099643795,0.0240886703721405,0.0412666679229164,0.263247328872954,-0.13052259365343,0.164483175219453,-0.259368155646981,0.183619457636121,-0.250378353060088,-0.0707857083724118,0.0632772724119526,0.0730442664878308,0.165999274651313,-0.176610237557225,-0.031020197807305,-0.0581034020663634,-0.263438123685351,-0.0452288065235719,0.0171319742429947,-0.0452941562031628,-0.0217645257901788,0.0146629034030208,-0.0484053634532484,0.0596842204595916,-0.074493198329835,0.203611451656688,0.251027064713262,-0.0776423104642598,0.197816061013982,-0.119143730589605,-0.0364633170727123,-0.0249280481634602
"Homo sapiens: Cleavage of the damaged purine",-0.201926392911952,-0.544572401376193,-0.354544507768334,0.297416686973272,-0.0648878582300216,0.541489658602377,0.020264952782039,-0.513522059637893,0.391792629238668,-0.560183007930646,0.19355858494129,-0.528646997186647,-0.0525768597953683,0.469014945528018,0.683556110240422,0.298138806647169,-0.336333214806738,-0.60355949568861,0.0902339395235532,-0.71040869654431,-0.485988750505537,0.660592552865688,0.179660911699319,-0.28196839142185,-0.235732319186756,0.288246116565195,0.658191050265243,0.498395120515156,0.383636026870704,-0.490808102178322,-0.303531490432298,-0.418221933902377,0.317394397055729,-0.413009188056155,-0.0194692294470686,-0.463763143648296,-0.350516633443223,-0.334770327966913,-0.16569466136631,-0.0362613942254681,0.103905724884138,-0.0359002087097118,-0.0994381030538794,-0.50251381116882,-0.143037809365375,0.433040119411873,0.416842824568876,0.334725992714756,0.408254843637048,0.435750234189376,0.187948337200477,0.202910171574307
"Homo sapiens: Cleavage of the damaged pyrimidine ",-0.147176489549027,-0.539289738118503,-0.362799020678307,0.247031605490156,-0.10690790610283,0.486410688341024,0.0787693663988233,-0.503870331002205,0.377959274128652,-0.537619947990753,0.214744992454029,-0.475257398840925,-0.0709377491899838,0.488633130185758,0.612308263282417,0.273624217558291,-0.289924836984547,-0.562404727777822,0.161712587812494,-0.674706871156597,-0.494216976972868,0.594854437510244,0.205916768920556,-0.251270536232421,-0.257692652396895,0.187395509496644,0.64516764744218,0.475290308151152,0.342558903905583,-0.441911554924723,-0.305610970029054,-0.417431497448757,0.329372652655966,-0.415621496507323,0.114986184329695,-0.46879465242827,-0.328723230447917,-0.321377509687216,-0.226827848030179,-0.0622721555599322,0.0895168022659323,-0.00738632740860556,0.0275912276854881,-0.475858816299754,-0.171497666315261,0.462205883155133,0.382045831782919,0.377385545901066,0.339181838560665,0.29362149157781,0.224144526636749,0.125722287180563
"Homo sapiens: CLEC7A (Dectin-1) signaling",0.0480829761188731,-0.182822558500356,-0.1103593549811,-0.246623845557126,-0.403306647540175,0.537582222614723,-0.327770388322778,0.0632335753886313,0.23249446261103,-0.241977768868644,-0.402262085233059,0.171943715119044,-0.0353502533084214,0.044195747179882,0.5912716039284,0.268068998675529,-0.369104604229654,-0.330221790437796,0.313133644428467,-0.517808652600071,0.0947856497990638,-0.283748890039955,0.282804947001453,0.318714605290206,-0.206184060147187,0.0727625509801643,0.289158094705167,-0.0619627849082454,0.00943066678300797,-0.400650153391975,0.0464075379294057,-0.0474891308296581,0.285808590189602,-0.163510453384457,0.278735450682847,-0.256650549738984,-0.300777311118368,-0.430419423431065,-0.321063723087464,0.266996640739522,0.340309419718392,0.118905375880292,0.0860644728647636,-0.284421451715787,-0.239353863038228,0.288883200355355,0.281138964424929,0.227735520275658,0.0606514820441988,0.138872468082223,0.114178691157471,-0.109514447313916
"Homo sapiens: Cobalamin (Cbl, vitamin B12) transport and metabolism",-0.309610420820253,0.073660499421211,0.111001320272248,0.153252227601112,0.00804541905154221,-0.106479439711192,-0.235884472645558,0.18993111415252,0.0474583714585115,0.147979604624114,-0.162620016205814,0.145856334949803,-0.07265898779755,0.0418891651635531,0.0801632457047288,0.11286062859965,-0.267881158962646,-0.284553358515464,-0.10863663567986,-0.0816442204258563,0.0137154985031923,0.234404143779458,0.0336329993586921,-0.140180588507478,0.104495855570576,0.319660906998305,0.212244084611133,0.0613279697998212,-0.483293464687966,0.225216405281063,-0.197424652584829,0.366013442605521,-0.27139034122343,-0.0325062784235629,0.234932408611717,0.00291726893167596,-0.168700080374336,0.257977431401153,-0.160093450941644,-0.0787978401704155,0.299272594861564,0.0232939603252953,-0.33425439320375,0.0228146003916552,-0.0563505830964647,0.23101400671187,0.0155857032564504,0.0895408493290789,0.00367680983536819,0.31373010807689,0.0224558815958031,0.2214607335566
"Homo sapiens: Collagen biosynthesis and modifying enzymes",-0.225755985145771,0.0958461131124579,0.120691103617137,-0.0928079586689053,0.458400515192034,0.0138446643156264,0.316276550521,-0.356466646801116,0.333262165608041,0.285619169331552,-0.163162181708772,-0.0541338197871354,-0.0142228403733458,-0.433413280502397,-0.128940533961571,0.427438113430276,-0.0389222893828088,-0.0977349953450695,0.198142749012478,0.139994019075814,0.306669633640248,-0.432968069688024,0.160762047089492,-0.142680445623752,0.293603280142531,0.480149783974143,-0.471131038744251,-0.194414720343348,-0.0392466728399566,0.0422775627780789,0.333659624638909,0.0492417763188099,-0.160334928675959,0.482867079613235,-0.248298548810004,0.422105842506095,-0.377573210504011,0.405312691064777,0.31409681806895,0.181030229311957,-0.47692930621732,-0.548003929455972,-0.482295517219194,0.47294013684698,-0.42997753753975,-0.278755628521482,-0.0422847783339551,0.198804093504113,0.553589613728091,-0.454767558264293,0.508707699545589,-0.22247789089305
"Homo sapiens: Collagen chain trimerization",-0.286441773600798,0.247687213626905,0.317479839102572,-0.180193786120407,0.500626811531509,-0.0935655143456371,0.421482416152103,-0.495740253821608,0.384692052669452,0.435745056829528,0.0691773723607617,0.0898767965923539,-0.107985415282181,-0.533114319412016,-0.45719447207706,0.552128250223871,0.0698420545705903,0.0477203717981376,-0.245679119182446,0.260035793736781,0.410554865580952,-0.42470804856175,0.206895230306781,-0.134231491000697,0.369894598153128,0.392146755142285,-0.473711945655273,-0.113634973896943,0.0783668415393348,0.201271018024383,0.286354134796114,0.0624851200605553,-0.298450126988574,0.54541540936056,-0.219663613873876,0.581654904111018,-0.340836513452374,0.44594615427968,0.268880446986503,0.252188181927934,-0.605214985409004,-0.528701167333872,-0.538901298780784,0.425989750946722,-0.459952092358785,-0.268496062358431,0.0823177652991493,0.183781303835936,0.558666851359075,-0.459952626642729,0.491850597363414,-0.218619121054549
"Homo sapiens: Collagen degradation",-0.325422672838071,0.163143702211292,0.179731607094494,0.0264926631102269,0.204041361628245,0.0561674533022385,0.195029670797308,-0.508014132072984,0.400158139363846,0.427833632633767,0.122191355502034,-0.0363704739192785,-0.00757523108751604,-0.549950624029219,-0.193312062403983,0.397588448159196,0.123861475620609,0.0113057388787002,-0.276538139285857,0.28694195226231,0.419389623473984,-0.367249784292116,0.177347411814299,-0.0324813375365389,0.205300930238115,0.22331443577205,-0.295543858433173,-0.0587751065749977,-0.105252994738664,0.0100135046069848,0.375677327117751,0.0658842193738509,-0.249936303000449,0.459723626795204,-0.19428785750733,0.483237833090356,-0.332772250627473,0.315864923086518,0.116023318202176,0.0772031429524925,-0.507079120519408,-0.552546181001206,-0.4490138509251,0.499569543818556,-0.409555787393331,-0.0903558751688558,0.207452707776339,0.281815057851167,0.49105072349524,-0.467365337011381,0.481752533456396,-0.13197982745271
"Homo sapiens: Collagen formation",-0.280556601512219,0.103888274782236,0.113536547906457,0.00410219666548096,0.369995956751444,0.132521631559821,0.184045592347365,-0.401745353328711,0.269234445514676,0.293038355877282,-0.111243510281289,-0.202692972340576,0.128504586365536,-0.447902798399038,0.021642568492318,0.362566373135413,0.00710613675322896,-0.142902974908043,0.131171009727369,0.0736396098164097,0.285943768665467,-0.415702681207506,0.237628765315171,-0.00420370719333787,0.211916393239121,0.33528383805389,-0.367488432885102,-0.248537283814755,-0.11802562212167,-0.0446515406314835,0.457672523218995,0.0959872222482931,-0.1308282103864,0.492920851882463,-0.0691254944594227,0.434705395275159,-0.427082692123959,0.391539114938932,0.297074740879453,0.106439693345214,-0.435236320432461,-0.590303791550864,-0.474840983595431,0.447404774231418,-0.424909668029552,-0.253381787238537,-0.123049723534915,0.230361648358147,0.490537965038773,-0.447350775283989,0.505748312830946,-0.108336861739523
"Homo sapiens: Common Pathway of Fibrin Clot Formation",-0.0456615008102483,0.133055590723162,-0.373328658793309,0.334416431682706,0.148966630773675,0.165012358297688,0.239373082202886,0.00618751676240237,0.189339384563303,0.400877912823878,-0.0281264124006597,0.327435754581304,-0.0837053722338771,-0.297298258621555,0.134680279317669,0.074254767813471,-0.360564535294387,-0.0758270989202617,0.0444177795090173,0.015002872853163,-0.264626895968014,-0.0550867012388468,0.0816315340441995,-0.148259602576411,-0.0486115370682363,0.0906713853407601,-0.0419543488595102,0.212254336622192,0.118131155063299,-0.00742142710943508,-0.238162630718131,0.201981433837008,-0.210755573724079,0.157261542950654,-0.171591370975283,0.127051619636678,-0.470644348644177,0.403888647970472,0.247545122777999,-0.237366255238359,-0.191493773423457,-0.377259060916783,-0.0112912780510823,0.536024204254577,0.208734842950976,-0.430484483039632,-0.259115258211769,0.0746752968886286,0.335877050268714,0.430746839541356,0.204748752379322,-0.369311091555212
"Homo sapiens: Complement cascade",-0.202335917981217,0.386266895161369,-0.142102519688997,0.28979179647601,0.32043188533945,0.116305168845068,0.149384998366322,-0.19572503161193,0.564134765401362,0.487412179125405,0.135240734065513,0.0243029919259503,-0.192881099369972,-0.552728855077195,-0.190336496285303,0.279039091709299,-0.47083274913139,-0.141447635557638,-0.338514947308658,0.413182408569429,0.278183114496409,-0.34159991547947,-0.0508972550894119,-0.257079309543745,0.271082727610199,0.204486876739359,-0.243604269077427,0.328896006164346,0.0731886801207299,-0.101115197216752,0.0458241712024572,-0.138965676745129,0.20937712213865,-0.0113675005511105,-0.343890647794176,0.21643933758085,-0.145444104958445,0.456198244506914,0.383574721552271,0.086812164505724,-0.0989200600945965,-0.100638843527613,-0.350530645555574,0.279038567162623,-0.0301641064595772,-0.534940925052327,0.166906779128719,-0.133009535037522,0.370778251954481,0.0868519932875843,-0.341176220145063,0.140479382391049
"Homo sapiens: Complex I biogenesis",-0.176970335455838,-0.326784789324677,-0.584168539914193,0.537777058040381,-0.40664165087985,0.54448267991831,0.263694733845133,0.358468287112757,0.219110910187323,-0.178006239503152,-0.417599388576944,0.30133473268162,-0.399978447471972,0.258705408954426,0.533773706525895,-0.209700311611287,-0.416390378382132,-0.420536451250604,0.490794053765979,-0.484276379874869,-0.543800278885297,-0.170736722551451,0.438875850917029,-0.0135439626150597,-0.454033935693458,0.373357789844787,0.472537463553456,-0.0872021149095766,0.0749667706079202,-0.215752855102069,-0.0635105743478721,0.0382148205092482,0.211974738173359,-0.622623724297145,0.121849516606515,-0.528851517881067,-0.0912168529448911,-0.345165698147548,-0.256574342931369,0.143106158497074,0.476163410275558,0.00618182302810252,0.350188880627743,-0.112975838855715,-0.298921876513224,0.363726740627221,-0.168136058866438,0.534226756041754,-0.0727119422962742,0.273760741940825,0.0306566142629089,0.142565429974001
"Homo sapiens: Condensation of Prophase Chromosomes",-0.186404611592212,-0.58856838518843,-0.42418105774687,0.302021624229987,-0.0491372114096022,0.512550527879182,-0.155201225844306,-0.493746868977438,0.330226409248975,-0.598129222111222,0.270147606286735,-0.593686361369756,0.0680489559350907,0.608813312564669,0.696417351271611,0.294457974385624,-0.196222281856478,-0.639224454822106,0.0709449514833488,-0.704534675845044,-0.505940460230301,0.676165196735718,0.254702160481839,-0.249941132921499,-0.368442483272886,0.312626806399998,0.712642364221171,0.528474343086815,0.348713154384114,-0.544339254315783,-0.368108185876454,-0.409829370913329,0.401101082629153,-0.389573766052062,0.0805507896746809,-0.527011105971341,-0.383146985204688,-0.418487135404704,-0.263779890582151,-0.0558968522496221,0.221249225101442,0.106780205610734,0.0578151489671652,-0.574209993560334,-0.111349676674943,0.466708162321007,0.424214086487455,0.295994111570288,0.438869367213104,0.439607941594078,0.253561706936548,0.108831888929746
"Homo sapiens: Constitutive Signaling by Aberrant PI3K in Cancer",-0.299550509569745,0.256672329800817,0.318680086886593,-0.165420720050677,0.116899839107992,0.0885266295978816,-0.0395951177078405,-0.300494823173373,0.310708181161871,0.232771140638571,-0.00286565149506121,0.0242666013141801,-0.127476338974946,-0.199536944207352,0.121435517569884,0.19169737997426,-0.137392162252465,-0.099864866154366,-0.174149522563714,-0.154759352581892,0.393627172914197,0.115465933887126,-0.0429614187415543,0.14274188027832,0.274956473768214,0.170473495250597,-0.249102405086356,0.0393522708579435,-0.0405220747930962,0.136089715230181,-0.00472314618190026,-0.120146169912285,-0.0313956781703236,0.00934077681834455,-0.191314741773283,0.33061723378936,0.0903547753369468,0.127824709097594,-0.0579736721135706,0.13137325500631,-0.0808854720939313,-0.133692634967889,-0.105321947167533,0.0862022710659016,-0.238158857971017,-0.0601439536172307,0.0703173189145352,-0.124065625587141,0.100517646831524,-0.115330970426003,-0.315239281538939,0.0365104163143256
"Homo sapiens: Constitutive Signaling by AKT1 E17K in Cancer",0.251030481950701,-0.0524018328241173,-0.302315038600668,-0.126234093300294,-0.0011868071020936,0.0986565905341364,0.222024941427495,0.135369901657182,0.28270554073371,0.106622992714549,0.120768827924828,0.172211544484897,0.191412508319839,-0.183914856738657,-0.0160262885842881,-0.134210803316097,-0.15668637514298,-0.562490031532969,0.252750437750476,-0.315062270672348,0.322492145920037,0.0476605022181883,0.265083354466406,-0.272450968947212,0.151770392566155,-0.0222509843772192,0.158218212289916,0.278092693440355,-0.0578222351953138,0.0483429913469224,0.322651441498156,-0.197921835692965,-0.1829076670542,0.234106869799871,-0.445198961654734,-0.0956640162583777,-0.120535696687313,-0.0176051005684879,-0.0563167752681289,-0.36167144711252,0.00482198421077246,-0.186500561752717,0.0445444994266693,-0.0713982105769863,0.111006920930308,0.169100476461243,0.0165994985213239,-0.116876437916272,0.299629088484147,-0.175456980341566,-0.282367211012258,0.118046660471591
"Homo sapiens: Constitutive Signaling by EGFRvIII",0.0589777138492251,0.210014694023192,0.326963842602614,-0.500722289846474,-0.26131555683335,0.288573323557905,-0.38496683183718,-0.147903277130123,0.249868009707817,-0.256872819170456,-0.344636037611417,0.0559438576582555,-0.149205877781995,0.159923515145213,0.509579110165315,0.16030781027592,-0.0616672771833767,-0.372822457416657,0.283990872604431,-0.43113662630322,0.135557945444298,0.0596493122913147,0.0574492410004458,0.350796623878128,0.032063275614173,0.29646695824976,-0.198651734259268,0.124631376182344,-0.441663923249567,0.0917159894504048,0.229102166108878,0.0110842376336888,0.0811185483682113,-0.0638293169244201,-0.230567873995287,-0.0361570195586269,0.085541151654531,-0.30518118982946,-0.195756988004185,0.165351987943128,0.0769457928954641,-0.0388802232260842,-0.255279556404207,-0.0935403470321122,0.166165893647168,0.605062582980645,0.165475416937162,-0.356177733968224,0.212832915378946,0.0518846833735159,-0.260483316699472,-0.340146657430532
"Homo sapiens: Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants",0.0844724435329207,0.070869779045651,0.0390226980590238,-0.281543898230724,-0.212087464807404,0.415023945038796,-0.433630432873554,-0.00972004935198384,0.280226947688291,-0.223001201464653,-0.395323726699198,0.177643638651133,-0.0463676135842692,0.131500368830021,0.536049774118335,0.208475910758702,-0.214621867068358,-0.433137378892353,0.356435188342523,-0.523742203758994,0.128998458371464,-0.0536141429790861,0.242134026967483,0.318280334545065,-0.0927782063697269,0.218661514737469,-0.0847366356827031,0.0828973142595482,-0.373574327407655,-0.0448246113442522,0.266277877168176,-0.161111568297843,0.0716926830302675,-0.258725461611138,-0.251047556838188,-0.196284561948445,-0.127676152490005,-0.140748739655224,-0.200070770401112,0.26716661140092,0.203728009960908,-0.0637737285228721,-0.136639223800498,-0.158346089813185,0.0688761284270599,0.564574562123368,0.28740448087426,-0.165453469863591,0.256391651694718,0.0410627604267225,-0.00837399107553907,-0.471230908410172
"Homo sapiens: Constitutive Signaling by NOTCH1 HD Domain Mutants",0.462416154118537,0.239732931668615,-0.418199361509555,-0.265798665034285,0.160102636957426,-0.0742913223570117,0.201305466163184,-0.305256701631074,0.17233112657013,-0.0491566794719166,-0.136476609401258,0.0653917650801575,-0.0190710077048113,0.00171506952781902,-0.161892894911548,0.31241755023181,-0.0939066718847336,-0.333508630627366,0.2419346830483,-0.0687148458346098,0.259325970187563,-0.172249775147285,0.105250272050122,-0.180897424936084,-0.276237067254331,0.264279009158419,0.349912042782341,0.343028519088625,0.158967177089966,0.160156317455055,-0.0973766389149129,-0.303172562226284,-0.197960132066375,0.18890226778292,0.0548776210094525,0.232337414764857,-0.463101455852872,0.264383875123644,0.00120813546304249,0.313447068999867,-0.276678129743552,0.0909068049698037,-0.350889482212917,0.150584843104908,-0.401754834047983,0.243553248909068,0.22027406869934,-0.130492320638006,0.343801690805942,-0.495363536292916,0.348136924447764,-0.514890744414681
"Homo sapiens: Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants",0.384516190718525,0.146997880388962,-0.074999374619417,-0.420856080444543,-0.0125323890671886,-0.0528405410395761,0.24850825853134,0.0234093278836802,-0.041239564823047,0.0599382902064056,-0.0476568066769875,0.153544395396325,-0.00624382581505034,-0.166694159097767,0.19493024513821,0.171739733436987,-0.226105226700136,-0.163170311015467,0.28875435567556,-0.0827160878364758,0.0898735119893422,-0.0867387605810082,0.0765440405874576,-0.0825640528536621,-0.18021113955103,0.0567578665460414,0.0129074851401405,0.109889998011493,0.0553226508088848,0.251509866746504,0.0807255812344329,-0.0937274936979459,-0.293627732028696,0.260250699266111,0.0545615140888924,0.155405207085441,-0.445439686223113,0.261288131534113,0.0537083061270377,-0.137247005240455,-0.162514990652593,-0.0692744225636944,-0.193608184316487,-0.0213032655276528,-0.231008126191277,0.0187505926878952,0.279618576077716,-0.19466536306678,0.342452042331963,-0.245929778990792,0.234763590943516,-0.0138244994802009
"Homo sapiens: Constitutive Signaling by NOTCH1 PEST Domain Mutants",0.384516190718525,0.146997880388962,-0.074999374619417,-0.420856080444543,-0.0125323890671886,-0.0528405410395761,0.24850825853134,0.0234093278836802,-0.041239564823047,0.0599382902064056,-0.0476568066769875,0.153544395396325,-0.00624382581505034,-0.166694159097767,0.19493024513821,0.171739733436987,-0.226105226700136,-0.163170311015467,0.28875435567556,-0.0827160878364758,0.0898735119893422,-0.0867387605810082,0.0765440405874576,-0.0825640528536621,-0.18021113955103,0.0567578665460414,0.0129074851401405,0.109889998011493,0.0553226508088848,0.251509866746504,0.0807255812344329,-0.0937274936979459,-0.293627732028696,0.260250699266111,0.0545615140888924,0.155405207085441,-0.445439686223113,0.261288131534113,0.0537083061270377,-0.137247005240455,-0.162514990652593,-0.0692744225636944,-0.193608184316487,-0.0213032655276528,-0.231008126191277,0.0187505926878952,0.279618576077716,-0.19466536306678,0.342452042331963,-0.245929778990792,0.234763590943516,-0.0138244994802009
"Homo sapiens: Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase",0.0284505882586885,-0.254531651716944,-0.0268342527369823,-0.351049653609116,-0.239716455200331,0.529900382006804,-0.273306181370741,0.0155307375942437,0.0919740114454854,-0.395410412564836,-0.19254329433203,-0.107383866762422,-0.292184703491022,0.380403696977513,0.49952761030565,0.180575000813925,-0.217346230668492,-0.316978670276176,0.453490629157225,-0.478484111066812,-0.370414029799954,-0.0613737880588116,0.102472920689978,0.248997973198374,-0.26125324832379,-0.0169961366714841,0.362988493069983,0.365185322380628,-0.0192238380654639,-0.24474924752331,-0.105818372622979,-0.191797734462351,0.349547403741085,-0.209325348961456,0.321276807014737,-0.397101505470185,-0.0607036327116814,-0.566942892705288,-0.490168657896193,0.340819958328535,0.428191970208705,0.436247912198818,0.340770911696655,-0.144528397179845,0.00302649261346691,0.56468770648831,-0.0130786964882436,-0.0723166473149531,-0.337935934850322,0.000794773790077252,0.152088084358748,-0.257780684826574
"Homo sapiens: Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding",0.0440636220671471,0.075921447468072,0.00297784436645507,-0.214458588290223,-0.0970969967401334,0.268307071884889,0.104572532597191,-0.127979656390408,0.153951074361064,-0.0609401519532221,-0.359651327407074,0.27646518928755,-0.228134084008704,0.0758184230440951,0.409945722827963,0.0973430101922503,-0.202063877067707,-0.339524988552252,0.221679606358443,-0.374699784061487,0.228233623199435,0.0432413599924027,0.0503773263760572,0.242052418013483,-0.215844687769738,0.104384939759821,0.0897023284527176,0.0679970489891857,0.00642665982558679,-0.0896022159107044,-0.201877518819148,-0.1561529812721,0.269866105200285,-0.24228636540325,0.16719072890377,0.0597035401446688,-0.476088818323271,-0.123599904505474,-0.159219041403784,0.401791960950467,0.308269040667876,0.334239762040018,-0.345046123984442,-0.0143165017819248,-0.301319447503029,0.0591223637386031,0.162134894824737,0.291287231857749,-0.102559786742845,0.0283450148642201,0.0606567433992556,-0.202114721735926
"Homo sapiens: Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding",0.262253821346075,-0.385067467392451,-0.383542468255756,-0.0884381435031847,-0.394862292992724,0.466658390720847,-0.157281901733193,-0.265760020609218,-0.311969419503863,-0.370349023669268,-0.171244810292508,-0.000771322128832103,0.0816242801783907,0.197519298610176,0.575778439845053,0.154795919636392,0.211475898281558,-0.434410093990373,0.573298589158843,-0.557271008246339,-0.268177081907709,-0.247034726576096,0.259479754443755,0.165625178663233,-0.311387121942493,0.404990004195106,0.35018579080738,-0.0903115170750429,-0.181781552396877,-0.0125643163174882,0.0644938480287611,-0.323583776324228,0.495964818079515,-0.488496617559084,0.337571648322037,-0.357542236812403,-0.556432177369546,-0.33118231252568,-0.118103164574713,0.325219831862957,0.375344399627881,-0.0989982284410255,0.190488777943078,-0.337911089700538,-0.0809628032445112,0.456921364971926,-0.233036996609011,0.492025029623965,0.145107212111195,0.105693032715797,0.317207634609741,-0.228141464685156
"Homo sapiens: COPI-dependent Golgi-to-ER retrograde traffic",0.176632294984362,-0.427678636305157,-0.329603013283057,-0.0994875797719925,-0.364980637755968,0.256102445727405,0.171625207046447,0.125293276419026,-0.170308216547145,-0.327331313443226,0.0217383288593385,-0.145761185559348,0.126022225447012,0.227762830982051,0.420246188093021,-0.182886643739834,0.303151810844899,-0.431582124776818,0.253650367171216,-0.413257415231552,-0.335850324495566,0.094112427903784,0.32308115772654,0.104384312544085,-0.331825738578028,0.446533818502971,0.160989380558478,0.103875818488017,0.0170117438775611,-0.199488899387732,-0.213648623678163,0.17977758028227,0.203980976965751,-0.0483394341770401,-0.0651644991259343,-0.396317365803887,-0.366749827902386,-0.14530032160634,-0.137379399821218,0.0406365221092042,0.089987302809318,0.242464593680557,0.268619420375668,-0.251997697711792,0.0420798034489751,0.306973344086764,0.011270774484317,0.12890956763923,0.185127750539128,-0.0548582824549686,0.106492306659233,-0.040746845576763
"Homo sapiens: COPI-independent Golgi-to-ER retrograde traffic",0.217406537795268,-0.046608357685013,-0.242269785383215,-0.299765536638212,-0.352909096166539,0.342451386934276,0.171062399586828,-0.0784768296597319,-0.103691705910403,-0.0863910941046972,-0.167352718161206,0.222854880603516,-0.331503186439075,0.0309787563438481,0.425890604970077,0.103600148891332,0.129586489956633,-0.380711755179367,0.338576063616213,-0.436031825270788,-0.201626309951844,-0.210049207219498,0.304348793048211,0.194297853734305,-0.352199346565477,0.482084587181438,0.0221568664831635,0.00338231862854529,-0.220704342307129,-0.263712055252483,-0.138834808230472,0.0992021137181846,0.385420109623407,-0.143718237610115,0.255035470272914,-0.227343683176299,-0.2180910405988,-0.337930541664398,-0.0943563680255499,0.0535275167973367,0.0500096860478802,0.321028137408444,0.0199520957282265,0.0534580056616103,-0.220278222049988,0.321914065137713,-0.173382036540464,0.28650186905305,0.0698851506437338,-0.112616574078052,0.0376045639730131,-0.0476757260211163
