"","measure1","measure2","r","n","p","sig_p","p_if_sig","r_if_sig","AbsR"
"6288","CBSX__LM22__Monocytes","Epidish_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_T.cells.CD4",0.419530921428401,45,0.00412080519328373,TRUE,0.00412080519328373,0.419530921428401,0.419530921428401
"6289","Quantiseq_B_cell","CBSX__LM22__B_cells_naive",0.419491405965098,45,0.00412469149636507,TRUE,0.00412469149636507,0.419491405965098,0.419491405965098
"6290","CBSX__LM22__B_cells_naive","Quantiseq_B_cell",0.419491405965098,45,0.00412469149636507,TRUE,0.00412469149636507,0.419491405965098,0.419491405965098
"6291","CBSX__BPRNACan__CD4","CBSX__BPRNACan__M2",0.419439881943516,45,0.00412976364491691,TRUE,0.00412976364491691,0.419439881943516,0.419439881943516
"6292","CBSX__BPRNACan__M2","CBSX__BPRNACan__CD4",0.419439881943516,45,0.00412976364491691,TRUE,0.00412976364491691,0.419439881943516,0.419439881943516
"6293","CBSX__BPRNACan3DProMet__M2","CBSX__BPRNACan__CD4",0.419376967065873,45,0.00413596453670984,TRUE,0.00413596453670984,0.419376967065873,0.419376967065873
"6294","CBSX__BPRNACan__CD4","CBSX__BPRNACan3DProMet__M2",0.419376967065873,45,0.00413596453670984,TRUE,0.00413596453670984,0.419376967065873,0.419376967065873
"6295","DeconRNASeq_CBSX_LM22_B.cells.memory","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD8",0.419362690148432,45,0.00413737280355742,TRUE,0.00413737280355742,0.419362690148432,0.419362690148432
"6296","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD8","DeconRNASeq_CBSX_LM22_B.cells.memory",0.419362690148432,45,0.00413737280355742,TRUE,0.00413737280355742,0.419362690148432,0.419362690148432
"6297","DeconRNASeq_CCLE_TIL10_NK.cells","CBSX__LM22__Mast_cells_resting",0.419185719707126,45,0.00415486392840103,TRUE,0.00415486392840103,0.419185719707126,0.419185719707126
"6298","CBSX__LM22__Mast_cells_resting","DeconRNASeq_CCLE_TIL10_NK.cells",0.419185719707126,45,0.00415486392840103,TRUE,0.00415486392840103,0.419185719707126,0.419185719707126
"6299","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD8","CBSX__LM22__T_cells_CD4_memory_activated",0.419081201611457,45,0.00416522448066403,TRUE,0.00416522448066403,0.419081201611457,0.419081201611457
"6300","CBSX__LM22__T_cells_CD4_memory_activated","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD8",0.419081201611457,45,0.00416522448066403,TRUE,0.00416522448066403,0.419081201611457,0.419081201611457
"6301","Epidish_CBSX_LM22_B.cells.naive","CBSX__sigmatrix_HNSCC_Fig2cd__B_cells",0.4189861388472,45,0.00417466737548211,TRUE,0.00417466737548211,0.4189861388472,0.4189861388472
"6302","CBSX__sigmatrix_HNSCC_Fig2cd__B_cells","Epidish_CBSX_LM22_B.cells.naive",0.4189861388472,45,0.00417466737548211,TRUE,0.00417466737548211,0.4189861388472,0.4189861388472
"6303","XCELL_Endothelial_cells","CBSX__BPRNACan__M2",0.418865345203965,45,0.00418669321646536,TRUE,0.00418669321646536,0.418865345203965,0.418865345203965
"6304","CBSX__BPRNACan__M2","XCELL_Endothelial_cells",0.418865345203965,45,0.00418669321646536,TRUE,0.00418669321646536,0.418865345203965,0.418865345203965
"6305","DeconRNASeq_BPRNACanProMet_Mono","CBSX__BPRNACan3DProMet__B",0.41885440276975,45,0.00418778410676546,TRUE,0.00418778410676546,0.41885440276975,0.41885440276975
"6306","CBSX__BPRNACan3DProMet__B","DeconRNASeq_BPRNACanProMet_Mono",0.41885440276975,45,0.00418778410676546,TRUE,0.00418778410676546,0.41885440276975,0.41885440276975
"6307","Epidish_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_Monocytes","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_NK.cells",0.418833881533961,45,0.00418983061238487,TRUE,0.00418983061238487,0.418833881533961,0.418833881533961
"6308","DeconRNASeq_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_NK.cells","Epidish_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_Monocytes",0.418833881533961,45,0.00418983061238487,TRUE,0.00418983061238487,0.418833881533961,0.418833881533961
"6309","Epidish_BPRNACanProMet_M1","Epidish_CBSX_LM22_Macrophages.M0",0.418797414928224,45,0.00419346944840138,TRUE,0.00419346944840138,0.418797414928224,0.418797414928224
"6310","Epidish_CBSX_LM22_Macrophages.M0","Epidish_BPRNACanProMet_M1",0.418797414928224,45,0.00419346944840138,TRUE,0.00419346944840138,0.418797414928224,0.418797414928224
"6311","Epidish_BPRNACanProMet_B","CBSX__BPRNACanProMet__Mono",0.418690282719613,45,0.00420417567739939,TRUE,0.00420417567739939,0.418690282719613,0.418690282719613
"6312","CBSX__BPRNACanProMet__Mono","Epidish_BPRNACanProMet_B",0.418690282719613,45,0.00420417567739939,TRUE,0.00420417567739939,0.418690282719613,0.418690282719613
"6313","XCELL_Adipocytes","XCELL_Endothelial_cells",0.418602485220294,45,0.00421296751552358,TRUE,0.00421296751552358,0.418602485220294,0.418602485220294
"6314","XCELL_Endothelial_cells","XCELL_Adipocytes",0.418602485220294,45,0.00421296751552358,TRUE,0.00421296751552358,0.418602485220294,0.418602485220294
"6315","Epidish_BPRNACan_M1","CD68",0.4185974458435,45,0.00421347263468386,TRUE,0.00421347263468386,0.4185974458435,0.4185974458435
"6316","CD68","Epidish_BPRNACan_M1",0.4185974458435,45,0.00421347263468386,TRUE,0.00421347263468386,0.4185974458435,0.4185974458435
"6317","Epidish_CBSX_LM22_T.cells.follicular.helper","CBSX__Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix__Monocytes",0.418471814963312,45,0.00422608230974841,TRUE,0.00422608230974841,0.418471814963312,0.418471814963312
"6318","CBSX__Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix__Monocytes","Epidish_CBSX_LM22_T.cells.follicular.helper",0.418471814963312,45,0.00422608230974841,TRUE,0.00422608230974841,0.418471814963312,0.418471814963312
"6319","Quantiseq_Macrophage_M1","Epidish_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_T.cells.CD8",0.418326629969636,45,0.00424069574796393,TRUE,0.00424069574796393,0.418326629969636,0.418326629969636
"6320","Epidish_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_T.cells.CD8","Quantiseq_Macrophage_M1",0.418326629969636,45,0.00424069574796393,TRUE,0.00424069574796393,0.418326629969636,0.418326629969636
"6321","XCELL_cDC","XCELL_Macrophages_M2",0.418213472545322,45,0.00425211611245491,TRUE,0.00425211611245491,0.418213472545322,0.418213472545322
"6322","XCELL_Macrophages_M2","XCELL_cDC",0.418213472545322,45,0.00425211611245491,TRUE,0.00425211611245491,0.418213472545322,0.418213472545322
"6323","XCELL_Keratinocytes","DeconRNASeq_CBSX_LM22_Macrophages.M1",0.418146826238559,45,0.00425885494037725,TRUE,0.00425885494037725,0.418146826238559,0.418146826238559
"6324","DeconRNASeq_CBSX_LM22_Macrophages.M1","XCELL_Keratinocytes",0.418146826238559,45,0.00425885494037725,TRUE,0.00425885494037725,0.418146826238559,0.418146826238559
"6325","Quantiseq_T_cell_CD8.","DeconRNASeq_BPRNACan_Mono",0.418081546721345,45,0.0042654646200293,TRUE,0.0042654646200293,0.418081546721345,0.418081546721345
"6326","DeconRNASeq_BPRNACan_Mono","Quantiseq_T_cell_CD8.",0.418081546721345,45,0.0042654646200293,TRUE,0.0042654646200293,0.418081546721345,0.418081546721345
"6327","XCELL_MicroenvironmentScore","DeconRNASeq_BPRNACan_M0",0.418067958364963,45,0.00426684159529023,TRUE,0.00426684159529023,0.418067958364963,0.418067958364963
"6328","DeconRNASeq_BPRNACan_M0","XCELL_MicroenvironmentScore",0.418067958364963,45,0.00426684159529023,TRUE,0.00426684159529023,0.418067958364963,0.418067958364963
"6329","Epidish_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_B.cells","CBSX__Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix__T_cells_CD8",0.418052682120484,45,0.00426839007671664,TRUE,0.00426839007671664,0.418052682120484,0.418052682120484
"6330","CBSX__Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix__T_cells_CD8","Epidish_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_B.cells",0.418052682120484,45,0.00426839007671664,TRUE,0.00426839007671664,0.418052682120484,0.418052682120484
"6331","DeconRNASeq_BPRNACan3DProMet_M2","DeconRNASeq_CBSX_LM22_Monocytes",0.418023002422448,45,0.00427139997375203,TRUE,0.00427139997375203,0.418023002422448,0.418023002422448
"6332","DeconRNASeq_CBSX_LM22_Monocytes","DeconRNASeq_BPRNACan3DProMet_M2",0.418023002422448,45,0.00427139997375203,TRUE,0.00427139997375203,0.418023002422448,0.418023002422448
"6333","Epidish_BPRNACanProMet_Mono","Epidish_CCLE_TIL10_NK.cells",0.417956080074146,45,0.00427819355839265,TRUE,0.00427819355839265,0.417956080074146,0.417956080074146
"6334","Epidish_CCLE_TIL10_NK.cells","Epidish_BPRNACanProMet_Mono",0.417956080074146,45,0.00427819355839265,TRUE,0.00427819355839265,0.417956080074146,0.417956080074146
"6335","Epidish_CBSX_LM22_Macrophages.M1","CBSX__Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix__Monocytes",0.417950994559846,45,0.00427871019758341,TRUE,0.00427871019758341,0.417950994559846,0.417950994559846
"6336","CBSX__Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix__Monocytes","Epidish_CBSX_LM22_Macrophages.M1",0.417950994559846,45,0.00427871019758341,TRUE,0.00427871019758341,0.417950994559846,0.417950994559846
"6337","Epidish_BPRNACan_Mono","CBSX__BPRNACanProMet__CD4",0.417946539761599,45,0.00427916280693341,TRUE,0.00427916280693341,0.417946539761599,0.417946539761599
"6338","CBSX__BPRNACanProMet__CD4","Epidish_BPRNACan_Mono",0.417946539761599,45,0.00427916280693341,TRUE,0.00427916280693341,0.417946539761599,0.417946539761599
"6339","DeconRNASeq_CCLE_TIL10_T.cells.CD8","CBSX__BPRNACanProMet__Mono",0.41794401447381,45,0.00427941939581267,TRUE,0.00427941939581267,0.41794401447381,0.41794401447381
"6340","CBSX__BPRNACanProMet__Mono","DeconRNASeq_CCLE_TIL10_T.cells.CD8",0.41794401447381,45,0.00427941939581267,TRUE,0.00427941939581267,0.41794401447381,0.41794401447381
"6341","CBSX__BPRNACan__Mono","CBSX__sigmatrix_HNSCC_Fig2cd__T_cells_CD4",0.417938059219928,45,0.00428002454919785,TRUE,0.00428002454919785,0.417938059219928,0.417938059219928
"6342","CBSX__sigmatrix_HNSCC_Fig2cd__T_cells_CD4","CBSX__BPRNACan__Mono",0.417938059219928,45,0.00428002454919785,TRUE,0.00428002454919785,0.417938059219928,0.417938059219928
"6343","Epidish_CBSX_sigmatrix_HNSCC_Fig2cd_T.cells.CD4","CBSX__LM22__T_cells_CD4_memory_activated",0.417911149439058,45,0.00428275996604977,TRUE,0.00428275996604977,0.417911149439058,0.417911149439058
"6344","CBSX__LM22__T_cells_CD4_memory_activated","Epidish_CBSX_sigmatrix_HNSCC_Fig2cd_T.cells.CD4",0.417911149439058,45,0.00428275996604977,TRUE,0.00428275996604977,0.417911149439058,0.417911149439058
"6345","Epidish_CBSX_sigmatrix_HNSCC_Fig2cd_Dendritic.cells","CBSX__LM22__T_cells_follicular_helper",0.417893669410588,45,0.0042845376542946,TRUE,0.0042845376542946,0.417893669410588,0.417893669410588
"6346","CBSX__LM22__T_cells_follicular_helper","Epidish_CBSX_sigmatrix_HNSCC_Fig2cd_Dendritic.cells",0.417893669410588,45,0.0042845376542946,TRUE,0.0042845376542946,0.417893669410588,0.417893669410588
"6347","Epidish_CBSX_LM22_NK.cells.resting","Epidish_CBSX_LM22_Mast.cells.activated",0.417874320138024,45,0.00428650619375182,TRUE,0.00428650619375182,0.417874320138024,0.417874320138024
"6348","Epidish_CBSX_LM22_Mast.cells.activated","Epidish_CBSX_LM22_NK.cells.resting",0.417874320138024,45,0.00428650619375182,TRUE,0.00428650619375182,0.417874320138024,0.417874320138024
"6349","XCELL_Basophils","CBSX__sigmatrix_HNSCC_Fig2cd__Malignant_cells",0.417861125773825,45,0.00428784900396906,TRUE,0.00428784900396906,0.417861125773825,0.417861125773825
"6350","CBSX__sigmatrix_HNSCC_Fig2cd__Malignant_cells","XCELL_Basophils",0.417861125773825,45,0.00428784900396906,TRUE,0.00428784900396906,0.417861125773825,0.417861125773825
"6351","XCELL_Plasma_cells","Epidish_BPRNACan_B",0.417850338495117,45,0.00428894711476113,TRUE,0.00428894711476113,0.417850338495117,0.417850338495117
"6352","Epidish_BPRNACan_B","XCELL_Plasma_cells",0.417850338495117,45,0.00428894711476113,TRUE,0.00428894711476113,0.417850338495117,0.417850338495117
"6353","Quantiseq_T_cell_CD8.","CBSX__BPRNACanProMet__B",0.417764552954505,45,0.0042976885678665,TRUE,0.0042976885678665,0.417764552954505,0.417764552954505
"6354","CBSX__BPRNACanProMet__B","Quantiseq_T_cell_CD8.",0.417764552954505,45,0.0042976885678665,TRUE,0.0042976885678665,0.417764552954505,0.417764552954505
"6355","XCELL_CD8._Tcm","CBSX__Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix__T_cells_CD8",0.41772231043819,45,0.00430199875540982,TRUE,0.00430199875540982,0.41772231043819,0.41772231043819
"6356","CBSX__Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix__T_cells_CD8","XCELL_CD8._Tcm",0.41772231043819,45,0.00430199875540982,TRUE,0.00430199875540982,0.41772231043819,0.41772231043819
"6357","Epidish_BPRNACan_CD4","Epidish_CBSX_LM22_T.cells.CD4.naive",0.417706047462488,45,0.00430365914487485,TRUE,0.00430365914487485,0.417706047462488,0.417706047462488
"6358","Epidish_CBSX_LM22_T.cells.CD4.naive","Epidish_BPRNACan_CD4",0.417706047462488,45,0.00430365914487485,TRUE,0.00430365914487485,0.417706047462488,0.417706047462488
"6359","DeconRNASeq_CCLE_TIL10_Neutrophils","CBSX__scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b__Macrophages",0.417702161708492,45,0.00430405594885963,TRUE,0.00430405594885963,0.417702161708492,0.417702161708492
"6360","CBSX__scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b__Macrophages","DeconRNASeq_CCLE_TIL10_Neutrophils",0.417702161708492,45,0.00430405594885963,TRUE,0.00430405594885963,0.417702161708492,0.417702161708492
"6361","CBSX__BPRNACan__M1","CBSX__LM22__T_cells_regulatory_.Tregs.",0.417696386403204,45,0.00430464576844569,TRUE,0.00430464576844569,0.417696386403204,0.417696386403204
"6362","CBSX__LM22__T_cells_regulatory_.Tregs.","CBSX__BPRNACan__M1",0.417696386403204,45,0.00430464576844569,TRUE,0.00430464576844569,0.417696386403204,0.417696386403204
"6363","Epidish_CBSX_LM22_T.cells.regulatory..Tregs.","CBSX__BPRNACan__M1",0.417696386403204,45,0.00430464576844569,TRUE,0.00430464576844569,0.417696386403204,0.417696386403204
"6364","CBSX__BPRNACan__M1","Epidish_CBSX_LM22_T.cells.regulatory..Tregs.",0.417696386403204,45,0.00430464576844569,TRUE,0.00430464576844569,0.417696386403204,0.417696386403204
"6365","Epidish_BPRNACan_CD8","CBSX__sigmatrix_HNSCC_Fig2cd__T_cells_CD4",0.417673406586261,45,0.00430699334813189,TRUE,0.00430699334813189,0.417673406586261,0.417673406586261
"6366","CBSX__sigmatrix_HNSCC_Fig2cd__T_cells_CD4","Epidish_BPRNACan_CD8",0.417673406586261,45,0.00430699334813189,TRUE,0.00430699334813189,0.417673406586261,0.417673406586261
"6367","XCELL_Th1_cells","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_Malignant.cells",0.417661597061193,45,0.00430820022485978,TRUE,0.00430820022485978,0.417661597061193,0.417661597061193
"6368","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_Malignant.cells","XCELL_Th1_cells",0.417661597061193,45,0.00430820022485978,TRUE,0.00430820022485978,0.417661597061193,0.417661597061193
"6369","CBSX__Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix__Monocytes","CBSX__Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix__NKT_cells",0.417648297032593,45,0.00430955977789305,TRUE,0.00430955977789305,0.417648297032593,0.417648297032593
"6370","CBSX__Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix__NKT_cells","CBSX__Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix__Monocytes",0.417648297032593,45,0.00430955977789305,TRUE,0.00430955977789305,0.417648297032593,0.417648297032593
"6371","XCELL_CD4._memory_T.cells","Epidish_BPRNACan_CD8",0.417583273640518,45,0.00431621198828891,TRUE,0.00431621198828891,0.417583273640518,0.417583273640518
"6372","Epidish_BPRNACan_CD8","XCELL_CD4._memory_T.cells",0.417583273640518,45,0.00431621198828891,TRUE,0.00431621198828891,0.417583273640518,0.417583273640518
"6373","Epidish_CCLE_TIL10_Macrophages.M1","CBSX__Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix__B_cells",0.417568905028351,45,0.00431768317795811,TRUE,0.00431768317795811,0.417568905028351,0.417568905028351
"6374","CBSX__Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix__B_cells","Epidish_CCLE_TIL10_Macrophages.M1",0.417568905028351,45,0.00431768317795811,TRUE,0.00431768317795811,0.417568905028351,0.417568905028351
"6375","CBSX__BPRNACan__CD4","CBSX__LM22__B_cells_memory",0.417458016109731,45,0.00432905175286047,TRUE,0.00432905175286047,0.417458016109731,0.417458016109731
"6376","CBSX__LM22__B_cells_memory","CBSX__BPRNACan__CD4",0.417458016109731,45,0.00432905175286047,TRUE,0.00432905175286047,0.417458016109731,0.417458016109731
"6377","Epidish_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_B.cells","DeconRNASeq_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_T.cells.CD8",0.417397814483532,45,0.00433523470899599,TRUE,0.00433523470899599,0.417397814483532,0.417397814483532
"6378","DeconRNASeq_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_T.cells.CD8","Epidish_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_B.cells",0.417397814483532,45,0.00433523470899599,TRUE,0.00433523470899599,0.417397814483532,0.417397814483532
"6379","DeconRNASeq_BPRNACanProMet_CD4","Epidish_CBSX_LM22_T.cells.CD4.memory.resting",0.417387371635813,45,0.00433630801803586,TRUE,0.00433630801803586,0.417387371635813,0.417387371635813
"6380","Epidish_CBSX_LM22_T.cells.CD4.memory.resting","DeconRNASeq_BPRNACanProMet_CD4",0.417387371635813,45,0.00433630801803586,TRUE,0.00433630801803586,0.417387371635813,0.417387371635813
"6381","Epidish_BPRNACanProMet_Mono","CBSX__BPRNACan__B",0.417317823177138,45,0.0043434620902949,TRUE,0.0043434620902949,0.417317823177138,0.417317823177138
"6382","CBSX__BPRNACan__B","Epidish_BPRNACanProMet_Mono",0.417317823177138,45,0.0043434620902949,TRUE,0.0043434620902949,0.417317823177138,0.417317823177138
"6383","XCELL_Skeletal_muscle","Epidish_BPRNACanProMet_CD4",0.417297176686261,45,0.00434558786789996,TRUE,0.00434558786789996,0.417297176686261,0.417297176686261
"6384","Epidish_BPRNACanProMet_CD4","XCELL_Skeletal_muscle",0.417297176686261,45,0.00434558786789996,TRUE,0.00434558786789996,0.417297176686261,0.417297176686261
"6385","XCELL_aDC","XCELL_Memory_B.cells",0.417292423625466,45,0.00434607737524084,TRUE,0.00434607737524084,0.417292423625466,0.417292423625466
"6386","XCELL_Memory_B.cells","XCELL_aDC",0.417292423625466,45,0.00434607737524084,TRUE,0.00434607737524084,0.417292423625466,0.417292423625466
"6387","XCELL_ly_Endothelial_cells","CBSX__BPRNACan3DProMet__Mono",0.417233259182237,45,0.00435217462751436,TRUE,0.00435217462751436,0.417233259182237,0.417233259182237
"6388","CBSX__BPRNACan3DProMet__Mono","XCELL_ly_Endothelial_cells",0.417233259182237,45,0.00435217462751436,TRUE,0.00435217462751436,0.417233259182237,0.417233259182237
"6389","DeconRNASeq_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_NK.cells","Epidish_CCLE_TIL10_Cancer.cells",0.417233184297256,45,0.00435218234959844,TRUE,0.00435218234959844,0.417233184297256,0.417233184297256
"6390","Epidish_CCLE_TIL10_Cancer.cells","DeconRNASeq_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_NK.cells",0.417233184297256,45,0.00435218234959844,TRUE,0.00435218234959844,0.417233184297256,0.417233184297256
"6391","Epidish_BPRNACan_B","Epidish_CBSX_LM22_B.cells.naive",0.417202202534737,45,0.00435537819389165,TRUE,0.00435537819389165,0.417202202534737,0.417202202534737
"6392","Epidish_CBSX_LM22_B.cells.naive","Epidish_BPRNACan_B",0.417202202534737,45,0.00435537819389165,TRUE,0.00435537819389165,0.417202202534737,0.417202202534737
"6393","Epidish_BPRNACan_M2","CBSX__LM22__B_cells_memory",0.417161437255181,45,0.00435958635708245,TRUE,0.00435958635708245,0.417161437255181,0.417161437255181
"6394","CBSX__LM22__B_cells_memory","Epidish_BPRNACan_M2",0.417161437255181,45,0.00435958635708245,TRUE,0.00435958635708245,0.417161437255181,0.417161437255181
"6395","Epidish_BPRNACan3DProMet_cancer","CBSX__sigmatrix_HNSCC_Fig2cd__Dendritic_cells",0.417108374421155,45,0.00436506930967751,TRUE,0.00436506930967751,0.417108374421155,0.417108374421155
"6396","CBSX__sigmatrix_HNSCC_Fig2cd__Dendritic_cells","Epidish_BPRNACan3DProMet_cancer",0.417108374421155,45,0.00436506930967751,TRUE,0.00436506930967751,0.417108374421155,0.417108374421155
"6397","XCELL_Endothelial_cells","CBSX__BPRNACan3DProMet__Mono",0.417081493605168,45,0.00436784918868316,TRUE,0.00436784918868316,0.417081493605168,0.417081493605168
"6398","CBSX__BPRNACan3DProMet__Mono","XCELL_Endothelial_cells",0.417081493605168,45,0.00436784918868316,TRUE,0.00436784918868316,0.417081493605168,0.417081493605168
"6399","XCELL_ImmuneScore","Epidish_CCLE_TIL10_Macrophages.M1",0.416992455062196,45,0.00437706816287142,TRUE,0.00437706816287142,0.416992455062196,0.416992455062196
"6400","Epidish_CCLE_TIL10_Macrophages.M1","XCELL_ImmuneScore",0.416992455062196,45,0.00437706816287142,TRUE,0.00437706816287142,0.416992455062196,0.416992455062196
"6401","DeconRNASeq_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_B.cells","clinical.data.VISTA",0.4169731308459,45,0.00437907122028269,TRUE,0.00437907122028269,0.4169731308459,0.4169731308459
"6402","clinical.data$VISTA","DeconRNASeq_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_B.cells",0.4169731308459,45,0.00437907122028269,TRUE,0.00437907122028269,0.4169731308459,0.4169731308459
"6403","XCELL_cDC","Epidish_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_Macrophages",0.416845591830695,45,0.00439231142059349,TRUE,0.00439231142059349,0.416845591830695,0.416845591830695
"6404","Epidish_CBSX_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_Macrophages","XCELL_cDC",0.416845591830695,45,0.00439231142059349,TRUE,0.00439231142059349,0.416845591830695,0.416845591830695
"6405","XCELL_Fibroblasts","CBSX__scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b__T_cells_CD4",0.416801415851451,45,0.00439690561035766,TRUE,0.00439690561035766,0.416801415851451,0.416801415851451
"6406","CBSX__scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b__T_cells_CD4","XCELL_Fibroblasts",0.416801415851451,45,0.00439690561035766,TRUE,0.00439690561035766,0.416801415851451,0.416801415851451
"6407","DeconRNASeq_CCLE_TIL10_NK.cells","CBSX__scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b__Macrophages",0.416759079119392,45,0.00440131246376296,TRUE,0.00440131246376296,0.416759079119392,0.416759079119392
"6408","CBSX__scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b__Macrophages","DeconRNASeq_CCLE_TIL10_NK.cells",0.416759079119392,45,0.00440131246376296,TRUE,0.00440131246376296,0.416759079119392,0.416759079119392
"6409","XCELL_Osteoblast","CBSX__sigmatrix_HNSCC_Fig2cd__Dendritic_cells",0.416716774189381,45,0.00440571986229332,TRUE,0.00440571986229332,0.416716774189381,0.416716774189381
"6410","CBSX__sigmatrix_HNSCC_Fig2cd__Dendritic_cells","XCELL_Osteoblast",0.416716774189381,45,0.00440571986229332,TRUE,0.00440571986229332,0.416716774189381,0.416716774189381
"6411","DeconRNASeq_CBSX_LM22_Dendritic.cells.resting","CBSX__BPRNACan__cancer",0.41671052617419,45,0.00440637111778974,TRUE,0.00440637111778974,0.41671052617419,0.41671052617419
"6412","CBSX__BPRNACan__cancer","DeconRNASeq_CBSX_LM22_Dendritic.cells.resting",0.41671052617419,45,0.00440637111778974,TRUE,0.00440637111778974,0.41671052617419,0.41671052617419
"6413","XCELL_Osteoblast","DeconRNASeq_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_T.cells.CD4",0.416648660034183,45,0.00441282421429534,TRUE,0.00441282421429534,0.416648660034183,0.416648660034183
"6414","DeconRNASeq_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_T.cells.CD4","XCELL_Osteoblast",0.416648660034183,45,0.00441282421429534,TRUE,0.00441282421429534,0.416648660034183,0.416648660034183
"6415","DeconRNASeq_CCLE_TIL10_Neutrophils","CBSX__sigmatrix_HNSCC_Fig2cd__Mast_cells",0.416635485199738,45,0.00441419951330291,TRUE,0.00441419951330291,0.416635485199738,0.416635485199738
"6416","CBSX__sigmatrix_HNSCC_Fig2cd__Mast_cells","DeconRNASeq_CCLE_TIL10_Neutrophils",0.416635485199738,45,0.00441419951330291,TRUE,0.00441419951330291,0.416635485199738,0.416635485199738
"6417","DeconRNASeq_BPRNACan3DProMet_Mono","CBSX__sigmatrix_HNSCC_Fig2cd__T_cells_CD4",0.416631487282379,45,0.00441461692330747,TRUE,0.00441461692330747,0.416631487282379,0.416631487282379
"6418","CBSX__sigmatrix_HNSCC_Fig2cd__T_cells_CD4","DeconRNASeq_BPRNACan3DProMet_Mono",0.416631487282379,45,0.00441461692330747,TRUE,0.00441461692330747,0.416631487282379,0.416631487282379
"6419","Epidish_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_B.cells","Epidish_CCLE_TIL10_NK.cells",0.416596472655885,45,0.00441827416486684,TRUE,0.00441827416486684,0.416596472655885,0.416596472655885
"6420","Epidish_CCLE_TIL10_NK.cells","Epidish_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_B.cells",0.416596472655885,45,0.00441827416486684,TRUE,0.00441827416486684,0.416596472655885,0.416596472655885
"6421","Epidish_CCLE_TIL10_Monocytes","CBSX__LM22__Mast_cells_resting",0.41649088248354,45,0.00442931898598964,TRUE,0.00442931898598964,0.41649088248354,0.41649088248354
