"pathways" "Patient1" "Patient10" "Patient100" "Patient102" "Patient105" "Patient106" "Patient107" "Patient108" "Patient11" "Patient112" "Patient116" "Patient117" "Patient121" "Patient125" "Patient126" "Patient127" "Patient13" "Patient130" "Patient131" "Patient132" "Patient133" "Patient134" "Patient135" "Patient137" "Patient14" "Patient140" "Patient141" "Patient142" "Patient143" "Patient144" "Patient145" "Patient146" "Patient147" "Patient148" "Patient149" "Patient15" "Patient150" "Patient154" "Patient155" "Patient156" "Patient158" "Patient159" "Patient162" "Patient163" "Patient165" "Patient166" "Patient167" "Patient168" "Patient169" "Patient17" "Patient170" "Patient172" "Patient173" "Patient179" "Patient18" "Patient181" "Patient183" "Patient184" "Patient185" "Patient187" "Patient188" "Patient189" "Patient191" "Patient193" "Patient195" "Patient196" "Patient197" "Patient20" "Patient200" "Patient201" "Patient203" "Patient204" "Patient205" "Patient206" "Patient21" "Patient22" "Patient23" "Patient24" "Patient25" "Patient27" "Patient30" "Patient31" "Patient32" "Patient33" "Patient34" "Patient35" "Patient36" "Patient37" "Patient38" "Patient4" "Patient40" "Patient42" "Patient44" "Patient45" "Patient47" "Patient48" "Patient51" "Patient56" "Patient58" "Patient6" "Patient61" "Patient62" "Patient63" "Patient67" "Patient7" "Patient72" "Patient73" "Patient75" "Patient77" "Patient78" "Patient79" "Patient8" "Patient82" "Patient83" "Patient86" "Patient87" "Patient9" "Patient94" "Patient96" "Patient98" "Patient99"
"584" "REACTOME_HEMOSTASIS" -0.308541253985023 -0.0609684329343987 0.144725454995346 -0.0937661970683318 -0.353750341960439 -0.021709951208981 -0.0970242318946473 -0.118882492763484 -0.175935679644753 -0.0427623371179366 -0.294453230464354 0.104752800110679 -0.00623025072371847 0.00201319725725993 -0.00959172581019468 -0.131200887961178 -0.22450902223033 0.0802319296491824 -0.00701183127513658 0.1816827111627 -0.0449321799647355 -0.00378427103633819 -0.121789103560648 0.165094304763466 -0.142922118129264 -0.317265279661927 -0.159823109035795 0.0301133340313454 -0.154333601714152 -0.0964678335358193 -0.0151176626578808 -0.139788693763794 -0.259578679930619 -0.206893012825066 0.247750252281501 -0.226671923728204 -0.0908289432866888 -0.0393990522486904 -0.148700293364044 -0.175296120775676 -0.190850564488555 -0.0841419953704426 -0.0912999431358106 -0.238438738789212 -0.0545489218207487 -0.265296897298663 0.0490193044790667 -0.157472764546383 -0.275040701232567 0.186789280964274 -0.190107726589185 -0.0602069687397514 -0.197621981112902 -0.260989190033265 -0.275506355609028 -0.181788670056615 0.0577040537670591 0.141301235275364 -0.130544182126521 0.0731487227711275 -0.370274970077478 -0.0382750409676732 0.0588460710149475 -0.261581154351085 0.0795072530275556 -0.199303978243742 -0.152341681560832 0.132644842468904 0.010666790198163 -0.203864132254641 0.0683596428727713 -0.23816085871839 -0.0376872180548546 0.0159589849435028 -0.143818017619422 -0.283861318849212 -0.157639049721021 -0.0529263052126299 -0.238101760468422 -0.185053071182785 -0.245756770617984 -0.261533254630544 -0.289223868574861 -0.00407753751053794 -0.165243674341309 -0.217964461559788 -0.249174665748017 0.096458592606907 -0.358649790533126 -0.156321714068244 -0.161341607476602 -0.100340676735802 0.0792073167676762 0.0896726520083484 -0.432161742963479 -0.358553015363983 0.225384591131557 -0.103216230896183 -0.181539669096299 -0.0863796426947105 -0.288135406234308 0.0951950950006978 -0.346791323546573 -0.360008120964958 -0.295720337411248 -0.261599573882418 -0.280509734233613 0.0162132720856975 -0.026606209814868 0.200675742728624 -0.0199665336585767 -0.308840598530361 -0.0880345114784687 -0.405114523899129 0.0338993991255317 -0.155848261764335 -0.110078780893374 -0.105434688991507 -0.214899812467805 -0.0704947521877439 0.204131860638355
"585" "REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM" -0.192581857974472 -0.0403951770312526 0.250603054651841 -0.168128510622043 -0.351357667853542 0.0289249849950966 -0.162333097192044 -0.168281071327084 -0.0669931893124641 0.228899944044783 0.0167178800441449 0.280886490755573 -0.0259464951881139 -0.21920408354892 0.211761476582917 0.147661096633885 0.0721163359866167 -0.172491510460101 -0.202171914151018 0.247531205506881 -0.274205851889113 0.013369185994598 -0.182340415626721 0.0879483447021681 -0.383863719730723 -0.401996843398931 0.0382131409283974 -0.164789705482557 -0.218342053008618 0.0750571643162343 -0.074334331730959 0.224670646819668 -0.132771609476106 -0.153927438658392 0.278948933355301 -0.364332251948546 0.116602978723086 0.255961720031773 0.0901191007867247 0.360264521665161 0.0199819201781671 -0.0245868410047304 -0.191974612224074 0.112014198469368 -0.0271951747254524 -0.234953429737328 0.149671149841965 0.219729448635539 -0.249277753057649 0.203076604217798 -0.0836673410116467 0.218089167333648 -0.0381983621896581 -0.236362567108675 -0.371712241623804 -0.0259442281698891 -0.309500824588714 0.206332272960094 0.0244093171131167 0.330797998155098 0.0338358188237571 0.242105707441475 -0.154709834986797 0.0404948829695895 -0.298000907387024 -0.0642412159735883 0.152565782054343 0.147779408907783 0.317328980633276 0.425806691280185 0.377021557092112 -0.145558025316513 0.218164192266992 0.0117739372576647 -0.342476084248414 0.010744370834355 0.206988965582242 0.363367371349306 0.245285595948331 -0.458183448868744 -0.380616408625202 -0.453056241161444 -0.277782161897006 -0.168768077703391 -0.221121854436112 0.0208648477561135 -0.0692497676073904 -0.0274208936872212 -0.0594140453293903 -0.100442029202188 -0.0223632431264566 -0.036897629346552 0.100717917491973 0.112107602365637 -0.161774809040019 -0.383425035964515 0.241463089945435 -0.0425512471273173 -0.128412393136049 -0.0907734928650005 -0.396250653657772 0.0374389310792525 -0.297982584985013 -0.344073592285876 -0.152297808045409 -0.24059181661657 0.224215467293798 -0.14009817334489 0.0425727011923827 0.30152685907266 0.251754324057847 -0.263290900846238 -0.240200598088774 -0.0506982102030957 -0.00159015201555732 -0.310205915431348 0.262664417786051 -0.229743919144839 -0.15659846844263 -0.225269878613076 -0.138272615085781
"586" "REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS" 0.359473957829397 0.394665680491509 -0.114020434293592 -0.359625633064933 0.0782176994374059 0.263073367542876 -0.0581299698380905 -0.441456858399041 0.261879667186225 -0.331993461112822 0.035488957682483 0.0767383370300488 -0.330636879563913 -0.33725995770144 0.0151690508355389 -0.492751068911062 0.401819616597502 0.196181383684246 0.616346594484149 -0.437986164535845 0.13013010874292 -0.521032143331061 -0.315713268861629 -0.513441171005294 0.283043111768644 0.294802180162401 -0.224200004174571 -0.188389455444544 0.203180696462928 0.494937042175081 0.626374971418368 0.25748432540568 0.0357158981293779 0.160422167534446 -0.141150136663923 -0.298443681319011 -0.324231284444847 -0.329570857543765 0.0983008530859707 0.483977169570996 0.505528173790467 0.118347808471243 -0.539345790936793 0.371449823360218 0.437977425765554 0.490529143118229 0.625537229785589 0.162879791695066 -0.262490307237771 0.308832323185651 0.276153472570456 -0.146603579975471 0.315334515499539 0.181280009860017 0.353242563042266 0.133064400138191 0.201452793713778 0.292151277425011 -0.278906170512122 0.353144207115271 0.373141325285827 0.00922601249984326 -0.0411255675927385 0.0745128664628905 0.273087578175882 0.110221830686447 0.318057479314115 -0.134024089900785 0.690816390511882 -0.638892269128128 0.611127744602188 -0.197352415257048 -0.0463141265529511 -0.187264208929905 0.434177636215812 -0.613774074061198 0.374552030597053 0.0528777088733505 0.433543566986504 -0.506723216842046 -0.460182359339824 -0.0898541618870702 -0.411373934994105 -0.585689382688877 -0.154735451654355 0.120346144699449 -0.352868380681029 0.237819402752736 0.041096291039136 -0.200626280282027 0.242306769232025 0.339959684398757 -0.274387289794118 -0.425271142797814 0.114198602677892 -0.106123041136795 -0.534129625642306 0.0226481933521479 -0.21125311667823 0.404322666497745 0.387498824277834 0.321185945409284 0.158724056446004 -0.166868107632586 -0.331719291505158 -0.370457321928609 0.385645588693355 -0.530696203168391 0.212280567420819 -0.108152899989083 -0.198575807314766 -0.0489222461612683 -0.274326032382587 0.059167317058196 -0.0969178761028787 -0.445577548172318 -0.585548408635572 0.362360808474926 0.0987770980077405 0.20458365977942 0.359413658815042
"587" "REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS" 0.260692721135324 0.280001512827969 -0.177471994651962 -0.287515556649817 0.00598587067624295 0.180259604000458 -0.0581345242291982 -0.439083237835293 0.167159888375394 -0.0916386501543797 0.0435168522476757 0.182077441200492 -0.370048270351985 -0.321733761636993 -0.1053679569364 -0.36099019341476 0.445655488191144 0.221600148994864 0.518893266394561 -0.498727567974241 0.199463896672446 -0.438748377679018 -0.226282991987764 -0.44224758542477 0.291315112188103 0.324846732013163 -0.121555558449249 -0.286050936192288 0.216404085545647 0.39376114433091 0.509329775293171 0.364002127903995 -0.0132802258053167 0.168114845022177 0.15889543014713 -0.0190552444724595 -0.464070817180258 -0.251249521873993 0.255948626645404 0.487701070642152 0.370674052167289 0.327898847984011 -0.555570890520171 0.431374670738897 0.322738226006117 0.382740589869437 0.60467279669223 0.220195036361144 -0.312612267844213 0.236744921098516 0.380070829866845 -0.118840226411679 0.378114627243207 0.260366722753562 0.403329510630324 0.0744617720031793 0.024912233233285 0.265962488204513 -0.102010501210394 0.281174825734299 0.439931220898743 0.127122279762218 -0.0348820060941269 0.0827670299396189 0.220222306378394 0.283149383312447 0.232464562486238 -0.11940718940908 0.604143279176658 -0.642817704282189 0.620394777705787 -0.0612433077013056 0.0562723171429779 -0.343509226282297 0.339381590770153 -0.622676120790408 0.386543375307288 -0.0507978073760443 0.408269452658365 -0.550459527138635 -0.415333505958205 -0.157285854643592 -0.254445852353928 -0.575566419013812 -0.196009584866595 0.0493217164753897 -0.481016551979211 0.102613606884521 0.00428548936408055 -0.245769884984749 0.127568360336698 0.193502138618519 -0.32534788667452 -0.47837776272004 -0.0599926271557922 -0.0680492352361165 -0.520935489433667 -0.0428429085839123 -0.296020473736936 0.356364754916434 0.43220324121145 0.337033616332778 0.29450725432065 -0.329587198741819 -0.435235127641709 -0.479563233526125 0.424278486387938 -0.549769587338794 0.0804283250231046 0.208216656163562 -0.235316678530829 -0.1960029460597 -0.0874758837496533 0.0610924134797024 -0.190150629867165 -0.337635862163521 -0.597782019532598 0.223843395901734 -0.0429660951602233 -0.079560327181272 0.310661394386331
"588" "REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS" 0.629341000241028 0.277881542290719 0.305469044612176 -0.777804783695061 -0.216457521510154 -0.151731471902791 -0.284395957841879 -0.198334827566545 0.565113839069626 0.0938493873840097 0.499323861419717 0.231553943617054 0.214319008531321 -0.0546230943505524 0.0599080685283317 -0.301410974710571 0.539347030479018 -0.149761215570269 -0.254545669313702 -0.522110123699172 -0.436524607025036 -0.574914722929176 -0.630490397825643 -0.328388592168943 0.384868323066291 -0.479116962716782 -0.41500841551645 -0.314782088095705 0.0747326779208559 -0.287089085480146 0.240065298907228 -0.350110916425335 -0.324935773995232 0.0397537425170478 -0.18314971019754 -0.261198068114324 -0.599992989360964 -0.26027486997548 0.358725681441706 0.104751792635804 0.618534495456486 0.553667521653673 -0.429440558055764 0.406095402581872 -0.135041608039667 0.185170050179157 0.513864663862396 -0.0873972236756099 -0.534881362114978 -0.306192257237014 0.256734432679806 -0.0278619199421772 -0.224413638152674 -0.353542838820302 0.319280767563327 -0.0576750155504403 -0.0166658506652581 0.687238299282872 -0.292987303275485 -0.0233165774531645 0.555136524621234 0.349044016764164 -0.385348685985753 0.502126719134408 0.583519406204197 0.0550603363970012 0.213568587874364 0.314005051547592 0.347492746981714 -0.515206959544851 0.502729264702268 0.0951011554156312 -0.0987472989791116 0.453293042474753 0.305598181006754 -0.298298513678833 0.415826486726272 -0.424690558864666 0.383336030345137 -0.607287287138573 -0.619848949045311 0.207885960587896 -0.592812005892788 -0.267982687038988 0.319519870710867 0.266792185519075 -0.107340919191957 -0.25039010088212 -0.215708603573633 -0.219097022699803 -0.304241425287311 0.585661594551566 0.458658516203144 -0.667005500565165 0.194546830060327 -0.421887390262356 -0.613954089815027 0.418524473130812 0.302010134777634 0.271222081464271 0.551247886473958 0.478556394362954 -0.413331298729055 -0.220470327251053 0.042029852516982 0.194755075909906 0.372680615484402 0.036069942200227 -0.157539583650822 -0.396764863377994 0.30200001467355 -0.198709546478039 -0.394397800420012 0.0327596862576253 0.16954331682866 -0.215715000631577 -0.542360052924059 0.579208940613452 0.456798884161116 0.385839222896693 -0.221592415083599
"589" "REACTOME_HISTIDINE_CATABOLISM" -0.0182168086395462 0.107574697315872 0.125080047492402 -0.0399412226033545 -0.164494454520259 0.220803923421302 -0.133095634872763 -0.0412067073556339 -0.178495887191444 0.404561161424603 0.338162536385209 0.350379035936719 0.109136753394705 0.0611205306547821 -0.441706267041516 0.0525117014295266 -0.417506196097497 0.199157132624923 -0.386215428763117 -0.221300354312576 0.452892149331722 0.0862626347154066 -0.208425688407907 0.273758780687255 0.0788617588866062 0.341685185586984 -0.7078251770272 -0.200921968142595 -0.112878514314078 -0.079803647628346 -0.0853399807043301 0.225016585746205 0.251926583311419 0.0918793205400074 0.469644342601899 0.135717608368826 -0.294796149140837 0.29978566250192 -0.205733527106853 -0.0953022167030859 -0.623851927198677 0.398381341529821 -0.249311735080513 -0.0661225910134686 0.246406248567807 -0.531754859712453 -0.124904159364037 -0.207355160697328 0.155422946254697 0.225732401459641 0.33204855436225 0.476296152686993 0.487802774683704 -0.0688782752149812 0.124286890727024 0.00640363631863605 0.361463035386475 -0.35482024983067 0.355771467174028 -0.404080387376026 0.150685468076803 0.47528830220692 -0.375419385177692 0.247839889593321 0.0379642686128357 -0.328713496964603 -0.274821835148751 -0.358555652599849 -0.0550922503598117 0.0301310916823043 0.21871274313207 0.230163834319977 -0.356091502602828 0.494318229706158 -0.320377448870017 -0.193046372570521 -0.322825468264449 -0.0854304983536149 0.0973355952320069 0.111913258213728 -0.212495906792336 0.277040002922816 -0.272212039836454 0.139828464008686 0.435686416591079 -0.0114218892126202 0.00391456900667525 -0.102160598493579 0.322024719389606 -0.307972598734907 -0.55749106758086 -0.512023907294955 -0.0997824336078968 -0.487052464107726 -0.332959025132881 -0.194403327521652 -0.0285469795631173 0.301390625766892 -0.190063900373689 0.0854883389457802 0.187217024384202 0.161065237629017 0.210391493422376 0.0673604786112819 0.109347235434279 -0.182676740106571 -0.261686578746076 -0.182805477979483 -0.300466016772657 0.282539716115463 0.0521962517986062 -0.313429325465364 -0.235430234951058 0.0439091265179024 0.258396547515051 0.347886811547389 0.153657655814242 -0.124747961433766 0.0200808125777423 -0.113914909762226 0.235435204290089
"590" "REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY" 0.00468134460256522 0.199472944012052 -0.323777242959958 -0.224380884846246 -0.00448950688621463 -0.0645319297923246 0.0997803754961407 -0.0453846251720357 0.537923867232584 -0.112147794722543 -0.394247062427544 -0.414904224177648 -0.322243790172857 -0.180404732768228 -0.363469075852888 -0.307597818247396 0.0329179418221557 -0.319454118610397 -0.156149337745533 -0.352284859611768 0.256799311710207 -0.454728142751697 0.166714375041657 -0.348762600167693 -0.419738988012304 -0.249315101276964 0.147278847951537 -0.0508328878711206 -0.516239666784086 -0.105998167570746 -0.219698134639411 -0.335409827873312 -0.170898686482739 -0.15008656642586 -0.343245058462826 -0.500341946047905 -0.110820369026062 -0.584881578925623 -0.0875166066812351 -0.224797465145057 0.0836559134577132 -0.212162175087161 -0.325772738582808 -0.415541218939549 0.215852215069675 0.00072483306457144 -0.230118513272902 0.271026320585468 0.0293200070485177 0.11973013495143 -0.422419690001591 -0.53199021584168 -0.0132252003281089 0.0985152540572063 0.269539516653615 -0.512069961663117 -0.428638527958381 -0.118587964814693 -0.349715135728439 -0.2571778220887 0.076937042533833 -0.14333995297164 0.00732803818745356 -0.427988449589581 -0.00585809581166544 -0.0621515398568364 -0.070131483357436 -0.021460007768085 -0.213954835174536 -0.178480854198373 -0.34158702854372 -0.0802043189124612 -0.304887294450215 -0.58391207504005 0.135103346693907 0.126544605563098 0.0395897305909124 -0.138428241014126 -0.57230517270356 -0.307329103117022 -0.297184182058477 -0.184569164755424 -0.169198237479065 -0.635566764848133 -0.486578563834763 0.275256189708609 -0.430170681146706 -0.46816823153951 -0.202441344977971 -0.347601545403188 -0.0455709799700387 0.159378402114938 -0.164289316415923 -0.0373288118928906 -0.336615200453324 0.107396159067278 -0.152203703403548 -0.626858181976712 -0.160954413186306 -0.157778571167467 -0.528236030985034 -0.459375062193668 -0.184270882499575 0.0571228228300048 -0.143882429537071 -0.0846374990221171 0.0696983485531716 0.0251759463271796 0.00880855226595792 -0.153267368239733 -0.48081687818581 -0.316110998030158 0.0551652804694054 -0.041912771474977 -0.580167504598257 -0.0614185702112015 0.19430166672459 -0.224839236519948 -0.0579878975330204 -0.571879605797301 -0.0777603787676704
"591" "REACTOME_HIV_INFECTION" -0.117984441027748 0.1808110342752 -0.351827521321888 -0.376515235150472 -0.132495416894655 0.143462437193963 -0.0731426273410296 0.032997343735168 0.183302833706362 -0.303414058448017 -0.415306689046243 -0.400950198236248 -0.368453317173237 -0.134164533744204 -0.366979218409148 -0.453618576159699 -0.227323739250146 -0.164139742144695 0.0698629624473289 -0.15323254691979 0.0777526212312176 -0.314556802067473 0.103404609477389 -0.128769324582497 -0.38942079308957 -0.0674359964456296 0.0532593692014334 -0.0641913964893253 -0.485390922652244 -0.0897480587237022 -0.197615136137004 -0.281015533447804 -0.0482043795412105 -0.0413484027732757 -0.00639527151181979 -0.339143312428937 -0.22182357745798 -0.558632412201665 0.0123694393473315 -0.377253894912899 -0.00431664021071393 -0.327397520818139 -0.0766835925162918 -0.422071559516988 0.224954420671248 -0.0187980618598842 -0.193073743143054 0.0967797285226177 0.105487283711611 -0.0252453367546478 -0.190662646560238 -0.354913273053838 -0.221256426964662 0.133095631407294 0.10169344295421 -0.450021620839913 -0.234980860444746 -0.118175005200372 -0.305172982533499 -0.0790877589341734 -0.0792965308629013 -0.134599045403621 0.0631106542522719 -0.438987755172638 -0.0785855991631142 0.0813179319783841 -0.0979335804321051 0.0401781194183637 -0.220825063884736 -0.25847888435016 -0.35404240035574 -0.296162424255154 -0.157389246757222 -0.530425627580574 0.213299668345691 -0.079435984764951 -0.331858216140455 -0.183671577598917 -0.501228432305136 -0.276776171282399 -0.363700171322894 -0.200789621954318 -0.376861901432653 -0.495297974647306 -0.413342783870974 -0.2012195130093 -0.478148332553058 -0.283650910846603 -0.306878260308464 -0.287082748686318 -0.128280909739348 0.0527281383628321 -0.0617022898602545 -0.098677490819589 -0.427053282415228 0.0847188630221422 0.0278989702398836 -0.444525781724215 -0.0758290137229013 -0.00775760347315846 -0.420954223290508 -0.240145365733088 -0.360411157312852 -0.129953117102181 -0.268943163148193 -0.366987074027559 -0.0322157224954978 -0.0160418076927415 -0.0116617062718756 0.00888612843046804 -0.389866045834393 -0.30502192884676 -0.0280701334954316 -0.330407471996643 -0.417059696025931 -0.196578169034797 -0.0605279799144988 0.0075052902801224 -0.320064674771531 -0.435409631942141 0.170555466381004
"592" "REACTOME_HIV_LIFE_CYCLE" -0.0992601161767284 0.159601665410768 -0.363149363310539 -0.291450836835604 -0.00698707569653526 0.19459230240953 -0.0542887357647725 0.0549052332901623 0.215074390411445 -0.207017115208188 -0.252518357143497 -0.501245536092155 -0.395068508301462 -0.122546740028258 -0.363892883653325 -0.392510627330978 0.0799387322862753 -0.106296533809943 0.153782678956765 -0.22147253821145 0.114892748164896 -0.316283364740252 0.149051916720815 -0.219961147797148 -0.343410761771139 0.0533537388066007 0.0993752196370094 0.00499728271745162 -0.460403004321341 -0.0171366759195359 -0.139103267601134 -0.198785868385999 0.0626140858022655 0.0320151144539624 -0.0249580182718334 -0.367736954213569 -0.233566643633678 -0.501429116765725 -0.0812356824201564 -0.299874286004839 0.0768375087498727 -0.198653106629786 -0.100019118634608 -0.305694256171891 0.28177097579353 0.0277213901191242 -0.22021980420819 0.242817875984915 0.0899779709058524 -0.173011361456366 -0.23931471860636 -0.368297062759165 -0.121755638041833 0.214053467456986 0.159943725196857 -0.452063236332623 -0.243170717349724 -0.205107832183641 -0.279692382795041 -0.187667201357833 0.0986248599110081 -0.283632939976209 0.00892168617705641 -0.413925689981325 0.0150284620739382 0.0696389035806605 0.0162694887280322 -0.0379004487450117 -0.270293695078311 -0.27244556287111 -0.378547854766504 -0.242150129385237 -0.239735374235729 -0.523662698548886 0.194664799788356 0.0113545831836142 -0.168412530714327 -0.167722105011194 -0.484888299821342 -0.189307817284839 -0.261130383051218 -0.126529062192569 -0.13508788333157 -0.504066742018229 -0.43946683128838 -0.167546006009633 -0.389779584787474 -0.322695485159029 -0.222123341948994 -0.31378823809309 0.00458700954886435 0.07206393925976 -0.131125987634937 -0.139492179409471 -0.267518458440994 0.113094550364513 -0.00587109195393556 -0.504506010827586 -0.00860930178922739 -0.0355773363255785 -0.412979437108454 -0.301707251238844 -0.235586852075534 -0.00934055833194378 -0.0620017323596477 -0.245498635502386 -0.0649083557449789 -0.00482263605721081 0.00787772033619291 -0.0753112077045168 -0.458162126816611 -0.256403931977557 0.137441779294957 -0.123221570284329 -0.458561377725813 -0.16702462997286 0.00137939998353642 0.0268578822874244 -0.221400171128174 -0.4167650352918 0.0746137395951179
"593" "REACTOME_HIV_TRANSCRIPTION_ELONGATION" -0.240441922120815 0.0240346122562001 -0.443614530118445 -0.317029346869015 -0.162512686288752 -0.130246323109607 -0.102012858708134 -0.276077011956285 0.308584606747943 -0.187305709556747 -0.409174621823716 -0.478430340111924 -0.391564155271467 -0.407356650403268 -0.455402968962871 -0.37305991689953 -0.176919798042143 -0.392203289709091 -0.197415166987332 -0.342935081024552 -0.070061474011135 -0.456327959855105 -0.0201604016785304 -0.43938732107575 -0.482480143969787 -0.190456408553572 0.0241281574246527 -0.277746107505068 -0.557935058407453 -0.210564660294689 -0.354539511464289 -0.381131398061369 -0.0537161606940468 -0.221264064514676 -0.353572683496216 -0.526445439930939 -0.311300565657651 -0.537002709229848 -0.112240113375338 -0.343289514242464 -0.158967673480161 -0.437230012827323 -0.401474903827575 -0.440496082902399 0.109862703531093 -0.140457909233669 -0.33532660251934 0.110888754830807 -0.0644153131507534 -0.244041086372948 -0.514732556133091 -0.560624535116585 -0.197800589515232 -0.0476091184170312 0.16209948940884 -0.525522207372225 -0.453302011329107 -0.364716550572426 -0.45956247424441 -0.321677822611345 -0.0797400424419253 -0.358932126814707 -0.134262820000986 -0.526421783561477 -0.231017283825269 -0.168128668024501 -0.236363947345664 -0.183565477465506 -0.27066817595178 -0.304606954389088 -0.464968190561152 -0.300772574716336 -0.37554145473174 -0.654984159292742 -0.00104868559351681 -0.0988689865227298 -0.174235187691257 -0.279321526497522 -0.592640291699062 -0.397613881351578 -0.318653301399027 -0.239881883088445 -0.189088160625437 -0.662684537637968 -0.563272088230096 -0.0849421080982886 -0.396895254098247 -0.533727685845983 -0.176568579328904 -0.359361824671082 -0.146989970999279 -0.0581654622996236 -0.250883956673044 -0.31796951169886 -0.370365198703469 0.0123201873963236 -0.342692670401014 -0.680372063375233 -0.323356096947426 -0.194921968566437 -0.603354329559717 -0.495965777273254 -0.228466914595633 -0.073241340708056 -0.280753218945698 -0.339668033977629 -0.115490683721154 -0.0117308514762258 -0.135725935528279 -0.329469882954278 -0.480276342687181 -0.333718491249391 0.00512806874306171 -0.255816102652884 -0.639849566404732 -0.321536517915457 -0.0744975629929781 -0.38553049961443 -0.278131658054681 -0.526037391311679 -0.209719872069368
"594" "REACTOME_HIV_TRANSCRIPTION_INITIATION" -0.121605587821226 0.100610615698225 -0.465581833597883 -0.320340055445452 -0.049115800254345 -0.0396558720171757 -0.159934038517323 -0.0182887690714259 0.251193301413148 -0.329331873578352 -0.343181924510245 -0.529906108436188 -0.46138069099699 -0.312296044827063 -0.425491238810855 -0.427829142993754 -0.0869137741486562 -0.350524792521897 0.346727694463384 -0.363828739833114 0.0159367023951335 -0.279502763429447 0.124535032257587 -0.39045720893434 -0.252908823958194 -0.000141202446012123 0.0365263093358172 -0.0635767337762627 -0.481527144428319 0.150899673519277 -0.0707628766476152 -0.2481760340314 0.0728274178570921 -0.105365560632762 -0.40492762593087 -0.366694580170713 -0.371079348547982 -0.505780531612976 -0.23412017715033 -0.464252453104848 -0.143798362568223 -0.508512680689398 -0.179520681246288 -0.291656779252437 0.246092835256481 -0.139710808245217 -0.43767162805226 0.258249940818733 0.00986144017482013 -0.270031812816291 -0.420441396622936 -0.52764307380551 -0.140417063647224 0.122951785432117 -0.108628414811726 -0.462766264673168 -0.307107333899151 -0.410962142027728 -0.445258653384995 -0.295957936768278 -0.0296107789317764 -0.506235050682568 -0.22794530649395 -0.468548737759628 -0.226417901399993 -0.0237663578694888 -0.169030711104178 -0.272584433990892 -0.280802783659219 -0.234961847158384 -0.516465482537747 -0.407140531197349 -0.390390202427 -0.559494219572384 0.0104605208897883 0.0680405242532186 -0.303309192863297 -0.256760161529221 -0.483332327373874 -0.158748999556969 -0.124001201144166 -0.2566501169587 0.117124683943415 -0.554403805685385 -0.458671309445634 -0.373952884350592 -0.223685836859964 -0.343761006538161 -0.0947489644587168 0.0322506991956179 -0.0316214558413979 -0.0368040965807503 -0.342267932952435 -0.477723935504262 -0.262472525403137 0.196634511726597 -0.402674124053945 -0.603453985807599 -0.254734453240557 -0.206439564319903 -0.560672399335515 -0.363822195301467 -0.0737524024117443 0.152288948027522 -0.183851035995283 -0.25018963405031 -0.11636367055513 -0.0386429942027206 0.15579410285747 -0.343306929301765 -0.441365100095896 -0.0179219964361912 0.127226125768309 0.0555000048910008 -0.544504158296853 -0.383963103329972 -0.114808784545453 -0.063872177666744 -0.45949307792386 -0.468570788813947 -0.257938028386086
