"pathways" "Pt1_Pre_AD101148.6" "Pt1_On_AD174047.6" "Pt2_Pre_AD101150.6" "Pt2_On_AD174046.6" "Pt39_Pre_AD485899.5" "Pt58_On_AE045812.10" "Pt59_Pre_AD823915.5" "Pt82_Pre_AD823914.8" "Pt82_On_AD125218.6" "Pt49_Pre_AD667851.6" "Pt49_On_AD681976.5" "Pt66_Pre_AD667850.6" "Pt81_On_AD681973.5" "Pt85_Pre_AD486329.5" "Pt85_On_AE070989.10" "Pt89_Pre_AE070951.5" "Pt89_On_AE070987.5" "Pt93_On_AE070988.5" "Pt101_Pre_AD486328.5" "Pt101_On_AD681975.5" "Pt47_Pre_AD506073.6" "Pt47_On_AD530367.6" "Pt52_On_AD530365.6" "Pt52_Pre_AD506075.6" "Pt67_Pre_AD506074.6" "Pt67_On_AD530366.6" "Pt94_On_AE373242.6" "Pt94_Pre_AD732850.6" "Pt105_On_AE373241.6" "Pt108_On_AE373243.6" "Pt77_Pre_AD733591.7" "Pt77_On_AD733629.8" "Pt79_On_AD733628.6" "Pt79_Pre_AD733587.5" "Pt84_Pre_AD486532.5" "Pt84_On_AD495199.6" "Pt87_On_AD495198.6" "Pt98_Pre_AD733586.8" "Pt98_On_AE086717.6" "Pt62_On_AD635728.5" "Pt62_Pre_AD608303.5" "Pt65_Pre_AD793919.6" "Pt65_On_AD796996.5" "Pt68_On_AD635729.6" "Pt69_On_AD635730.6" "Pt72_Pre_AD793922.5" "Pt78_On_AE148748.6" "Pt78_Pre_AD467018.5" "Pt80_On_AD467874.5" "Pt90_Pre_AD467873.6" "Pt92_Pre_AE134060.5" "Pt92_On_AE148750.5" "Pt103_On_AE134059.6" "Pt103_Pre_AE134058.2" "Pt109_On_AE527955.6" "Pt109_On_AE527955.5" "Pt3_On_E9047638.6" "Pt3_Pre_E9024733.3" "Pt4_On_E9047643.7" "Pt4_Pre_E9021023.6" "Pt5_On_E9047635.6" "Pt5_Pre_E9021022.6" "Pt9_Pre_E9021024.6" "Pt9_On_E9047644.7" "Pt10_Pre_E9047565.6" "Pt10_On_E9047632.6" "Pt17_On_E9261162.5" "Pt17_Pre_E9047563.6" "Pt18_Pre_E9024732.6" "Pt18_On_E9261163.5" "Pt32_On_E9414883.5" "Pt38_On_E9414881.5" "Pt38_Pre_E9200719.6" "Pt48_On_E9047631.6" "Pt48_Pre_E9047561.7" "Pt36_Pre_AD467095.6" "Pt36_On_AD495182.6" "Pt37_Pre_AD502452.5" "Pt37_On_AD495183.5" "Pt46_Pre_AD467096.6" "Pt46_On_AD781834.6" "Pt24_Pre_AD436687.5" "Pt27_On_AD467934.5" "Pt27_Pre_AD453873.5" "Pt29_Pre_AD497504.5" "Pt30_On_AD505620.6" "Pt30_Pre_AD497503.5" "Pt31_On_AD467932.6" "Pt31_Pre_AD453872.5" "Pt8_Pre_AD153354.6" "Pt8_On_AD167380.7" "Pt11_Pre_AD153352.6" "Pt11_On_AD314068.6" "Pt13_On_AD314067.6" "Pt26_Pre_AD467789.6" "Pt26_On_AD467915.5" "Pt28_Pre_AD297619.6" "Pt28_On_AD167375.7" "Pt44_Pre_AD467790.6" "Pt44_On_AD167376.6" "Pt106_Pre_AD502250.5" "Pt106_On_AD513626.6" "Pt34_On_AD485757.6" "Pt34_Pre_AD466985.6" "Pt35_On_AD485758.6"
"1035" "REACTOME_PROTEIN_LOCALIZATION" -0.13408752781767 -0.178366762838227 -0.107889871149909 0.0384128666756776 0.0892418152846463 -0.383144515600824 -0.255397985180031 0.0604732897054512 0.199438509808942 -0.312669081296874 -0.295893575934369 -0.208819277669563 -0.156015375529338 0.215239435418349 -0.0349750279055 -0.426152087917131 -0.371758024929328 -0.0610767653850704 -0.394072608997545 -0.496236603054122 -0.488545311630286 -0.442348081739407 -0.226443787032063 0.0121983789071473 0.184839369498184 0.218040816445562 0.206206302396394 -0.00866620062790865 0.0346922296812946 0.253677430168659 -0.24609057315235 -0.580279536458161 -0.239104785619122 -0.122403361692233 0.224233201707575 0.271735531573232 -0.312629727216348 0.076311251071084 -0.0298970943870341 0.195419304959204 0.25578678225604 -0.0775691720811266 -0.222985303729462 -0.0482746390654902 -0.0485899802958405 0.0988015522143399 0.117588614941545 0.245116619016646 -0.13139152588468 -0.0362016588525279 -0.345744327453048 -0.0747883467157642 -0.276358168697525 0.193884205600249 0.145656784731934 0.197380529206387 0.0244125325462118 -0.174491592063719 -0.537485532218287 -0.166024548482089 -0.341375852881228 -0.275962436588286 -0.527938606381722 -0.518073164156273 -0.112446891778752 -0.332715742144649 0.174260370624804 0.223996474254915 -0.215523114564803 -0.519098481108245 -0.28710299276482 -0.106132402544439 0.0296814148051359 0.263051056501063 0.153509269016368 -0.418010983516915 -0.169205745687995 -0.135395993961687 0.177326378850323 -0.0237961587367203 0.00604193960431318 -0.0321003047303816 -0.227761857425813 -0.0964399392440188 -0.0516696383307767 -0.406913228844599 -0.0633952488162538 -0.284897612343679 -0.290466275966878 -0.429472124075681 0.0292303914773667 -0.411906380336853 -0.292794592900178 -0.32594802718679 -0.304916137018524 -0.27390458307172 -0.114177460271509 -0.252609489408035 -0.483541381170569 -0.399243669328588 -0.147447822005865 0.130572588299558 -0.112418743386176 0.110441003428255 0.0610896119103126
"1036" "REACTOME_PROTEIN_METHYLATION" -0.165688282448958 -0.328962655641715 -0.248665814609839 -0.182918891895901 0.435483210456359 -0.435262339055945 -0.564799945373793 0.238146364836287 0.182779378947957 -0.170083056535677 -0.399197107375588 -0.242399591189227 -0.169804454828932 0.302349465247178 0.0988438318650217 -0.273034202543707 -0.265487551754983 0.0688108138194628 0.13847136010346 -0.125054543541818 -0.538453921697527 -0.444817186315689 -0.225210874542181 -0.0609568770564921 0.115885622625822 0.149300884060126 0.253937080477632 0.355502416698133 0.361058115615294 0.40628039753287 -0.153471813046601 -0.205529831182035 -0.453164472680407 -0.35128164642632 0.452316045965528 0.490495980729857 -0.13028886351241 0.302762062345814 0.197414834163489 0.239421221727308 0.460504570478419 -0.447670045861157 -0.396512317042151 0.204864988259475 -0.14808535346637 -0.12653926494502 -0.0624691544904666 0.535678045732111 -0.245423089506801 -0.261305104214408 0.0898371454214717 0.0250513289052976 0.309393171119636 0.269919281012551 0.425275048766648 0.415719647929731 -0.0263121742509312 -0.045233557738885 -0.57295601544409 -0.237211550761306 -0.379955864927757 -0.297869393501762 -0.731902342628281 -0.67617714708183 0.072565151326435 0.022409898945365 0.498169615824887 0.495225077371086 0.326613042572072 -0.144095048147709 0.0533290161238505 -0.201973903325191 -0.00742774599898907 0.0424353914608643 -0.0831336267422199 -0.12604768800195 -0.289933480349637 0.132426590061827 0.482318714701016 0.276488927263737 0.238373320409472 0.101745770871447 -0.162665351358116 0.248256486416104 -0.1039902776861 -0.372807597469727 0.132909401064228 -0.319578148668442 -0.17706881942708 -0.190687267534916 0.180201249808925 -0.397295647619573 -0.271486167517111 -0.378241508189857 0.0664035074213898 0.186135563993626 -0.0762807032443177 -0.468542670242732 -0.419889923770016 -0.168071032243459 -0.291043307248372 0.165925743216379 0.0897012793831506 0.185513997388976 -0.208362753193423
"1037" "REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES" -0.369420793661577 -0.418512753504244 0.0551227388977114 -0.0554200098097512 -0.140573167945883 -0.308620783402753 -0.255117699146683 -0.330902433187117 -0.0624658835062556 -0.0444669971712233 -0.0911893121770539 -0.1168419791034 -0.102993429060961 -0.019046620878226 0.0594257585558588 0.119293487897339 -0.0847192560239993 -0.234445116378374 -0.219823585462884 -0.194012218759332 0.251219255721122 0.0823114676148934 0.117866067714197 0.111637885529389 0.00636705332535648 0.0191467103979281 0.149677504866627 0.0754862357519775 -0.222101611892474 -0.00132690725888954 -0.0298907367125043 -0.0837180775360259 -0.010704819163323 -0.247160558584327 0.00230099613699447 -0.045946410260016 -0.0158007010618318 -0.266670943736331 -0.337394290372918 -0.255966305824029 -0.332388820160063 -0.0502603861369938 -0.0166285383113276 -0.0334363644264856 -0.120815820756674 -0.202124910466764 0.129547968014797 -0.0548918502984928 -0.212995395505444 -0.259915303607141 -0.141648839514755 -0.283899740306704 -0.0448754846161855 -0.131645709163663 -0.179727327563326 -0.101097152957688 -0.155574043937063 -0.018135177672996 0.0380442142863236 0.122721567183922 -0.153531733681543 -0.153235355956519 0.298757650017097 0.284531996884325 -0.180875433279651 -0.178459514165404 -0.220961038096903 -0.24803099785873 0.0802460226753289 -0.259199149928312 -0.241489890606785 0.0221803199583027 0.0852412130229449 0.10435499490317 0.0911783420738081 0.0269171911990693 0.00983149197905825 -0.156989146701117 -0.301588045085701 -0.0306447092263622 -0.128109093411333 -0.139004754180495 -0.0533924651284244 -0.177967717801802 -0.0916677996505691 -0.0749854794231671 -0.126774922427008 -0.0366724168588502 0.155837357596487 -0.0734673944745407 -0.211508716531312 -0.211375749180182 -0.176750610290633 -0.286388780527296 -0.30816976160712 -0.2382555178559 -0.257144152743004 -0.0832519325274637 -0.0790631274752507 0.114450779608962 -0.091895533615817 -0.135721890915397 -0.166815670428831 -0.0450305393496213 0.0143074445398382
"1038" "REACTOME_PROTEIN_REPAIR" 0.292250354634429 -0.0775506176438382 -0.0667544018879088 0.0509358655272663 -0.611142295748921 -0.628314680375308 0.169525565661648 -0.254552898163918 -0.154840177025833 -0.0886056104744506 -0.134038260249658 -0.613829146768599 0.132592733023428 -0.0874873776014232 -0.510865362005493 -0.220031070660247 -0.153901185867767 0.136332674303628 -0.507598494462976 -0.752550687252245 -0.570672806512383 -0.523808722682904 -0.730276331759378 -0.0955330078014838 -0.187847367745542 -0.041843631090016 0.181909427238447 0.301449636324544 0.292600783957395 0.622053220768171 -0.0434132948374304 -0.686257425451186 -0.472910339083949 -0.619304774006235 -0.50753996688364 -0.351779895125603 0.0345178593949677 -0.470239187361217 -0.517666443452004 -0.196281802583947 -0.00627191247988013 -0.250013022779442 -0.477990437246062 -0.0999278326747967 0.268666441566292 0.311859834263038 0.482171251060771 0.0733960213382953 -0.295230645143365 0.372656874242652 -0.462942484533423 0.248396540569815 -0.23901272376889 0.356896987317351 -0.718562293428757 -0.568354306421545 0.177975290858243 -0.190715858590933 -0.815630283657349 -0.657176877011964 -0.0642976150902846 -0.0606873725505797 -0.762229745484865 -0.761496196247054 0.116733545968531 0.0345466056890081 -0.748165489749526 -0.742614328094234 -0.395315380553749 -0.743238337266467 0.400560454332144 -0.618625835979213 -0.589390653976774 0.158901311348187 0.153805499031061 0.275232679525888 0.351818412693349 -0.127502604627696 0.483282744155224 0.30438191853162 0.341333448484663 0.402449930149752 0.121329039159369 0.384262986549553 -0.43096470177465 0.0497023871751502 -0.362217233462054 -0.17409307423722 -0.237543091204658 -0.0689639697740365 0.178078426661987 -0.472503257434897 -0.0496822245512702 -0.533059678008651 -0.366221038247915 -0.383222422650492 -0.615753289500153 -0.645679553502583 -0.650227340448184 0.205011654903316 -0.760163964097714 -0.629025183070816 0.291536684297288 0.37810633912834 0.245809646023796
"1039" "REACTOME_PROTEIN_UBIQUITINATION" -0.0287685185089887 0.00140521550588174 -0.0236008272858277 0.17081477394645 0.22485945039768 0.116889428692889 -0.174985522779956 -0.0612540468990899 -0.110647766740027 -0.243862295708533 -0.196481291263412 -0.312050044073105 -0.0658613996179171 0.288866913093231 -0.0464456052028918 -0.341010407001144 -0.234055585376422 0.235730849540694 -0.145398423876182 -0.241944368804443 -0.203240287631833 -0.265314006851001 -0.433745044789847 -0.363658216537904 -0.209797897243749 -0.0892404617500183 -0.299564705208846 -0.0121449770790471 0.116246970821016 0.00381874017335596 -0.20522258345284 -0.524395601134097 -0.249340640032054 -0.141034157508008 0.0715823680984887 0.148692045539812 0.0501839525300019 -0.0858801121947503 0.0218083742608084 -0.0835896810308269 -0.101455903220454 0.097531508105849 -0.0130140702292637 0.173853916539816 -0.210906570210966 0.0708251502551894 -0.0557183205269052 0.224741223950964 -0.295725657438848 0.179984613530161 -0.39209501902997 -0.0781599084590136 -0.185990474561174 -0.224191316044405 -0.0473577193549153 0.0687652470920982 -0.0334162394161651 0.075464061502436 -0.155181597232867 0.233946418801581 0.199483639418063 -0.113009101727537 -0.14083032137589 -0.185178489726313 0.241161599427809 0.110618408370364 0.226675820284655 0.33861951844354 0.147819137690362 -0.264070538994631 0.310996627857508 0.123083836071129 0.200193166025555 -0.241495191074021 -0.267736532300835 -0.382611112189386 -0.202238499371697 -0.263506223575906 0.199377836016416 -0.236104647977118 -0.0365958099304666 -0.0245321005891248 -0.0470289720635884 0.114922807808114 0.15392208326925 -0.262274216755 -0.195318094170409 0.168552689675738 0.0736999978146499 -0.102660580866677 0.289042545684401 -0.224154452549372 -0.171337982247921 -0.113543711861889 -0.0406181569779934 0.0719587696834374 -0.0058023061491769 -0.198750569160409 -0.0617883326623784 -0.272810202325998 -0.226163381781802 -0.0595687104551002 -0.302375485395207 0.0737107241562675 -0.123614703678961
"1040" "REACTOME_PROTON_COUPLED_MONOCARBOXYLATE_TRANSPORT" 0.519993144320475 0.309984764108075 -0.380527665668664 -0.226972162836316 -0.402026191404876 -0.110187482433713 -0.141541140921602 -0.154292730132919 -0.20355082416334 -0.120188706917303 0.267178049568081 -0.62219040788641 -0.406846874289312 0.225704853813108 0.251464464113339 -0.421782906852759 -0.238782887007912 0.238827116629021 -0.503664816619159 -0.485746653223286 -0.314639546909155 -0.332248114129645 -0.0327206637168473 -0.296089882824595 0.103832137854962 -0.0628903787747166 -0.202569186128838 -0.310537643287666 0.101725379123495 -0.0552114076842214 -0.301305918745872 -0.427907540946826 -0.077372342105743 -0.195814129656611 0.0190249586127197 -0.0762218449995617 -0.209210843683 -0.194615292120175 -0.335466799006626 -0.138471640953094 -0.234814901513196 -0.0894165359590211 -0.0892935088663167 -0.379467633635848 0.0381424801912587 -0.545812905639174 0.184290773620401 -0.316374562487382 -0.640441275621839 0.0526984272143173 0.0460131049230254 -0.387539389327113 -0.473964732823112 -0.445805835666176 -0.0139522694111438 0.101406365205573 -0.178269776170097 -0.137942357390202 -0.464714621268869 0.156201110948527 0.145454889821559 -0.384350731767521 -0.124152947562481 -0.108269191899179 -0.544363208019116 -0.181793428934579 -0.412918372010187 -0.532138819495885 -0.4739663206771 -0.404628198190803 0.00129571235755452 -0.155895142940377 -0.147699292992167 -0.437244197474177 -0.313924657563097 0.231221646679105 0.264340856315833 -0.256037687245138 -0.362563964681461 -0.094425809511217 0.235893516395376 0.283446111078327 0.459270654177845 0.256390519186586 0.095269143689712 -0.119065181607142 -0.2715151458458 -0.650130420542122 -0.381361831565969 -0.514286673636751 -0.438667974579615 -0.32465235457066 -0.422695402704631 -0.197884082753886 -0.149331877531101 -0.275015510784643 -0.0230294785796816 0.332446181439225 -0.480040363155962 0.0823627548414973 -0.64890749304399 -0.531829012682623 -0.0375846749689046 0.0547272462696491 -0.250067075428914
"1041" "REACTOME_PTEN_REGULATION" -0.112488719399405 -0.170636609920252 -0.0395393986030507 0.0603747258222267 -0.225080621926614 -0.093527984159739 -0.205744536701905 -0.141969993622962 -0.198973781320172 -0.377634531216064 -0.329750160637932 -0.365062047547164 -0.425385728376418 -0.0254676235504979 -0.170875408846278 -0.374574270804677 -0.21273648499774 -0.0910769469133109 -0.300218074172109 -0.3547089447549 -0.429385254108639 -0.387092700435671 -0.505888662102144 -0.468839212953854 -0.339362184989728 -0.252038371165533 -0.355213548795203 -0.297034212615348 -0.0132629613156164 -0.389882580421241 -0.378437301955132 -0.463857623779702 -0.334444978888367 -0.306482217212513 -0.220569583567657 -0.14642734705448 -0.229095239868437 -0.383307704755128 -0.368595590653922 -0.358497922297647 -0.249075921237174 -0.23599151572692 -0.374763510864591 -0.164260928710838 -0.110865040677433 -0.156412748881133 -0.10620820225492 0.121367427386939 -0.292480574548629 -0.0471086894098793 -0.222439160670951 -0.0816883386736888 -0.412752723981645 -0.277690309533289 -0.0372511872399184 -0.047626165097965 -0.218604774108503 -0.126111026030998 -0.392390445315987 -0.255877121041479 -0.00398714539887615 -0.134040510130655 -0.393012446592954 -0.393291066355658 -0.223691333293513 -0.246716391283256 -0.235180344787881 -0.122736500260915 -0.156762419919474 -0.372311512413152 0.000414784449684458 -0.23403936639529 -0.225729768406436 -0.348108043916182 -0.401925449610363 -0.460995354369375 -0.116653925366955 -0.237143130521766 -0.136556220987112 -0.151800896557958 -0.171154922788103 -0.161408560489904 -0.269456192561883 -0.264544000178966 -0.00969549752669488 -0.330335349726351 -0.251482958751595 -0.255001819824524 -0.375581820064543 -0.375342342280966 -0.157590360452019 -0.417747038396238 -0.402490491426793 -0.20400211050898 -0.0499969778434327 -0.0452622336450813 -0.371401843326332 -0.374078114467744 -0.177874098432981 -0.31811343153867 -0.302187239966778 -0.207117185943135 -0.236374436984359 -0.0925963893937133 -0.0860184813218801
"1042" "REACTOME_PTK6_EXPRESSION" -0.430653691696876 -0.355819673547204 0.476787674566716 0.455229091797071 -0.680075283325948 0.365945089624027 -0.54321034707579 -0.124036562124222 0.262144065518532 -0.113799638690001 -0.186701025988289 -0.430634247836695 -0.5516851628267 -0.633005855773649 -0.377924412020548 0.652639273265865 0.588515316462568 -0.335290199633091 0.449125559469605 0.563703110561701 -0.174902105261369 -0.140302731997182 -0.260797592234964 0.326366003732741 0.154230576718904 0.309167461520395 0.0313986723826395 0.071526506158665 0.18896765813186 -0.354705953987038 0.267090609220854 0.460861592658985 0.231589593456503 -0.0919667698716935 -0.442761016673513 -0.422769480396964 0.00485782936687223 -0.0512700273194881 0.0146629307186512 0.0593066521463288 -0.60247834367094 0.32767804464716 0.348526549658458 0.417212822834507 0.411582496705891 0.204267857321682 0.585173282090803 -0.292108135699347 -0.746710227789002 0.343314588166301 -0.090234202096835 -0.486266864173964 -0.33443678093406 -0.461973699944229 -0.586887735746249 -0.485438783319084 -0.234348892823848 -0.290973980336026 -0.0196677677706765 -0.456821971976092 -0.0756748199721913 -0.233358372750746 -0.37351327469148 -0.576669481626627 -0.741026304852115 -0.623453894878817 0.204815672994271 0.390217528476981 0.36830918164475 0.442361600001112 0.562420630672445 0.578957398114075 0.591921127767507 0.453361397055609 0.387613553101084 0.293968780470032 0.00315816089732621 -0.217347313609401 -0.240331045131103 0.359396353275508 0.321595809613294 0.244426979344692 -0.182562397210333 -0.508953299813339 0.55646376923762 0.276817664563667 -0.480590872174722 -0.432764913853178 -0.171748797531728 -0.301971981092006 -0.582000958869352 0.0979128558541469 0.0333217269235795 -0.230970215461944 -0.302630823584442 -0.216575848037037 0.363551427238049 0.501036458210599 -0.169615240998237 0.521730237882975 -0.353346699233095 -0.349808345418631 0.164382623686116 0.359483283348403 0.460400947499795
"1043" "REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION" -0.491681267829697 -0.519665717614993 0.435442946154567 0.294935087320605 -0.578370897860308 0.398056906754347 -0.176089509442144 -0.268039193390284 -0.161208947116356 -0.1289383106773 -0.0383290904500528 -0.411080540101728 -0.432650147301667 -0.0358876307188661 -0.014305394840857 0.60803857643274 0.455617566946439 -0.638088427110602 -0.456279838746749 -0.251689677374997 0.560381582965996 0.666923809955841 -0.142454287049403 0.100028095778351 -0.102065628967832 -0.0215641300930073 0.238409437938865 0.0709837697873463 0.220788768894332 -0.141369616834531 0.238965462978263 -0.505880262657004 -0.455598062704105 -0.657584026912113 -0.22066462005523 -0.0789844402478557 -0.0418123215501462 -0.285430128524581 -0.0728731484393551 0.0677043154695045 -0.407778281436918 -0.30307593805008 -0.0488723510458928 0.165452474036775 0.64704814629935 0.283349928739948 0.504775863249815 -0.498963412448015 -0.640000876182138 0.554101138636981 -0.183907128970484 -0.0394676409666289 -0.421323877129693 -0.362463619508131 -0.619539786654912 -0.595927971348205 0.0764536632997949 -0.175369464931829 -0.17338277948928 -0.328684223868055 0.294136762433933 0.15526806284726 -0.380773349872031 -0.618689610613248 -0.681002101656022 -0.218716122505987 -0.234901916945499 -0.203728681730503 0.0472376221085659 -0.243688724457215 0.339614666378508 0.286004026093553 0.184438057905042 -0.271130296050241 0.212359796566957 0.662940816473998 -0.234390416153416 -0.035136878868969 0.359710954514397 0.381503297583502 0.408839384056466 0.661342287970034 -0.496955059087721 -0.621384684880973 0.552319310913627 0.668432655734175 -0.44608754026011 0.0200349978139561 -0.0913471320339806 -0.328703568399935 -0.573707489822155 0.544609923411542 0.570916134167378 0.160913417526801 -0.484154902983743 -0.351709375328209 -0.0368083622985687 0.132682036982935 -0.104404309383498 0.338029640778202 0.0458054045304395 -0.150320492060667 0.486328747192348 0.707323261881624 0.0940146414628668
"1044" "REACTOME_PTK6_REGULATES_CELL_CYCLE" 0.374903189351776 0.287611242033837 -0.243410749072091 -0.250561341132492 0.0696691389617439 -0.541498917593645 -0.059422488610103 0.0430795071705384 0.0913917502383077 -0.591085754374623 -0.437881394357835 0.0677043154695194 -0.133958985645251 -0.208719184244644 -0.304794627191206 -0.130155628970563 -0.34476462929238 0.283855531614466 -0.231558787917842 -0.346933034848261 -0.675766390620265 -0.516211467658796 -0.688361679736346 -0.413876645225483 -0.0843274686272703 -0.129663889653248 0.784585931548212 0.867891898127537 -0.255714247340472 -0.118621169840169 0.118073125300304 -0.590800803914397 -0.470964521631879 -0.415544079352703 0.563581147165032 0.531136494524993 -0.339500653748183 0.238638174844595 0.338850385293616 0.225093623119366 0.379499171917649 0.4852733094292 0.509637846468445 0.544761935635088 -0.244065460952315 0.00208739846629133 -0.287816765959203 0.440347369465665 -0.00027139023806716 0.101308857531468 -0.236770487139253 -0.272894148259041 -0.257677604244451 0.0984594369518993 -0.129073055197925 -0.0240164956179479 0.126327612127332 0.00651027236627089 -0.544045952753729 -0.248835792493659 0.631987835197024 0.60605961733674 -0.417253829156087 -0.404382226292979 0.104678420011823 -0.0899617373413438 0.379942859144296 0.432539421978144 -0.174622767834688 -0.487377117538887 -0.319626906812991 0.450903572649164 0.662785667596026 -0.577908236151317 -0.576067052524753 -0.730831514787342 0.27908794583656 -0.0444055437924336 0.23341883555722 -0.618832665978807 -0.459291943624928 -0.380591219573685 0.637464799190146 0.391040918972916 0.188562620035213 -0.670010019167861 0.0191626801812539 -0.469778262435896 -0.428377884253199 -0.0714184500578291 0.129791733136546 0.101728132970345 0.190147982318496 -0.35674997657609 -0.00636263130136239 0.156912416182327 0.297534264799933 0.493991580213973 -0.474285990225988 -0.639873477001771 0.144561488062765 0.171571355232124 -0.696489000504787 0.199811673631931 0.452704630046992
"1045" "REACTOME_PTK6_REGULATES_PROTEINS_INVOLVED_IN_RNA_PROCESSING" -0.186260051916402 -0.326680038783808 0.537268402364701 0.671416183982186 0.252963161705619 -0.224034896989081 -0.493789233162265 0.0540130278307513 0.0775932480261866 -0.224060736017106 -0.465122042434112 -0.227481915372672 -0.304299294887595 -0.0564848293967775 0.00109654224717648 -0.239047810230682 -0.244183115213347 -0.0557895973259109 -0.0329624884571834 -0.0104103746676252 -0.24123269409443 -0.225798478131183 -0.681363345924777 -0.283541962608914 -0.267818360898991 -0.0901401867054262 -0.329542192490045 0.19438640993638 -0.127440205512114 -0.456239900056078 0.176570205649283 -0.163752168689081 -0.37650947797654 -0.440973710156528 0.456177691001646 0.439592489525167 0.211713773136063 -0.278089510390972 -0.433667321379478 0.0902903549037222 -0.0592916921864729 -0.258802095348515 -0.195482788313417 0.244579209945701 -0.288429207736759 0.472492049793376 0.273169649946473 0.792967881428678 -0.463592445395769 0.133271236087456 0.455834697339415 0.0202213268390971 -0.366178255354723 -0.368553441398928 -0.131659424162337 -0.0687998220052386 -0.073971162844657 0.218168617841852 -0.00217247056728076 0.710979584178711 0.163781343773657 -0.191487894530754 -0.0156555226635637 -0.030243257837932 0.367009969776277 0.306328954818495 -0.194813197072914 -0.038817660820914 0.286221473025228 0.00372803603691724 -0.0276876043797674 0.379561185408617 0.393153533610328 -0.506529458703548 -0.491091341506098 -0.583141242746517 -0.158468507485991 -0.0817988042051062 0.430341192860398 -0.393775258788659 -0.315734683908011 -0.0804065704691919 0.376354148658236 0.377094000107823 0.823235647826287 -0.497879005782599 0.575052182593629 -0.321768832399162 -0.189617903082345 -0.436966685855633 -0.326666671990656 0.00532068045466755 0.0944303873430566 -0.425367172370051 0.184495268309316 0.315664178528651 0.608511812613498 0.238900487474311 0.451757964216146 -0.316362030977055 -0.447788872931594 -0.425326766180358 -0.63403755835872 -0.534192283454176 -0.0915755327523672
"1046" "REACTOME_PTK6_REGULATES_RHO_GTPASES_RAS_GTPASE_AND_MAP_KINASES" -0.289480065604385 -0.367145620366691 -0.0290225070951441 -0.0346368096833283 -0.233548944973558 -0.485525337623646 0.00427328786076553 -0.318886831703479 -0.155094858273842 -0.164470832190595 0.0955829650139074 -0.433175896220454 -0.624117059648743 -0.0776984675054705 -0.199234430643913 0.169428701273403 0.269529514955783 0.232610548115424 -0.454112205480441 -0.50519769066271 -0.108741931748755 -0.0219512724606715 -0.109350121317579 -0.204894693920261 0.192549542411268 0.179154769774695 -0.136254953914756 -0.0689820608604255 0.155459586311842 -0.192266130621345 -0.231111495960995 -0.409157776749455 -0.411502326574895 -0.416220476430614 -0.18949288855957 -0.0360247326497543 0.0445234817859473 -0.344128852167943 -0.321811205159343 -0.0671034468599797 -0.416271599765938 -0.0766457591428005 -0.0663249661256286 0.334184620847088 0.318977627127351 -0.104736761611405 0.0692487763242401 -0.167350167891747 -0.52986854480728 0.180352931308638 -0.285428792642255 -0.331893260429633 0.227354484143075 -0.486212920801358 -0.328131387484191 -0.296573151063539 -0.0264285726950969 0.26319331950328 0.0438384374823874 -0.0522128043440537 0.143428118457215 -0.0914386687513956 0.324515373254106 0.266893437247947 -0.0439299931601923 0.189886210253755 0.0529346675332913 0.0830666727183909 -0.242707413398753 -0.515513764088843 0.152012440218138 -0.0773564613726345 -0.0611137924000367 -0.291743639317932 -0.448432697054483 0.446433796615562 -0.200039364088358 -0.199569365706208 -0.323239515227181 0.282012774657867 0.177516684247773 0.206631726831212 -0.0334712136034466 -0.178897127235821 -0.0418426938403784 0.251053558877313 -0.431969003871469 0.168042916298386 -0.237292235954664 0.0895417970198741 0.032310692363759 0.00949638002597222 -0.366809959317996 -0.229996165926755 -0.271695135721332 -0.256648675556051 -0.111250003816742 -0.217738280218327 -0.0395982558710316 0.50480166475119 -0.17478446025461 -0.388521832464129 0.281203861285393 0.288736469860778 0.0960705443097075
