"pathways" "Pt1" "Pt2" "Pt4" "Pt5" "Pt6" "Pt7" "Pt8" "Pt9" "Pt10" "Pt12" "Pt13" "Pt14" "Pt15" "Pt19" "Pt20" "Pt22" "Pt23" "Pt25" "Pt27A" "Pt27B" "Pt28" "Pt29" "Pt31" "Pt32" "Pt35" "Pt37" "Pt38"
"329" "REACTOME_DEREGULATED_CDK5_TRIGGERS_MULTIPLE_NEURODEGENERATIVE_PATHWAYS_IN_ALZHEIMER_S_DISEASE_MODELS" -0.1619387339098 -0.502195949033871 -0.0660450311809198 0.0474443232983298 -0.386887649111265 0.279195897465846 -0.329884494610411 -0.359687986455819 -0.183430219630638 -0.388692305741477 -0.00587426315077894 0.20803445385856 -0.44992385901345 0.097022536376912 -0.276423141209971 -0.143248712112348 -0.236957792933086 0.113764242219286 0.262573107770322 -0.136317605602576 0.371926234323869 -0.54027127372546 0.225552454394389 -0.183686530560039 -0.109515541358136 0.0872871168191347 -0.140989518735426
"330" "REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS" 0.298174608472361 -0.341882933016542 -0.297978955399198 -0.287626643377256 -0.086371736062054 -0.268012705260173 -0.135780103853343 0.1074600131927 0.38873556697049 0.165691812667923 0.437153799574543 -0.00640185552411257 -0.698417433294905 0.200595047104358 -0.703747406496062 0.412252657862604 0.133609598317356 0.105818123255968 -0.413696627018839 -0.492958197967595 -0.417910325764873 -0.176991872203831 0.311535159246945 0.257997101790486 0.0547626803909487 -0.510088494566011 -0.259340964328848
"331" "REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES" -0.175274979755157 0.264512926060906 -0.271889497486013 -0.268888619404845 -0.0718468080274328 -0.132287223147798 0.165544053338122 -0.00652957437119284 -0.220993585338918 -0.376593263992593 -0.0678400292055695 -0.156942883556868 0.283534331319957 0.280296756539002 0.450918996769638 -0.0816275932317204 0.383342515953973 0.178513585409278 -0.423319365065871 -0.550585971876216 -0.0643058781311774 -0.268823788002903 0.147982907043112 -0.22899742135063 -0.164652727658181 0.136091901435857 0.090290206478426
"332" "REACTOME_DEUBIQUITINATION" -0.157443072968879 -0.306271379296699 -0.151183666210428 0.0374767349966611 -0.0848426013603905 -0.0943212845180423 -0.30733467144382 -0.277808146888721 -0.323538943589291 -0.229819363306738 -0.252563083230761 0.164968485938819 -0.373732765164778 -0.262654614303593 -0.182546400295496 -0.244466167550859 -0.341370927986675 -0.203009172473077 -0.103644403969971 -0.169981376315224 0.0829776430033786 -0.240087862538154 -0.143564956981441 -0.394063968363218 -0.0076452730425183 -0.10998816081213 -0.0340412259093572
"333" "REACTOME_DEVELOPMENTAL_BIOLOGY" -0.149529360170441 -0.159059243020033 0.0339544441880179 -0.100857644354775 -0.164522476446439 -0.125396810193077 -0.186304236907738 -0.279202115684558 -0.169529720375914 -0.189556741684746 -0.119364587459808 -0.0740169961908905 -0.229894008512109 0.0274798994451108 -0.200935482059559 -0.0684078264961497 -0.134433741562627 0.017577874087797 -0.00204821815616602 -0.0841727012404859 0.111166517835876 -0.17849944221619 0.0298186523581614 -0.130598601265215 -0.0953109980404802 -0.104178284166975 -0.108177425071839
"334" "REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION" -0.422344539692536 -0.668945993967512 -0.248107645713743 -0.47606740302078 -0.587181812600997 -0.397336650009939 -0.00214788742655703 -0.640139450571471 -0.15406653958103 0.0774846894434227 0.225133103172039 0.337429114295252 -0.696554908887662 -0.160123348282155 0.202657528869263 -0.217347971825737 -0.245961152829596 -0.53095363102364 -0.108888342177436 -0.302891800739534 0.231609779276585 -0.567129853387772 -0.0129205038210215 -0.181085871227045 -0.193494184473178 -0.155787944272569 0.489619665782708
"335" "REACTOME_DIGESTION" 0.296855398088754 0.200138219007175 0.0962977731887331 -0.309928964036743 0.161436816134214 0.0580638650821715 0.289493304320131 0.117642813692709 0.251938288755684 0.270620504826614 -0.206312309030928 -0.159635619520054 0.33323372481814 0.422948288002886 0.234592956841741 -0.0467470786342422 0.358748832131858 0.363849403082731 -0.137108883655606 -0.205795741182466 0.434821241360736 0.421157258953842 0.0704450305908974 0.235588839190265 -0.0383175759014347 -0.0553283856983615 0.0772438334195335
"336" "REACTOME_DIGESTION_AND_ABSORPTION" 0.349927920894358 0.280371903728987 0.00215107787909039 -0.286770247856702 0.236262491830487 -0.0625029103470932 0.264208494664598 -0.0362165410978101 0.242061993700563 0.246314282159374 -0.0591289219090127 -0.216626965004564 0.267057426051614 0.227837287707502 0.261172178633666 0.00337486813185911 0.282215273004539 0.165430434123635 0.055119011059996 0.0865238617058689 0.422016504044697 0.390832442676576 -0.00110132536001993 0.200410265623224 0.0093177885584951 -0.185983492462213 0.165115808312023
"337" "REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE" 0.199072753846819 0.281357699059527 0.162512505919718 -0.535668938211756 0.00827097710991426 -0.0380457458550041 0.209535662816056 0.0534979965099619 0.346717922126374 0.490624203470744 0.212925587469194 0.0537577365163414 -0.0480025864653537 0.173768212188824 0.341484485262006 -0.310789258867243 0.460184151702199 -0.240832930162028 0.0792428995645071 0.073488080679311 0.08722369584437 0.493853105494248 -0.386657116528577 0.298102229828135 -0.110997076159066 -0.164243119187851 0.0889023473856099
"338" "REACTOME_DIGESTION_OF_DIETARY_LIPID" 0.178437552503841 -0.512451213134287 0.195040007073022 -0.384649123346737 0.404291272157095 0.175014367180882 0.550265174175658 0.384725066222395 0.329803169821994 0.0056999089779807 -0.535709817052763 0.055479421776179 0.461238616541288 0.55149803590776 -0.226540113956425 0.0179511556451937 0.443145048542768 0.506060186987076 -0.549509517633151 -0.353117687380369 0.529996241029363 0.313290830346291 0.438210231911301 0.389603353961331 -0.396429769334744 0.282348260466086 -0.217080370075
"339" "REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE" -0.0426323668809042 -0.166169852677705 0.0823873137736619 0.377566426999087 -0.197531021989363 -0.21820544606934 -0.237239158119806 -0.32263299793986 -0.184327484157294 -0.25854565243392 -0.351835405325434 0.12372996193637 -0.447766930832291 0.0382341851169735 -0.148766165436716 -0.188874256148248 -0.448721730695332 -0.066040455930328 0.260725839294223 0.185912867795256 0.19211644500142 -0.0257772730206714 -0.0734661992144464 -0.2102827483585 0.054814973545706 -0.0149654000282613 -0.344227302736186
"340" "REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM" 0.354382398464526 -0.343119324647921 -0.293262687282974 -0.203559545451425 -0.109519595651964 0.00746814064569626 -0.158748197340662 -0.0898856323070072 0.405864529284183 0.119781338077286 0.470668031145737 -0.238764267260961 -0.466406784399322 0.299906449782539 -0.410834577632295 0.347617978337158 0.120207440434603 0.0721865345519458 -0.222312067163074 -0.314978880018736 -0.355439522140327 -0.273770315629413 0.424433521801042 0.36592270400657 0.0972965831067247 -0.142458724815666 -0.360055887578656
"341" "REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS" -0.489641548096807 -0.146545600125423 -0.474610674099585 -0.299903084636052 -0.217595375655477 0.108273287826089 -0.0019471511444141 -0.333290544238974 -0.545423538678009 -0.40912614565993 -0.334768812145509 -0.367715140480887 -0.196036074969238 -0.000949163327884694 -0.212470291981179 -0.473678652159514 -0.322549762288658 -0.144603984321067 -0.543237528871236 -0.545008473342232 -0.523855062221292 -0.56220585428135 0.109150925741321 -0.65583239793838 -0.110483423720621 -0.200332134059854 -0.628992468154484
"342" "REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS" -0.261989363121334 -0.0168550397795986 -0.143251619043772 0.513064270493836 0.421819380160804 -0.525016022630308 -0.306575077659216 -0.415491789203887 0.280723784096204 -0.186720849614569 -0.299964935869182 0.295478931084694 0.262837460992144 0.306059668497488 -0.193470701428426 -0.205108776158142 -0.400217242236949 0.247454322349073 -0.3062756169404 -0.138743607796728 -0.208288856117046 0.1117132582122 0.261205781618656 -0.564626571072948 -0.189948892285419 0.19712628982836 -0.572773688698931
"343" "REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS" 0.0836191171514446 -0.331267622992526 -0.295495892792458 -0.507609840639636 -0.242159153256525 -0.218837659537819 -0.0187307744106935 -0.179940495732668 0.107684305246306 0.0615153643659776 0.174391587653633 -0.0297207908781198 -0.219570688826576 0.137136596736214 -0.469845351234105 0.15986651234492 0.0023401119281157 -0.185210765274398 -0.367008237578961 -0.421524824397571 0.00217905236956642 -0.130518998671696 -0.00437878111205325 0.0369579454179581 -0.183440754743495 -0.357562050715552 -0.333398976045829
"344" "REACTOME_DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM" 0.439506204802359 -0.00234337003135843 0.278065172215614 -0.2380952380952 0.414488816104645 -0.0114241685605252 0.0890480611929387 0.101428129283312 -0.252509174514703 -0.402794358226065 -0.000582750693461198 0.155900428880957 0.177653977096902 0.159437591192493 0.391028160801715 -0.0822294965161506 -0.0852322607847175 0.216820286328709 0.516147698760832 0.142414997568228 0.220783135664689 0.90568078735584 -0.326755808264474 -0.413113839108228 -0.44702479911477 0.22805814698467 0.556834417461697
"345" "REACTOME_DISEASES_OF_BASE_EXCISION_REPAIR" -0.550923433556513 -0.55771248175179 -0.0445023111334923 -0.770961209012232 -0.804429427777011 0.628322910340208 -0.501155157336731 0.0128000131074158 -0.262378373735299 0.498168213162746 -0.424832492456772 0.534484263720693 0.441664538313933 0.68776065441663 -0.395981394468568 -0.578986334342884 0.498762266819866 0.548776781576766 -0.622028096850302 -0.630610762999309 0.116612566316106 -0.464417256707509 0.322286410019859 0.162117038913036 -0.029278403163973 0.281627691892783 0.646052302583226
"346" "REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM" -0.31773375924013 0.116544591058673 -0.2740060499857 0.0296019569200069 0.0949189676903592 0.330838419160308 0.361362943755619 0.255778542991976 0.016266632454704 -0.248878332966265 -0.34567626514833 -0.211768283197965 -0.00617696545379787 0.519519172082096 0.222844925874521 -0.266398657623821 -0.219282276432841 0.267309038053563 -0.338707297101595 -0.358174059434346 -0.29613866859193 -0.324196736416121 0.166660067355577 -0.257173824177272 -0.252533605905916 0.368379083246083 -0.290528046609403
"347" "REACTOME_DISEASES_OF_DNA_REPAIR" -0.474376610387055 -0.457367099673562 0.330564666627195 -0.438169089413406 -0.223341246306458 0.176236176543297 -0.624481465768263 -0.123600806436281 0.212977548115253 0.458686083956639 -0.471986906097085 0.354100116428985 0.176525003830036 0.0925812307666723 -0.435549533696031 -0.264519536580642 0.189606623432172 0.0501622471017597 -0.0658960410614929 -0.343552266877229 -0.324969726581374 0.127701234008668 -0.292795438107636 -0.206559243958061 0.256725752051555 0.0420702164249583 0.495737528986748
"348" "REACTOME_DISEASES_OF_GLYCOSYLATION" 0.0149583058747734 -0.296476027380789 -0.29885193476084 -0.285798595681876 -0.146703054438158 -0.166008302945008 -0.0521672522957601 -0.186223554321299 0.118637186757716 -0.0362944115295701 0.173462919340724 -0.144122566171808 -0.207785780978317 0.175125271102384 -0.394371991497972 0.121606198694337 -0.0708877112105156 -0.000921543719616613 -0.360231156053263 -0.398536605318607 -0.208557948802914 -0.221329230650561 0.145298819931331 -0.118660681873122 -0.0733770720639057 -0.213514845100225 -0.422789200704558
"349" "REACTOME_DISEASES_OF_IMMUNE_SYSTEM" 0.0504902094367983 0.379281401577099 -0.246717044301223 -0.392534918128519 0.272467642001677 -0.613262655603636 0.294733866382204 -0.190597777567254 -0.55911854062016 -0.310380024906394 0.436671301009302 0.112025811731969 -0.33016350387273 -0.173742219348048 0.444172086614864 0.398923380404094 0.306736728461646 -0.294878497023675 0.36586588692594 0.0457492320920554 0.238033715710008 0.219519529437063 -0.391289314021125 -0.269382075155489 -0.358565758359033 -0.0819800074019898 0.373236104370388
"350" "REACTOME_DISEASES_OF_METABOLISM" -0.0256781116348117 -0.016074568441346 -0.279113516037276 -0.230773755357816 -0.0662175638569435 -0.0709327774507266 -0.0295507897413173 -0.0780160265104928 0.0661382296119548 -0.110821399044946 0.0605139354255969 -0.155535316579927 -0.136339690760551 0.184888507464071 -0.273228513272354 0.0290663033437699 -0.114390351524421 -0.00799342167688807 -0.305354466920005 -0.33937911639309 -0.15569197938809 -0.112413233850743 0.0375991345941762 -0.188595477084187 -0.0881349472360652 -0.0900030409834093 -0.376461279716661
"351" "REACTOME_DISEASES_OF_MISMATCH_REPAIR_MMR" -0.248963278471993 -0.0657155394586738 0.646273539033043 0.234733758554958 0.515201234500277 -0.231136628661813 -0.57630343720349 0.13530961654143 0.370458882135599 0.244094863100075 -0.27791212281654 0.117416379580372 0.344938225278017 -0.637167359207622 -0.380501216216507 -0.0645251660920405 -0.268166537878108 -0.437416724758475 0.210332451506416 0.118255059609012 -0.664103622222724 0.536197733098478 -0.679598040462373 -0.525490337005332 0.164328782958324 -0.196025871807984 0.280277733266141
"352" "REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE" -0.316458022886168 -0.454853113484501 -0.0450757057917112 -0.00547548479292317 -0.304751271423157 -0.0167184255930422 -0.391706656784101 -0.363951491811523 -0.373291874710028 -0.352150491942486 -0.49912998861075 -0.00843128808206609 -0.0519137070140263 -0.0234404979834036 -0.299639734385388 -0.00787797733373255 -0.0548991058445024 -0.0813413885900499 -0.090804972862242 -0.0466323815082716 -0.195831163600926 0.0144499997590673 -0.188913858200399 -0.33735338561074 0.193558531564523 -0.189383664428486 -0.0584530678171143
"353" "REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH" -0.282467978138224 -0.493040252650062 -0.0748647342284757 0.174928395555106 -0.432461446193665 0.216053844325884 -0.390084761111277 -0.390208205286491 -0.219483418672117 -0.226409324655766 -0.228847836882859 0.361782047617636 -0.375501193552559 -0.0119329026252201 -0.191159157971024 -0.129222792960518 -0.00975657340655206 0.153633787061038 0.27587695882696 -0.109416672891516 0.192630216216173 -0.364491877182784 -0.019414106824138 -0.321929120153201 0.228041549564225 0.0253415309852442 0.143618539200026
"354" "REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS" -0.0376242337574829 -0.158319362170112 -0.0302678201639623 0.00512044473905565 -0.00697521117778538 -0.141836405245523 -0.243752785751385 -0.262227767707005 -0.254704693122195 -0.121232978108786 -0.0378137094607845 0.00326010129318174 -0.356268786672467 -0.105012087587308 -0.161250819493351 0.00896582226063933 -0.308278308730453 -0.143945786505118 0.0403558747652127 -0.0187840818456216 0.00638528755750431 -0.2609858204301 -0.0243263641210292 -0.266912934693204 0.145992037992827 -0.160534743485624 -0.0921785727377804
"355" "REACTOME_DISINHIBITION_OF_SNARE_FORMATION" 0.632313637667104 0.464627101189029 -0.542697869636312 0.134111718202265 -0.172672630589323 -0.107017484634698 0.469562021962994 -0.245653250135033 -0.438453454742398 0.28639944274496 0.692437232120625 0.127314408838703 0.0873827156992842 -0.439968034300307 0.573824107169857 0.712281753292412 -0.215675006630856 -0.196468233880343 -0.40395000463954 -0.672359366227262 0.180282865291905 -0.104399491136564 -0.0216918251249981 -0.557546500191982 -0.568195648269583 -0.142051223254229 0.191083409082239
"356" "REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS" -0.340014548269389 -0.0636860389611264 -0.0814678270211772 -0.055769313790486 0.00393823992439871 -0.115941633656554 -0.267562013692354 -0.16950349360544 -0.220447019360888 -0.153435058672503 -0.219530563635337 -0.102285048532773 -0.252073428794356 -0.13783305510716 -0.230917965569744 -0.151273272551055 -0.237763694215502 -0.222567649323466 -0.321403818233846 -0.383541443571981 0.114957565326775 -0.197422646762855 0.0584934098071543 -0.414350799670094 0.13392308922218 -0.145320214661932 -0.284217155127775
"357" "REACTOME_DISPLACEMENT_OF_DNA_GLYCOSYLASE_BY_APEX1" -0.556529643393514 -0.128118827662147 0.0388737117726203 -0.340070084591911 -0.48090345638656 -0.075836800963942 -0.348832286881547 -0.193459031818518 -0.21171099348973 0.326873684425642 -0.543719437342453 0.172654477374459 0.0505794918914491 0.209801704286209 -0.312007568165097 -0.450824965980084 0.0724758118741717 0.50261926198087 -0.680783468598211 -0.515893904261188 0.237791239587632 -0.527783726189485 0.348228866498869 0.405835506184294 0.200039759552356 0.396555947445327 0.52588263432745
"358" "REACTOME_DISSOLUTION_OF_FIBRIN_CLOT" 0.26866188164973 0.0779675416514649 -0.498930017099964 0.158883511785142 -0.331691426458611 0.390624572265324 0.0672073698057817 0.0627932734788714 0.407625000810648 0.134762205454461 0.605834476956872 0.360620150808143 -0.303958030290678 -0.311212268205583 -0.502290501634506 0.26399883631459 0.0326061902515448 -0.347716105823205 -0.116610908431358 -0.311103656514846 0.307134734352071 -0.527854204299334 0.390143555127754 0.0801687440753794 -0.458348145564338 -0.331484997528105 -0.546492904197389
"359" "REACTOME_DNA_DAMAGE_BYPASS" -0.392116806066118 -0.23690964567876 0.0713554751311613 0.117940576506782 -0.062507960654629 0.148357715789776 -0.0815634976782964 -0.0674050711535186 -0.121550393998699 -0.0251334843070885 -0.473375540675274 0.24809129588322 0.113294570879643 -0.102166132715262 -0.169601143409667 -0.220493654488196 0.0229216695049945 0.224755005958416 0.180543342410713 -0.0318546294255114 0.00334370591525505 -0.121236002399712 -0.162994501720167 -0.429797281206025 0.292170229454893 -0.0809200109667916 0.0853581490661186
"360" "REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER" -0.395243889817235 -0.535334782921683 -0.179907609346329 -0.00694631117718794 -0.184045528685092 -0.0776520547622004 -0.210664640212207 -0.231761063525914 -0.388211143354111 -0.139908638842685 -0.46600260264871 0.0175638426969285 -0.3351388611027 -0.222645080736328 -0.16911437561932 -0.497019074555347 -0.483859683396836 -0.115349135582663 -0.398151424198947 -0.446776610051964 -0.181671556329064 -0.458209319308394 -0.341985228428119 -0.380651910609835 -0.203225757834634 -0.0601122389540828 -0.358011378149062
"361" "REACTOME_DNA_DAMAGE_REVERSAL" -0.549824917052612 -0.138885827155966 -0.0100419653672999 0.37050887974414 -0.132299180377644 -0.228625438984398 -0.220647673432338 0.106934806302997 -0.191578315914654 -0.23637219112672 -0.263720339035303 0.168031920028461 -0.247136753637311 0.177523925852772 -0.544985460812679 -0.0797207275781807 -0.450376900041348 0.0557932398496273 -0.063719820501786 -0.166079788849718 0.397658650449596 -0.473906464604622 0.479843959023012 -0.204862917655474 0.0621023416106401 0.237144285577357 0.413499974918646
"362" "REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE" -0.343638573738439 -0.487390954179636 0.166416337736952 0.228816015787127 0.0500950847634881 -0.293455455563738 -0.28526643278433 0.11332891914178 -0.00098873314769013 0.154251246696484 -0.0928831783833379 0.0135384606694089 -0.394363083805795 -0.1235702262861 -0.394831945443215 -0.0598503757897736 -0.356392604789336 -0.310350012796283 0.297952230829477 0.254143003026517 -0.316036834701627 -0.119522813100998 -0.220567249615354 0.00314266377503331 0.366937835697496 -0.129336187681191 0.304702301337812
"363" "REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR" -0.425199994511323 -0.552821843131143 0.204367504879351 -0.0115225976232713 -0.0603540755611169 0.000103118556353921 -0.31791114240693 -0.355723055725477 -0.129551362530012 0.0499689455965478 -0.493258977507092 0.229414341975451 -0.214913467861335 -0.145220610255074 -0.410546822182206 -0.194410504361699 -0.0753408191612973 -0.0665026525953079 0.106881727144722 -0.0663084086721538 -0.238779304174015 0.0502092195245246 -0.179074852387062 -0.324842867392715 0.246263858826885 -0.0908657471316304 0.108874890331972
"364" "REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE" -0.34472430788426 -0.588082071576097 -0.0676090975318231 0.152485756431117 -0.0177157484058519 -0.110634159768361 -0.401695211036161 -0.444523018379409 -0.313089721247939 -0.205175807719627 -0.33479193998301 -0.00607491643534555 -0.505161780869989 -0.185524757743934 -0.103643417287144 -0.231822600773454 -0.497541363517091 -0.150094726787979 -0.0412384592081896 -0.202319124007846 -0.210022465884228 -0.207647793960891 -0.188023516404038 -0.0385459857943963 -0.0456961850071608 -0.0668928690998341 -0.0690425997568701
"365" "REACTOME_DNA_METHYLATION" -0.844765487590651 -0.512956838641128 0.336959898217711 -0.0286446821678836 -0.733061592344384 0.484980765938751 -0.394803961440738 -0.510605584265158 0.154886271796337 0.340384696385832 -0.691929230925128 0.261055549029758 -0.447834674038785 0.509378961817904 -0.18521072895709 0.214137738908245 0.0771045850809657 0.651609895017319 0.333007172825372 0.0177453548184744 -0.166400885876077 0.216956944567146 0.306431859019484 0.523909957711507 0.791932726959562 -0.299946037771144 0.227812601992614
"366" "REACTOME_DNA_REPAIR" -0.348205347238671 -0.444911748309579 0.107982938598531 0.0348906191573649 -0.108615602712784 -0.0605542432068229 -0.332248800803728 -0.242841690850592 -0.187994272257191 -0.0413626195485182 -0.436111726763402 0.171594661966803 -0.248116850778802 -0.201202303664257 -0.370926864900267 -0.305973055836754 -0.250068159364795 -0.145301069050757 -0.0786457390233036 -0.180488770745828 -0.12043362655449 -0.215515316873221 -0.222683469823998 -0.324765894657868 0.143443652919837 -0.0569662061710236 -0.0156501206925199
"367" "REACTOME_DNA_REPLICATION" -0.542324255104211 -0.522067426650027 0.0136294915787458 -0.183884064431653 -0.323245215636735 -0.07980645719961 -0.328881198718446 -0.12390529614217 -0.267997593033736 -0.172089116464197 -0.520809257873912 0.261452567736235 -0.0307336644940608 -0.113414857276894 -0.41301836119025 -0.32692847355364 -0.00197880064025552 -0.00638136236962461 -0.210107450502088 -0.464543410774566 0.0996154481912403 -0.206510314772102 0.057841337220338 -0.533114613491228 0.377469660381539 -0.116985425721129 -0.121259483401202
"368" "REACTOME_DNA_REPLICATION_INITIATION" -0.768527282575248 -0.520474562623461 0.354053432232607 0.217139688174796 -0.495365494037586 0.150479764077297 -0.642856981783127 -0.395676061096822 -0.273961934154827 0.226443058953008 -0.644936287770374 0.692782003200172 0.0709336280421572 -0.137807895549946 -0.698781790929783 -0.34176498670504 0.640760439878425 0.596238298253771 0.351746204012682 -0.213058489387336 -0.052790710464545 0.203365682200205 0.22058809875233 -0.699651493649271 0.617136036075842 0.0436000510565261 0.0502397081566606
"369" "REACTOME_DNA_REPLICATION_PRE_INITIATION" -0.586363900085717 -0.535853792208604 -0.0905516161695281 -0.314007331506447 -0.356964962783561 -0.127398476790589 -0.374723160528981 -0.0906195874800299 -0.347792698924537 -0.241216342843552 -0.505266848906755 0.194320826220176 -0.146681691132821 -0.163912275932802 -0.395254794340854 -0.373106108330015 -0.0983698545455816 -0.118236901384012 -0.357169088807222 -0.557616240884063 0.0848972079935914 -0.332094211210253 0.125055402556363 -0.54895311213228 0.335425927313132 -0.135408730081728 -0.188048337878863
"370" "REACTOME_DNA_STRAND_ELONGATION" -0.648164695312006 -0.712322155997698 0.496839364981137 -0.271926492979072 -0.47944346647547 0.395875826950025 -0.302570292327435 -0.193388309276495 0.10520742484236 0.152579602951914 -0.718147897769594 0.557858407885172 0.170114622709384 0.220379466858182 -0.667155858209652 -0.304250089924941 0.343971557844403 0.550953693256793 0.370262941741537 -0.286775776960031 -0.23259781562063 0.289548679790315 0.104029019311934 -0.561554922353558 0.576305499199125 0.0468134531364976 0.369150391332649
"371" "REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE" -0.0712467391479076 -0.0915332682365413 -0.111630079184784 -0.238310173155962 0.0241141439181028 0.421752228971585 -0.33309781426897 -0.287277920895778 0.21724417858346 -0.00112543420836761 0.225766402700516 -0.0765331481699547 0.0750658332767321 0.249195285593748 -0.36803358581293 -0.337229420461943 0.358892318212032 0.116065787665183 -0.164199771643855 -0.240921146940823 -0.090398207703604 -0.149985797578072 0.266898999631056 0.0625168832340847 -0.217459026822176 0.422973283886804 -0.4075508789044
"372" "REACTOME_DOPAMINE_RECEPTORS" -0.513339798896581 0.243719621859106 -0.546430355933434 -0.477733320844288 -0.14437412039664 -0.490372434159017 0.205073379669247 0.0392291870684195 -0.35474099059937 0.144867525220874 -0.68516540377211 -0.0938553476009475 -0.0520882797244039 0.0320229441776381 -0.133771752214578 -0.122186419093255 -0.0840937988573497 0.0793028551422921 -0.434952519631076 -0.310271365485987 0.0772583699585371 0.128627232894301 0.118629944177506 -0.346491437059365 -0.531468365775256 -0.0427913345912496 -0.122541927042823
"373" "REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING" -0.280334128166317 0.230580100400271 -0.320635500107814 0.149583492221717 -0.0567194216668384 -0.0765634994035609 -0.166235596195082 -0.111212565652957 -0.605906897319625 -0.0190557122566501 -0.422947317420185 -0.427079503759919 -0.597299817407404 0.303721360412212 0.12793597009242 -0.466877122261942 -0.539629252233399 0.172988830909318 0.246235801167325 0.0768281155662665 -0.0208700379262707 -0.0739659740959863 0.405201949178708 0.0127283180238998 -0.157164934644413 0.261866868987452 -0.328229248054042
"374" "REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING" -0.18089130275175 0.123642055111535 -0.354438162711264 -0.120540474502921 0.0111485535903555 -0.185947959883012 0.139805155504357 -0.00896917820711293 -0.163582987841892 -0.0641380660270547 -0.159714252576007 -0.15721902544351 -0.430260986898727 0.0930708871662847 0.0202498325515402 -0.33039859168422 -0.241190172195198 0.106580346041828 0.153371596931385 0.0974833185160278 0.0603842998703137 -0.187211293940735 0.262596746902995 0.0990211416244483 -0.135611708103181 0.0828583141095716 -0.16956348891045
"375" "REACTOME_DOWNREGULATION_OF_ERBB4_SIGNALING" -0.236092452376149 0.199267296221126 -0.00789540327264204 0.312476219067046 0.135732935874427 0.223701143839194 0.197641808378715 0.124436725745942 -0.0557134561647827 0.19824668322803 -0.403904092344848 -0.269520486183217 -0.36510931096922 0.0325565148498454 0.31570731928084 0.0941078272011358 -0.431877541107589 0.0681772555048016 -0.0643468480376323 -0.106011378904386 0.342202911649065 0.190534817636687 -0.448371928067164 -0.54190504660837 -0.41297867173361 -0.359298632272398 -0.270216829991673
"376" "REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY" 0.200112075250142 0.0599789888285258 0.177741861531305 0.419777077005372 0.398150457859879 0.0861343690963173 -0.398981905954755 -0.387186940654186 -0.260046120182339 0.0936015583306652 -0.0574812165955522 0.123612299621233 -0.533214531243996 -0.0591336388178645 -0.32118042915564 0.101384943896163 -0.59266797531701 -0.1782823389973 0.350473916891639 0.241687445415769 -0.256866362656056 -0.0354019201218977 -0.306867776096881 -0.0289614641364035 0.086704637516255 -0.297000255901655 0.102234199136925
"377" "REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING" 0.240441807194285 0.00551347035984698 -0.0705472722104896 0.0667413522458874 0.316563017944435 0.184627641494456 -0.38273017921303 -0.263470209558738 -0.110688038612965 -0.157904941645974 -0.410052584475704 0.0762760996391789 -0.321629834390385 -0.148911520161414 -0.174099816359026 -0.266359120813427 -0.323143310475118 -0.258049664689972 0.221685338428508 0.125030964150784 0.0127067718426752 0.0961542936287836 -0.191312998142642 -0.282939796834868 -0.149168033775344 -0.376998640933775 -0.341392601624788
